Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2
Baton Rouge - LA,,1.0023822650202268,1.0046313722293305,1.0060271121901434,1.0075323521111483,1.0087525259150516,1.0099255305053338,1.0108813662782459,1.0119438454906489,1.0129148427965102,1.0136602482111405,1.014135309576896,1.0145676696203823,1.0150502751305521,1.01566537925476,1.0163691820089296,1.0172813642860057,1.018146011128858,1.0190540184910641,1.0199484024468517,1.0208568492737808,1.0217465456058545,1.0226316275583347,1.0235274031524122,1.024308551697861,1.0251630908520803,1.0260041530881223,1.0268228026232822,1.0276391815907056,1.0284766548648416,1.0293030682767774,1.030109779020291,1.0309481312238733,1.0317806971419339,1.0326181704160697,1.0334358677776627,1.0342719494135086,1.0350912581457532,1.0359165728958815,1.0367167649126678,1.037536146889033
Beaumont - TX,,1.0014745131696627,1.0028995254239306,1.0037862617466975,1.0048534158795215,1.005621517489641,1.0062790794616236,1.0067488729237064,1.0073128297812395,1.0077790874636512,1.0080493885148198,1.0079952352577528,1.007858270318916,1.007789787849498,1.0079439664525225,1.0081803984563158,1.0086395845793854,1.0091105876503033,1.0095917328260668,1.0100967910380267,1.0107285790371439,1.0113788833561175,1.012033374782596,1.0126461812276897,1.0132695950117965,1.0139073380082544,1.014572622867413,1.0151894303263451,1.0158356405846467,1.0164584960877527,1.0170927033045396,1.017711464746974,1.018320642365563,1.0189708536377031,1.0195771468044554,1.0202048407429007,1.020812157424821,1.0214297092584204,1.0220127407168105,1.022629641222576,1.0232227217389782
Birmingham - AL,,1.0018073454601468,1.0034419591818144,1.0044306550281854,1.0055116248567417,1.0063732425646668,1.0072437761521276,1.008024506422817,1.008903418788637,1.0098009148551765,1.0105075251634588,1.0110223903516005,1.0113904120779875,1.0117515589093107,1.0122249598865987,1.0128284467689228,1.0136285126819793,1.0143942041197165,1.015180735083116,1.0159475007232068,1.0166951455614013,1.0174440794424202,1.018169595712128,1.0189368984533957,1.0197025898911327,1.0204911618390045,1.021257605218389,1.0220473587888497,1.022839045923547,1.0236189168323535,1.024387078935504,1.0251620085134834,1.0259447797686447,1.026718527724035,1.02749517602578,1.0282783769618828,1.029074038645289,1.029851761149388,1.0306242200619535,1.0313999015815805,1.032191910976984
Boise - ID,,1.003933550096223,1.007750137461354,1.01083095991434,1.0140774293279828,1.0171002225909296,1.0200454677544604,1.0227758541896774,1.0256299859885882,1.028391346446021,1.0309557844702433,1.0331414501449374,1.0353128722911673,1.0375371236091082,1.0399610104133006,1.042456491672736,1.0451201822207001,1.0477164986181517,1.0503448441140013,1.052987734588653,1.0556371062455687,1.0582845938378729,1.060919495878571,1.0634755686559174,1.0661005981980505,1.068770468477941,1.0714536025726977,1.0741287482335011,1.0768223577274985,1.0795109932909213,1.0822064868495305,1.0848568382200443,1.0875129171469775,1.0901842946785574,1.0928460257993258,1.0955073801071715,1.0981722764564874,1.1008346858405158,1.103497547400051,1.1061665133289282,1.1088375140475857
Boston - MA,,1.0022499469660269,1.0043451756963093,1.0058345965790767,1.0074639515106172,1.0088271910766773,1.0101522668112537,1.011452587628111,1.012809982283043,1.0141068649168836,1.0151510410990083,1.0158039520538502,1.016448955187754,1.0171352165178564,1.0180353328315879,1.019078133740506,1.0202285497778418,1.021365900719715,1.022500157296873,1.023610690411217,1.0247188167974495,1.025797030991438,1.0268694002742982,1.027939362829047,1.0290333926649116,1.0301298292288878,1.0312407061615334,1.0323141068992987,1.0334101996449732,1.0344928834768832,1.0355869133127478,1.036670284781261,1.0377515933399644,1.038843560266019,1.0399241811881192,1.0410154604775705,1.0420995195826872,1.0431928617819484,1.0442741703406517,1.0453699192680246,1.0464653243770958
Brownsville-Harlingen - TX,,1.0024290909620037,1.0048181665633324,1.0067069102423747,1.0087337022519507,1.0105805650523376,1.0124007509456077,1.0142048001083492,1.0161336524239655,1.018015213858784,1.0197195510854842,1.021081845590517,1.0222304450109194,1.02338202926009,1.0246922758134753,1.026111282065106,1.0277141351136843,1.0293271552352543,1.0309754336466501,1.0325932108390699,1.0342688190888754,1.0359504902721166,1.0375891612659145,1.0391818472415006,1.04083544237914,1.0424979920030841,1.0441355436860937,1.045797440378745,1.0474271568862379,1.0490252528639665,1.0505695286479668,1.0520805049360207,1.0535818738064766,1.055057498528806,1.0565057934127253,1.057934966737348,1.0593568645418479,1.0607580550967677,1.0621221218438817,1.0634759282421047,1.0648053896306862
Buffalo - NY,,1.0015627425420524,1.0030774176591781,1.0040917946700723,1.0051106917828516,1.005890243988485,1.0066086094490856,1.0072210281313503,1.00788934173205,1.0084607487581847,1.0088450676648228,1.0088845358715286,1.0088544386077558,1.0088580767385413,1.0090528821051592,1.0094078754727365,1.0099162215652517,1.0103991007422668,1.010906454617295,1.0113923104467712,1.0118635035067172,1.0123509027856175,1.0128109609604312,1.0132294562471778,1.0137060513801084,1.014202160123617,1.0147088525203205,1.015201653872206,1.015695337195191,1.0161816340102168,1.0166661668830437,1.0171284299856063,1.0175900316098443,1.0180822817297923,1.0185603100657599,1.0190514577218335,1.0195334549277488,1.02001953125,1.020490503817171,1.0209760289074847,1.0214427018655452
Canton - OH,,1.0007655214911562,1.0015067924197085,1.0016585394103312,1.0018971540878938,1.0018635833463785,1.0017598850450944,1.001568776133827,1.0015317668797037,1.0014454421158072,1.0011889109778134,1.0006091596546647,0.9999582854128342,0.9993299424773036,0.9988480982763098,0.9984398201476932,0.9981594908829647,0.997852648876285,0.9975544031511253,0.9972276539661885,0.9969775474175413,0.9967221021256342,0.9964551649626424,0.996145336879224,0.9958714322038422,0.9956409613719304,0.9953999940278465,0.9951493445561559,0.9948921800079448,0.9946465978179923,0.9943848184239125,0.994125391696354,0.9938712132248815,0.9936076240873237,0.9933464781034612,0.9930645200696028,0.9927882627276997,0.9925062142066673,0.9922143025836803,0.9919090893461306,0.991605595364885
Charleston - SC,,1.0026621059752094,1.0053019748733858,1.0073042383512463,1.0095781220232518,1.011632842195652,1.0136238445896302,1.0155095772311147,1.0175325810596694,1.0195059078283135,1.0213364041406292,1.0229000555285472,1.0243740458815045,1.025844044964225,1.0274802519432318,1.0292623541039274,1.0312450175940182,1.033182708021263,1.035118545358755,1.0370348539811602,1.0389433938811403,1.0408632661376855,1.042758335500617,1.044651337955747,1.0465619447635284,1.0485256497199946,1.0504966244901064,1.0524735148928903,1.0544557507468844,1.0564513858652442,1.0584488028006742,1.06045655427511,1.062457606117363,1.064468065953745,1.066460565074062,1.06846532309582,1.0704662323927074,1.0724638631461858,1.0744383302777547,1.0764314708522167,1.0784176979764473
Charlotte - NC,,1.0034996076175842,1.0069097935360274,1.0097004659228213,1.0124804077057181,1.0151065441660925,1.0176926197052518,1.0202522264214653,1.0227624723597528,1.0252076193010657,1.0274460232739644,1.0289919456087149,1.0304620383425938,1.0319543076578597,1.0336969577307205,1.0356148743338978,1.0376315124929267,1.0397325647359448,1.041860801175502,1.0439797377583482,1.0460972435940084,1.0482176109240409,1.050335832133294,1.0525098524828114,1.054625212197692,1.0567348489238277,1.0588766774616543,1.0609884603085693,1.0631281427256163,1.0652621021539184,1.0674210996579798,1.0695800971620415,1.071750540643593,1.0739317147290415,1.0760892814859169,1.0782754631865172,1.080446622041662,1.082630657621483,1.0847853628839856,1.086970829210993,1.0891469956812896
Chattanooga - TN,,1.002015839915871,1.0039469618466046,1.0053280570602305,1.0069283093789851,1.0083432277680375,1.0097038370205218,1.0109680982370124,1.0123778951357791,1.0137314623391211,1.0148305554939079,1.0155761591212888,1.0162334170412468,1.0169224708800597,1.017775305710291,1.0187439075605147,1.0198785310541563,1.0209659941580866,1.0220523902848744,1.0231249157088058,1.0242710625555895,1.025406753026374,1.026526972328588,1.0277410856193674,1.0289753647781457,1.030243787205493,1.0315203186591255,1.0328004778350437,1.034093760829818,1.0353806419617357,1.0366723244907958,1.0379735031164268,1.0392779893712005,1.0405926119088307,1.0418852547173194,1.0431997705572351,1.044505430486866,1.0458049019490685,1.0470900759175576,1.0484032046871878,1.0497180406202467
Chicago - IL,,1.0014866483958653,1.0028314157678628,1.0036111409281874,1.004412168924457,1.0050160939823212,1.00564318328898,1.0062808206017866,1.0069120463814445,1.0075029415493615,1.0079275505027159,1.0081070734308755,1.0082315812681475,1.0083784260596145,1.0087025187190914,1.0091405712096928,1.0095771759347447,1.010028051491643,1.0104929910567386,1.010912636242494,1.0113103581213545,1.0116574082059766,1.0120030105250488,1.0123246213007264,1.0126189313546101,1.0129159301159432,1.0132044491076284,1.0134917271574138,1.0137821075619484,1.0140726947901328,1.0143579046034188,1.0146453894768541,1.0149376312942382,1.0152124999250265,1.0154962619727625,1.015761616715653,1.0160426900559396,1.0163053560913804,1.0165762950728194,1.0168346178116114,1.0171123819734988
Cincinnati - OH,,1.00186547149345,1.0036696404092968,1.0047977781221318,1.0060672523333294,1.0070915162341145,1.008048517584474,1.0089127136437401,1.0098620521718993,1.010740722450877,1.011492530451204,1.0119344198647597,1.0123422522907581,1.0127892502524474,1.0134039788778564,1.0141191756165593,1.0150165772386934,1.015850122009158,1.0166853696290001,1.0174959259328635,1.0182928594417038,1.0190889415258553,1.019867143691539,1.0205865975536865,1.021346068376214,1.0221532189813214,1.0229748438061408,1.0237717773149813,1.0245789279200888,1.025390335648641,1.0261966348290594,1.0270003797354113,1.0277973132442515,1.0286104238221816,1.0294252372494896,1.03024601064962,1.0310574183781722,1.031875637504236,1.0326742738624541,1.033476315919428,1.0342672894554459
Cleveland - OH,,1.001044268845022,1.0020357219631884,1.0023980193175837,1.0028742874509833,1.0031189076595777,1.0033181248749101,1.0034339488373127,1.0036331660526452,1.0037767877660244,1.003745283648251,1.0033477758092852,1.002886333143073,1.0024730732452207,1.0022636635211968,1.002196948918853,1.0022914612721734,1.0023563226911187,1.0024378627606503,1.0024860455290097,1.002511990096588,1.0025008709961973,1.0024739998369199,1.00244990845274,1.0024304500270564,1.002441569127447,1.0024647339199277,1.002470293470123,1.0024814125705137,1.0024980912210997,1.0025110635048886,1.002520329421881,1.0025388612558652,1.0025509069479552,1.0025657324151427,1.0025805578823304,1.0025990897163146,1.0026074290416076,1.0026074290416076,1.0026009428997131,1.0026009428997131
Colorado Springs - CO,,1.0032692471845952,1.0064694154024572,1.0091894342110685,1.0121394096333056,1.0148119653968646,1.0174475441369526,1.0199918760927538,1.0227175058427376,1.0253542803572164,1.0277419658678157,1.029674337283436,1.0315095750254608,1.033427229217809,1.035584222253619,1.0378774415873409,1.040307163166911,1.0427191320959093,1.045153912720979,1.0475943042874214,1.0500211744049828,1.0524710401839064,1.0548925753080314,1.057273546085513,1.0596400755876587,1.062029784716458,1.064396958097122,1.066731477638651,1.0690464968593445,1.0713626198717836,1.073659426528678,1.0759499783656818,1.0782217657430138,1.0804837109772825,1.0827243162378068,1.0849546194420405,1.087178667826384,1.0893873551089368,1.0915823369773179,1.0937833897002984,1.0959810390653975
Columbia - SC,,1.00211517965844,1.0041886128162325,1.0056290442808464,1.007223066011849,1.0086192702839265,1.00998917922198,1.0112821867114723,1.0126972442419067,1.0140821082082054,1.0153817072504316,1.0165082957526232,1.0175701736349656,1.0185994481381946,1.0197098767046517,1.0208504988352443,1.0221646276442493,1.0234321903226509,1.024684160080607,1.0259041643516496,1.027127783345159,1.028379540472382,1.0296031594658914,1.030768234130819,1.0319727872352384,1.0332143380872605,1.034451352816971,1.035711260788972,1.0369707434995064,1.038245606499753,1.0395250056223109,1.040832542878582,1.042122786168541,1.0434179199653668,1.0447075253631255,1.0459921693771062,1.0472829088054427,1.0485623079280006,1.0498280986836244,1.0510923301472035,1.0523626570251388
Columbus - OH,,1.00222110268813,1.0043579566536067,1.0059697453475984,1.0076385508538905,1.0091252429597002,1.0105855541523556,1.011942043686792,1.01338958992147,1.0147954372934205,1.0160455521780423,1.0169842020880067,1.0178420072641121,1.0187355543225551,1.019812916775878,1.0210111208313901,1.022384630309797,1.023718993917072,1.0250737814571114,1.0264047410755923,1.0277433596688599,1.0290700643013484,1.0303831529786605,1.0316553937904436,1.0329684824677556,1.0343122070442143,1.0356533786290776,1.0370149741467052,1.0383816756475237,1.0397415691707543,1.04108699574161,1.042424763337679,1.0437778488833214,1.045114765482192,1.0464542350726582,1.0477885986799331,1.0491340252507888,1.0504649848692698,1.0517891365101626,1.0531081821678643,1.0544442477695364
Corpus Christi - TX,,1.0009452109440766,1.001893353971082,1.0023847093418476,1.003050446486786,1.0035254439212133,1.0040024475176446,1.004476056070685,1.0051007440546231,1.0056829939961744,1.0061235008761527,1.0063298269222312,1.0064809835132063,1.0066458745978994,1.0069481106197729,1.0072942507254976,1.0078098343604625,1.0082888441188975,1.0087629927924773,1.0092350581439762,1.0097599781482662,1.0102878302354847,1.010802410789448,1.0113233956298076,1.0118142880401109,1.0123412142064048,1.0128671372916966,1.0133752363991861,1.0138844157477545,1.0143875766103114,1.0148794721016168,1.0153550096565835,1.0158334792944792,1.0163223655427787,1.0167866377264938,1.0172597061589945,1.0177208919396268,1.0181776795958664,1.0186112420689086,1.0190572273143585,1.0194858515424685
Dallas-Fort Worth - TX,,1.0035445441412587,1.0069679033776748,1.0100814408290695,1.0131485621754017,1.0160222449755139,1.0189233658672883,1.0218523821522532,1.0247514451871529,1.027628329097959,1.0303398985064989,1.0325269430627586,1.034669172069303,1.0368244341693873,1.0392044599703394,1.0417299076571025,1.0442631294698366,1.046878665557558,1.0495111218018045,1.0521275724925814,1.0547476815955799,1.0573721350630916,1.059997274482895,1.0626404773130425,1.0652587572099301,1.067850284967447,1.070452559310865,1.0730337977840083,1.0756264687953443,1.0782282858372345,1.080835819148221,1.083453413092817,1.0860716929897047,1.088701405424785,1.0913173988140341,1.0939560286289047,1.0965903140792623,1.0992296298464244,1.1018522541078253,1.1045004872547777,1.10713980302194
Dayton - OH,,1.001027352100604,1.0020923463060971,1.0026038826999104,1.003207107336581,1.0035748112664484,1.0038981371358147,1.0041413447566687,1.0044560327535446,1.0047491656924625,1.0049231910868568,1.0048192196308252,1.0046165862367151,1.004437092831295,1.0044286134518776,1.0045428077111318,1.004815415797068,1.0050419023986976,1.005264981399253,1.0054427313808678,1.0056053452739901,1.0057336454167607,1.0058617078199215,1.0059533168162418,1.0060759904549132,1.006231234420131,1.006385368933836,1.0065314995473438,1.0066876152244641,1.0068354892617772,1.0069772613157715,1.007101519885175,1.0072361597508743,1.0073695316719877,1.007501952634662,1.0076312829824086,1.0077610888093746,1.0078931927859025,1.0080134097819389,1.008130060683828,1.0082437002173257
Daytona Beach - FL,,1.0026770729807504,1.0052671154224166,1.0072639903461376,1.0093175711054803,1.0111721374992768,1.0129419171100749,1.014620790603095,1.0163221696495817,1.0179292429478577,1.0192359928936845,1.020145869982766,1.0209982933175301,1.0219082383992202,1.0230365757399245,1.0243316309570618,1.0257598157019547,1.027201462983362,1.0286726870495362,1.0301252131483292,1.03167218098055,1.0332396145879774,1.0347861744645463,1.0363148522850378,1.03788051808464,1.039459238465105,1.0410302076881826,1.0425923378721347,1.0441662987699933,1.0457454271061102,1.047321155811794,1.0488947087540008,1.050487707582284,1.0520804344401329,1.0536683338227668,1.0552405269128005,1.0568257745836966,1.0583966758141656,1.059967101096374,1.0615310670807598,1.0631002005034036
Denver - CO,,1.0031670061468656,1.0062217242374374,1.0087288871287703,1.011387578526177,1.013786679255808,1.0161592172194338,1.0184768185533677,1.0208535824115852,1.0231295284988293,1.025174257781985,1.0268283936650218,1.028420348527638,1.030024377374802,1.0318221936739564,1.0337528238031362,1.0358035900785654,1.037837452775628,1.0398900301487395,1.0419407964241687,1.0439855257073243,1.046015162509795,1.0480393660192193,1.0500581362355972,1.0520606065728357,1.054072132398485,1.0560776212318603,1.058053528803094,1.0600439251557845,1.0620325104107933,1.06403075485344,1.0660302066945415,1.0680206030472321,1.07001401789606,1.071997169858022,1.073983340316121,1.075967699676538,1.077947833142363,1.0799237407135966,1.0819111185701504,1.0839003075243865
Des Moines - IA,,1.0026419612244408,1.0050414454594174,1.0067713279661659,1.0086590897615164,1.0103635305242786,1.0120323060201644,1.0135706730675806,1.0151808389017065,1.0167175670637738,1.0180555998878378,1.0191319573512085,1.0201710887045135,1.021241749090243,1.022468649879226,1.0237805385798684,1.0252552232251593,1.026675200316664,1.028131701138799,1.0295693938005026,1.0310145785095148,1.0324408770159363,1.0338530498914942,1.0352077056955247,1.0365881934543388,1.0380141797921223,1.0394157389339924,1.0408289263576234,1.0422386799262378,1.043636883255251,1.0450284530007092,1.0464122185302211,1.0478094853533206,1.0492075325980148,1.0506002729758654,1.0519833361259419,1.0533700672575135,1.0547486039623408,1.0561249554867034,1.0574956879755841,1.0588738344696143
Detroit - MI,,1.0016092432446448,1.003192857554319,1.0041281323439517,1.0050629235687736,1.005621924490025,1.0060860862627639,1.0065313890078829,1.0070899668099247,1.0077026434251717,1.0082485880965324,1.0085711258253167,1.0087330595913238,1.008807105452973,1.0089459489992656,1.0091764885228007,1.009540733716514,1.0098815260169052,1.0101403540818703,1.0104105459198887,1.010724016808471,1.011051390185363,1.0113767688574107,1.0117829632984585,1.0120778773874275,1.0123313862394743,1.0125044419961289,1.0126737501255,1.0128380412699596,1.0130615691037386,1.0133289199984936,1.0137181896711644,1.0140392767055164,1.0143893776285147,1.0146906385056251,1.0150566970673789,1.015382136185028,1.0157099931267306,1.015984174374438,1.016332824603004,1.0166307005264388
Durham - NC,,1.0022587453053122,1.0045132510289205,1.0061518060964147,1.0079567431152654,1.0096306857116752,1.0113054070067653,1.0129536525467253,1.0147261437872304,1.0164355604346316,1.0180453901730304,1.0194078532973216,1.0206077414415824,1.0218263183541703,1.0232521156377923,1.0248076095127214,1.0264972991268884,1.028227221506204,1.0299984149155752,1.0317371625466008,1.0334537605262757,1.0351669841450026,1.0368581446344547,1.038568945635065,1.0401930515159359,1.0418578227723334,1.0435260549117544,1.0451744734958657,1.0468373412666,1.0485021990450731,1.0501680950884533,1.0518232623944603,1.0535057706763535,1.0551891441790024,1.0568581550171037,1.0585426533067352,1.0602279302950472,1.0619177064312897,1.063593033380909,1.06528774127546,1.0669854774426566
East Bay - CA,,1.0022686647557224,1.004442904449227,1.0060579835569017,1.0076788102770595,1.009111607960279,1.010540300206011,1.0119336856893482,1.0133664833725677,1.014736057318476,1.0159438770273677,1.016699277525111,1.0173528631731583,1.0180417555836003,1.0189490572683897,1.0200583464775757,1.0213778340861337,1.0227121012696476,1.024072643253083,1.0254200478365576,1.0267633469825446,1.0281082883035264,1.0294335235245673,1.0307448002581499,1.0320864572291417,1.0334494624750696,1.0348165731584855,1.0361951790668669,1.0375713217127556,1.0389564963211175,1.040338386579489,1.0417293088003337,1.043115304496193,1.044500479104555,1.0458930435003946,1.0472864289837318,1.0486830988170592,1.0500723788629087,1.0514624799962557,1.0528517600421055,1.0542418611754525
El Paso - TX,,1.002213749434605,1.0044780595955936,1.0065263856083384,1.0085530427383478,1.0104475725346032,1.0123577814411304,1.0143281523269605,1.0163556022209723,1.0183123199489812,1.0201414026725837,1.021686059289058,1.0231081017398087,1.0245100608358286,1.0260564791500866,1.0276789147236975,1.0294140989554454,1.031177822691284,1.0329618059516317,1.0347287888283696,1.036503787430022,1.0382817809179061,1.0400339655332638,1.0417713518872407,1.0435430032631048,1.0453336809750293,1.047124446771843,1.0489380265549515,1.0507461450749316,1.0525484499922264,1.0543431796090528,1.0561353547640933,1.0579273537493554,1.0597418143813555,1.0615249167928116,1.063330568935895,1.0651233606851596,1.066928131979351,1.0686895655080715,1.070483942785341,1.0722532158691975
