Market,2016 Q1,2016 Q2,2016 Q3,2016 Q4,2017 Q1,2017 Q2,2017 Q3,2017 Q4,2018 Q1,2018 Q2,2018 Q3,2018 Q4,2019 Q1,2019 Q2,2019 Q3,2019 Q4,2020 Q1,2020 Q2,2020 Q3,2020 Q4,2021 Q1,2021 Q2,2021 Q3,2021 Q4,2022 Q1,2022 Q2,2022 Q3,2022 Q4,2023 Q1,2023 Q2,2023 Q3,2023 Q4,2024 Q1,2024 Q2,2024 Q3,2024 Q4,2025 Q1,2025 Q2,2025 Q3,2025 Q4,2026 Q1,2026 Q2 EST,2026 Q2 QTD,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1
Baton Rouge - LA,0.04213151992273856,0.04242580882127703,0.042565788484688,0.04265559011675864,0.04299014553636109,0.04315009778066008,0.04342695549261066,0.04340431823834093,0.04413094356760074,0.04451998512377318,0.04449861191052428,0.04559023708877681,0.04559105657536082,0.04579950397415046,0.04633908982546255,0.04629889532240745,0.0465750028831303,0.04653440070389714,0.04679130953288047,0.04675757268697302,0.04677232348695625,0.04704890653783573,0.04717430249781138,0.04715717050392219,0.04706466770500655,0.04723089867171677,0.04744466133625691,0.04740627076716295,0.04750072128021822,0.04743612236974202,0.04771377308989202,0.04844647205097194,0.04836297557056995,0.04917716133718783,0.0496025664206456,0.04964366900435616,0.04963610968168786,0.05003178114654337,0.05026975534746252,0.0502563500463838,0.05024379944202921,0.05024118625741566,,0.05023781787385374,0.05033137214289615,0.05070602340659694,0.05070708734777092,0.05073965221702387,0.05079368649365929,0.05086272887149094,0.05094128869719774,0.0510241568160112,0.05111068835895884,0.05119872644011174,0.05128790568085803,0.05137589058756954,0.05146164043036646,0.05154620795280902,0.05162883014767132,0.05170795369299644,0.05178475939390217,0.05185768703847196
Beaumont - TX,0.04256629626883254,0.04250020835121714,0.04246463778398445,0.04240713440534655,0.04235262239518244,0.0422993226723906,0.04224711505242987,0.04242942344933467,0.04254962852804629,0.04267125529711176,0.04279268522591591,0.04279920408288166,0.04280596373647295,0.04301513351063495,0.04332876384993649,0.04332807929647207,0.04404571610562188,0.04429123182630593,0.04432817005177126,0.04437510921126062,0.04482941578742235,0.04487758641838586,0.04490777005430931,0.04548921509718058,0.04666187589476125,0.04667811811357053,0.04667953213848803,0.04662108957806435,0.04658178128044994,0.04653425294540927,0.04697957336681228,0.04708499286845765,0.04703311881965155,0.04697549991460012,0.04719777686092719,0.04710728616586884,0.04704363996293028,0.04704652974162077,0.0475840481913446,0.04763044999783846,0.04767409970418866,0.04772685649309438,,0.04778356846900003,0.0478411539498424,0.04789958498778772,0.04796021244759233,0.04803202639604665,0.04811022006709496,0.04819016944128834,0.04827412362709658,0.04835350321121256,0.04843481269617553,0.04851433430051892,0.04859243453393323,0.04866875593852239,0.04874256866617011,0.04881454582586109,0.04888465745117879,0.04895563100214249,0.04902245481222432,0.04908756235722458
Birmingham - AL,0.05106198593437189,0.05099859156989625,0.05175049824550548,0.05181737249976606,0.05189614938324438,0.05195725390709673,0.05190726657222705,0.05185347330114313,0.05180204806144868,0.05175160798389498,0.05170020818875781,0.05164613925031639,0.05159920879681817,0.05159470446102499,0.05154113136294017,0.0514671885750256,0.05181597939804729,0.05180939441782934,0.05192568868279764,0.05220189177272662,0.05243966965937327,0.05247712201366921,0.05285152950059507,0.05304331702972326,0.05328857128342337,0.05345144072503624,0.05348974997037564,0.05354333905030598,0.05384484101704481,0.05385251573919354,0.05420647726180661,0.05463486409045148,0.05464764680472706,0.05503937556156422,0.05518666533760086,0.05507580167124956,0.0551195040814418,0.05555657547986975,0.05599547605662936,0.05689209877798455,0.05684462967512002,0.05680844158546024,,0.05677455520513128,0.05698209131897802,0.05695100349286638,0.05700543347829806,0.05701707424570281,0.05705503658597289,0.05711250770137808,0.05718088743424472,0.05725629358667551,0.05733541844830027,0.05741791472033173,0.05750372896154622,0.05759037279475012,0.0576765393911219,0.05776324019414496,0.05784804354476557,0.05793172550121498,0.0580142363698492,0.05809475148735695
Boise - ID,0.03099095999392391,0.031349701408463,0.03130012452939892,0.03172564400959729,0.03210199101284129,0.03223178409285091,0.03286930056923857,0.03287427087108159,0.03353119390669253,0.03401844426520072,0.03451095419255617,0.03485500399063773,0.03548405974176129,0.03689440096489327,0.03687241809651564,0.0370969560628577,0.03856828966108667,0.03855841077156214,0.03955412352646576,0.03979701847353272,0.04068273097175205,0.04101391324267082,0.04132791890971819,0.04157733151007824,0.04199486801498686,0.04259688373580973,0.0432491797477966,0.04365627583062492,0.04403949582053016,0.04584923182593671,0.04656618405833546,0.0468926936397188,0.04678264365713217,0.0485342560461079,0.04958126924572288,0.04972727477215561,0.04983016399479614,0.05047642111511493,0.05030966695669366,0.05032433001456832,0.05089605357132935,0.05166126058086683,,0.05182597176029369,0.05186696436271919,0.0517398450917033,0.05169522611748677,0.05174130653417641,0.05242276878855717,0.05250547456020709,0.05260671098336894,0.05271943712968018,0.05283930737990498,0.05296487022914744,0.05309576705756101,0.05322983828527977,0.05336414287810849,0.05349822942932148,0.0536291554488894,0.05375529151245046,0.05387865212897495,0.05399731227180827
Boston - MA,0.04445592079798145,0.04466147611234353,0.04488441278171569,0.04531489825730922,0.04542858943924871,0.04604995541853806,0.04655907251223713,0.04684569628861106,0.04732567593898977,0.04801384360605476,0.04816182278002778,0.04839113423323343,0.04854426521364381,0.04890749245729521,0.04934133902221905,0.04980721682020584,0.05040455609339846,0.05082847833086067,0.05185385991524168,0.0523506242799447,0.05268363837585077,0.05332546321766109,0.05381239723694695,0.05410012430939508,0.0541527897526078,0.05457406666076609,0.05486212413175812,0.05515010504348333,0.05548442056103833,0.05557072772745879,0.05617742704712878,0.05639186587186537,0.05658058253825613,0.0568516181383734,0.05698763447705137,0.05737352269341543,0.05756813466256312,0.05815654471791346,0.05872658356286106,0.05907376623242835,0.0593018329261484,0.05953418730941332,,0.05998100739920073,0.0602681754610335,0.06093889163975998,0.06134351800665745,0.06163801735268121,0.06192476575530547,0.06209842996840014,0.06249417017246803,0.06282351964877408,0.06305508690274916,0.06326592030104229,0.0634702569034208,0.06367884420149612,0.06388858328867628,0.06409787349823558,0.06430627118634058,0.06451043139784862,0.06470883666314685,0.06490153521607217
Brownsville-Harlingen - TX,0.02256215020831021,0.0225395959316316,0.02271088852711032,0.02307283960984635,0.02310690522804468,0.02310337711539402,0.023171936051754,0.0233671449924905,0.02343937370909833,0.02371253740143149,0.02371794412650207,0.02370513015830688,0.02383555991743175,0.02391886026058751,0.02390607205653212,0.02391781908757983,0.0238909556166812,0.02405452457845403,0.02402934877766551,0.02401200481721587,0.0243229273754284,0.02430573949638276,0.0242787910446239,0.02438689281251646,0.02434506740497814,0.02432994487673333,0.02444334378955479,0.0244962746861129,0.02500708366214795,0.02496713514383932,0.02494237110093082,0.02492635256865207,0.02502087663416221,0.02496112503588263,0.02536916695391862,0.02539897141676832,0.02547488303999039,0.02549363164439179,0.02557127551912954,0.02557972111447896,0.0258313102053065,0.02587447293054843,,0.0258828675594727,0.02637016529308795,0.02637821666861555,0.02638995586883285,0.02641307312725709,0.02643850724771425,0.02646875389254373,0.02649766787789102,0.02652942012786351,0.02655644023042556,0.02658410379484398,0.02661260449575026,0.02663721157427336,0.02666218081835795,0.02668322091960344,0.02670499972928833,0.02672528328661162,0.02674420314456767,0.02676383259368684
Buffalo - NY,0.03553997977110871,0.03567724879633108,0.03607940064404629,0.03620952184961942,0.0364748836670831,0.03670793190372595,0.0369716684825131,0.03698114313343395,0.03703875932944267,0.03724660127344691,0.03723324228989298,0.03742808653247116,0.03744428879041935,0.03794922074543664,0.03815221066398011,0.03827883350174213,0.03830839799374116,0.03845342995682452,0.03872666618617629,0.0390205299383132,0.03923434456555719,0.03949500416677406,0.03957928485641975,0.04001647894204504,0.04016305938667631,0.04025717299287181,0.04048003159282505,0.04074406173212054,0.04085172114769614,0.04083574023395763,0.04085429667816582,0.04144904798276942,0.04141205852773729,0.04143605906869827,0.04188844758635864,0.04200118877752902,0.0420885490217585,0.04223352798003412,0.04238600304169565,0.0424985060901581,0.0427735964900178,0.04293603687018048,,0.04333661765558215,0.04344372008403544,0.04347645144761107,0.04402919545894692,0.04410720146992166,0.04428908480232199,0.04435181231296132,0.04442285966936999,0.04449962418359002,0.04458030302370069,0.04466690154601775,0.04475554132223833,0.04484594275316701,0.04493721422293974,0.04502932001513855,0.04512065871719444,0.04521086271483887,0.04529908246603444,0.04538590097255502
Canton - OH,0.03085313003205213,0.03084258779504226,0.03086066781029613,0.03088314345662314,0.03102672762619115,0.03105224046319075,0.03119769549777745,0.03120543747855197,0.03121454776074427,0.03122420416399356,0.03123321863998886,0.031240466014601,0.0312478843420363,0.0312562053149295,0.03126360923847989,0.0312703258751648,0.03127631783783127,0.03128286223373469,0.0313103279081133,0.03132847392452538,0.03135449375855926,0.03181512267177107,0.03182119436101086,0.031850390664948,0.03209280567872776,0.03211551269147375,0.03212802870407803,0.03213316462398982,0.03213398471227619,0.03212908241468452,0.03212556696228433,0.03211915663738572,0.03210829509399325,0.03206584306539552,0.03218968879085043,0.03217506646428594,0.03216310987956095,0.03218268531704839,0.0322047047047047,0.03222490575298079,0.0322479854797613,0.03227629096973478,,0.03230248054834892,0.0323302423574669,0.03236216601345358,0.03239267240412792,0.03242646369672965,0.03246463254940846,0.03250739986822049,0.0325520032761902,0.0325943178294083,0.03263815590237697,0.03268089035639608,0.03272333631007691,0.03276402628861336,0.0327988827117575,0.03283062499234509,0.03286415277438118,0.03289597841249194,0.03292479303490459,0.03295534796196162
Charleston - SC,0.05508345329175707,0.05520128963799124,0.0558327914933111,0.05649293598339938,0.05687302820597539,0.05912076163845639,0.05984246821583816,0.06077768224439661,0.06238222528343999,0.06297020523600896,0.06403710503430284,0.06474048282269275,0.06522490321781214,0.06575288968408442,0.06575647177450002,0.06626053974565788,0.06724981361621282,0.06791291225101741,0.06917991203161541,0.06976705069497696,0.07039983188395048,0.07160554924837055,0.07324110093566831,0.07394963268121685,0.07406503338280876,0.0741040901531648,0.07494431393185363,0.07590430126914403,0.07609284922205313,0.0765524533216613,0.07694264806458533,0.07731954063662741,0.07797158095873474,0.07895339599743657,0.08050347363369285,0.08166873299168255,0.08264163537376663,0.08409475599235204,0.08407996000591463,0.08381368196940145,0.08457716732068786,0.0843107049611996,,0.08510286309492571,0.085696860151143,0.08604579673221695,0.08617609697898711,0.08609276440092625,0.086104633763723,0.08618450294872147,0.08630379834091532,0.08644970768320429,0.08661333950564082,0.0867893719440857,0.0869753967612507,0.08716253358107469,0.08735019830131177,0.08753540136183972,0.0877168260861627,0.08789235646226543,0.08806293486219412,0.08822674808153977
Charlotte - NC,0.05788307065280168,0.0585837319108052,0.05880274119429041,0.05904027964536638,0.05934886632266592,0.06008126877626108,0.06073990162702838,0.06133036059470963,0.06159210260435237,0.06243400180424206,0.06291413662440998,0.06362428490066256,0.06382275690669646,0.06420759126933316,0.06461829646272042,0.06500587381921828,0.065312838678772,0.06583678522062193,0.06698120455018147,0.06758858434206198,0.06824933325691436,0.06896920020515643,0.07020562556679552,0.07053325710209776,0.07066905975962955,0.07102670602398582,0.07143615354378491,0.07188211877426533,0.07286195648277592,0.07333415326699001,0.07463823278403597,0.07534724952148193,0.07632704741152667,0.07721812078665782,0.07820280991586609,0.07946071506203664,0.0805464461408089,0.081718035237412,0.082568897674556,0.08295037627243254,0.08402422953788442,0.08510408352727397,,0.08577479467375905,0.08636132420697118,0.08685889416854976,0.08739241774261346,0.08755999618217372,0.08788184367808219,0.08797184018245943,0.08821620927561089,0.08839548370279926,0.08859693294256286,0.08883007710629574,0.08908710055853078,0.08936089849336429,0.08964924590121724,0.08994151645236817,0.09023307705987944,0.0905200106749958,0.09080103227774883,0.09107508572967236
Chattanooga - TN,0.03901884071749472,0.03895669712099704,0.03888508985475533,0.03892162219546514,0.03938051353034875,0.03956675034514395,0.03983668824343817,0.04073877463539213,0.04066254915631055,0.040796334907006,0.04138383783881005,0.04141264366138846,0.04185942405856589,0.04213956986551582,0.04207793322461591,0.04251191227012599,0.04279510834241247,0.04391381401402674,0.04426356008216618,0.04436546915060127,0.04434043753687881,0.04457302405460412,0.04464605364939583,0.04479421129598589,0.0449893852540719,0.04512441120794056,0.04600488440434809,0.04614856401626032,0.0460987913571889,0.04676063405285294,0.04729853435163955,0.04716128811471202,0.04800097407620291,0.04846889944525073,0.04968422801708589,0.05044713089029046,0.05125037855633156,0.05139629266695886,0.05135177196593225,0.05146328397807177,0.05182180512494988,0.05184558130620198,,0.05189874906141811,0.05223801064228837,0.05222548147042634,0.05239429298292664,0.05241328278613395,0.0536076921275464,0.05369850523267287,0.05380731155301034,0.05392812184181132,0.05405638591387916,0.05419049727888841,0.05432800441140467,0.05446523992496754,0.05460549075306433,0.05474226907808535,0.05487886031408975,0.05501375178260016,0.05514526248605908,0.055274799845
Chicago - IL,0.05157166020164705,0.05183075776767281,0.05216940079863159,0.05229734462756983,0.05246768424654055,0.05276449708981999,0.05300645387624715,0.05314532467553007,0.05328806496387878,0.05349572309555827,0.05385867036133848,0.05422424616153707,0.05445466512548694,0.05484279604717307,0.05501679467388536,0.05524091506863099,0.05568541470463749,0.05606307807598964,0.05635490069313628,0.05655149509139282,0.05687716336617649,0.05733129395281738,0.05771023902809474,0.05801627572325343,0.05834551390396462,0.05854717987115848,0.0587798735755315,0.05885080708413539,0.05908595252437879,0.0594983003029144,0.05959322324499834,0.05974971694879086,0.05998181783632679,0.06019280455275525,0.06025502484952113,0.06027173735311968,0.06036445575443003,0.0605156618948235,0.06065141623613685,0.06081103730728333,0.06093402424399762,0.0611867299528689,,0.061431771795984,0.06169127668842161,0.06186070678422911,0.06204079959065441,0.06230796555714502,0.06255554433528898,0.06278890125857273,0.06303846844044021,0.0632756690607717,0.06347445587462876,0.06368010598131851,0.06388196655346273,0.06408493006184848,0.0642856717885533,0.06447808930259333,0.06466636613418801,0.06485133063128949,0.06503088454254949,0.06520566563028149
Cincinnati - OH,0.05730700271129122,0.05741302338781272,0.05763902481558501,0.05776117142776827,0.05782432562731632,0.05809078368591094,0.05813163717662839,0.05820837875804519,0.05812587541002495,0.05847115211300653,0.05859121091435364,0.0585618455365379,0.05846753981439047,0.05848110022764995,0.05847953738282517,0.05860581565991817,0.05888659731413989,0.05917833061458523,0.05927133732620017,0.05944649526786003,0.05959398587749928,0.05982464432239574,0.05968033719390515,0.05973667572514003,0.05976895230690878,0.05990288794565409,0.06028279573078115,0.06047978137349489,0.06077231260372731,0.06105191451958469,0.06171624036574536,0.06176591210400561,0.06198334473327201,0.06250449436684231,0.06272100558902204,0.06295196266979863,0.06319059277702982,0.06356582638993175,0.0637730181663133,0.06409960583206079,0.06464887758107127,0.06495624683045782,,0.06510662364706324,0.06515874412234492,0.06546672218931672,0.06572731511687739,0.06581379928678309,0.06595927249795173,0.06613268487149206,0.06621405203919885,0.06629828069805338,0.06639321507197472,0.06666118797533384,0.06676839981471262,0.06687901785925407,0.06699081693602794,0.0671025494115454,0.06721288745668216,0.06732178763424138,0.0674279613964835,0.06753093512973667
