Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2
Baton Rouge - LA,1,0.9999775280898876,1.0035280898876404,1.003438202247191,1.0110112359550563,1.0109213483146067,1.0137303370786517,1.0147865168539325,1.0162247191011236,1.017932584269663,1.0198651685393259,1.022,1.0242471910112358,1.0266067415730338,1.0290337078651686,1.0315505617977527,1.0340898876404494,1.0366741573033709,1.0392808988764044,1.0419101123595507,1.0445393258426967,1.047191011235955,1.0498426966292136,1.052494382022472,1.0551460674157302,1.0577977528089888,1.0604494382022471,1.0631011235955057,1.065752808988764,1.0684044943820226,1.071056179775281,1.0737078651685392,1.0763370786516855,1.0789887640449438,1.0816179775280899,1.0842696629213484,1.0868988764044945,1.0895280898876405,1.0921797752808988,1.0948089887640449,1.097438202247191
Beaumont - TX,1,0.9999463634413216,0.9998927268826432,0.9998927268826432,0.9998390903239648,0.9997854537652864,0.9998390903239648,1.0000536365586783,1.0003754559107487,1.0007509118214974,1.001233640849603,1.0017163698777087,1.0022527354644926,1.002842737609955,1.0034327397554172,1.004076378459558,1.0047200171636987,1.0053636558678396,1.0060609311306588,1.0067045698347994,1.0074018450976185,1.0080991203604377,1.0087963956232568,1.009493670886076,1.0101909461488952,1.0109418579703926,1.0116391332332118,1.012336408496031,1.0130873203175284,1.0137845955803475,1.0144818708431667,1.0152327826646643,1.0159300579274835,1.016680969748981,1.0173782450118,1.0181291568332975,1.0188264320961167,1.0195773439176143,1.0202746191804333,1.021025531001931,1.02172280626475
Birmingham - AL,1,1.0022962454895177,1.0096919452479647,1.0096024811379836,1.02066620940566,1.0205916559806758,1.025124504219724,1.026108609429517,1.0274505710792354,1.0290460143739004,1.0308502072585215,1.032833328363105,1.0349208242626666,1.0371276056422032,1.0394089404467242,1.0417350073062357,1.0441207169057347,1.0465213371902304,1.04895177884472,1.0513971311842065,1.05385739420869,1.0563176572331734,1.0587928309426535,1.0612680046521337,1.063743178361614,1.0662183520710942,1.0686935257805743,1.0711686994900547,1.0736289625145379,1.0761041362240182,1.0785793099334984,1.0810395729579816,1.083499835982465,1.0859600990069485,1.0884352727164286,1.090895535740912,1.0933408880803983,1.0958011511048817,1.0982614141293652,1.1007216771538484,1.1031819401783318
Boise - ID,1,0.9999765340842426,0.9999296022527279,1.0060776721811568,1.0060072744338848,1.006476592749032,1.013469435644726,1.0152997770738004,1.0271735304470258,1.0306699518948728,1.0353631350463453,1.0409480229965975,1.0472603543353278,1.0541358676522352,1.0614572333685321,1.0691071219054324,1.0770386014314208,1.0851812741992257,1.0934647424615747,1.1018655403027102,1.1103836677226329,1.1189721928898275,1.1276076498885368,1.1363135046345183,1.1450428252962572,1.1537956118737533,1.1625953302827643,1.1713950486917752,1.1802182330165434,1.1890648832570692,1.1979115334975947,1.2067581837381203,1.2156282998944035,1.2244984160506864,1.2333685322069694,1.2422386483632524,1.2511087645195353,1.2600023465915757,1.2688959286636161,1.2777895107356565,1.2866830928076969
Boston - MA,1,1.005823175822341,1.0116150442477876,1.0208994267267768,1.0265278009684422,1.0327301441531698,1.0381393666165748,1.0439764568375354,1.050001391439862,1.0537756720654534,1.057216007124172,1.0613416263149107,1.066020342850782,1.0711477987421383,1.0766300717982968,1.082394111426504,1.0883807814326265,1.094541381421495,1.1008306895975957,1.1072173985640341,1.1136806367228809,1.1201995324762064,1.1267532142260812,1.1333277675738855,1.1399162353203094,1.1465081816663885,1.1530966494128123,1.1596851171592364,1.1662561919073857,1.1728168308565703,1.1793670340067903,1.1859033227583904,1.192422218511716,1.198923721266767,1.205411309623198,1.2118815049813547,1.2183447431402015,1.2247905883007737,1.231229476262036,1.2376544498246786,1.2440655089887016
Brownsville-Harlingen - TX,1,0.9999086841384348,0.9999086841384348,0.9998173682768697,0.9998173682768697,0.9997260524153045,0.9999086841384348,1.0001826317231304,1.000639211030956,1.001187106200347,1.001826317231303,1.0024655282622592,1.0032873710163455,1.0040178979088668,1.0048397406629532,1.0057528992786047,1.0066660578942563,1.0075792165099078,1.0084923751255592,1.009405533741211,1.0103186923568623,1.0113231668340792,1.0122363254497306,1.0132407999269473,1.014245274404164,1.0151584330198156,1.0161629074970322,1.0171673819742488,1.0181718564514657,1.0190850150671171,1.0200894895443338,1.0210939640215506,1.0220984384987672,1.0231029129759839,1.0241073874532005,1.0251118619304174,1.026116336407634,1.0270294950232854,1.0280339695005023,1.029038443977719,1.0300429184549356
Buffalo - NY,1,1.003082305898034,1.0030406531156282,1.0050191602799068,1.0054356881039654,1.0115378207264245,1.0137037654115295,1.021242919026991,1.0315103298900365,1.0337595801399533,1.0362587470843052,1.0389661779406865,1.0417985671442853,1.0447559146951015,1.0477965678107297,1.0508997000999667,1.0540653115628125,1.057251749416861,1.0604590136621126,1.0636871042985672,1.0669360213262247,1.070164111962679,1.0734130289903365,1.076661946017994,1.0799108630456515,1.0831597800733088,1.0864086971009663,1.0896576141286238,1.0929065311562813,1.0961346217927357,1.0993835388203932,1.1026116294568478,1.1058605464845053,1.1090886371209596,1.1123167277574142,1.1155448183938688,1.1187729090303231,1.1220009996667777,1.1252290903032323,1.1284571809396868,1.1316852715761412
Canton - OH,1,0.9999237281671879,0.9998474563343757,0.9997711845015635,0.9997711845015635,0.9996949126687514,0.9996949126687514,0.9996949126687514,0.9997711845015635,0.9998474563343757,0.9999237281671879,1.0000762718328122,1.0002288154984365,1.0003050873312487,1.000457630996873,1.0006101746624971,1.0007627183281214,1.0009152619937458,1.0009915338265578,1.001144077492182,1.0012966211578065,1.0014491648234307,1.001601708489055,1.0017542521546792,1.0019067958203036,1.0020593394859278,1.002211883151552,1.0022881549843643,1.0024406986499885,1.0025932423156128,1.0027457859812372,1.0028983296468614,1.0030508733124857,1.0032034169781099,1.003279688810922,1.0034322324765463,1.0035847761421708,1.003737319807795,1.0038898634734192,1.0040424071390435,1.0041186789718557
Charleston - SC,1,1.0022915541741844,1.006835152967826,1.0070458705930385,1.0109836562141945,1.0118528664181954,1.0197020979573561,1.0221516903504497,1.0254309833928172,1.0293424293108218,1.0337411597371298,1.0385218158591352,1.0436053785673836,1.0489128287524199,1.054417826711093,1.0600545231855236,1.0657834086209848,1.0716044830174765,1.0774650669686954,1.0833651604746415,1.0892915936837393,1.0952443665959886,1.1011971395082378,1.1071630822720628,1.1131421948874636,1.1191081376512886,1.1250872502666895,1.1310531930305145,1.1370191357943396,1.1429850785581646,1.1489378514704138,1.154903794234239,1.1608565671464883,1.1668093400587376,1.1727489431194111,1.1787017160316604,1.1846413190923337,1.1905940920045832,1.1965336950652565,1.20247329812593,1.2084260710381793
Charlotte - NC,1,1.0140542334903213,1.025784767318824,1.0377725678955996,1.0471005622523288,1.0556775036826491,1.064349882777651,1.073159194174153,1.0819311603975186,1.0869437125251562,1.0928027552438848,1.0993547583974772,1.106471088611797,1.114035560903753,1.121956887072346,1.1301562273076204,1.1385505923359405,1.1470901885931244,1.1557210730513081,1.1644100500010373,1.1731239237328575,1.1818502458557232,1.1905682690512251,1.1992696943919998,1.2079462229506837,1.216589555799913,1.2251955434760058,1.2337600365152803,1.242283034917737,1.2507603892196935,1.2591796510301043,1.2675532687400153,1.2758729434220626,1.2841552729309738,1.2924127056577936,1.3006244942841139,1.3087947882736157,1.316927737089981,1.3250274901968921,1.3330940475943485,1.3411232598186684
Chattanooga - TN,1,1.0052069601898233,1.005174004745584,1.0050751384128658,1.0069865541787504,1.0069206432902715,1.007975217505932,1.0099525441602952,1.0125889796994463,1.0157197469021881,1.032428157131558,1.036250988663327,1.0403374637490113,1.0445887160558924,1.0490047455839704,1.0535196414447667,1.058133403638281,1.0627801212760348,1.0674927498022673,1.0722383337727392,1.0769839177432112,1.0817624571579225,1.0865409965726338,1.091319535987345,1.0961310308462957,1.1009095702610072,1.1057210651199578,1.1104996045346691,1.1152781439493804,1.1200896388083312,1.1248681782230425,1.1296467176377538,1.134425257052465,1.1392037964671764,1.1439823358818877,1.1487279198523597,1.153506459267071,1.1582849986817823,1.1630635380964935,1.1678091220669655,1.1725876614816768
Chicago - IL,1,1.0023419529488264,1.0046404398072888,1.0063825607090884,1.008788843471654,1.0106161579105677,1.013521431390515,1.016983070827125,1.0197092640147716,1.0229153228400396,1.0259196990060175,1.0290423029377862,1.032244884475825,1.035508318540374,1.038815218695287,1.0421447212171897,1.0454916101752378,1.048847192351359,1.0522062518147093,1.055563572634445,1.0589208934541807,1.0622747369866872,1.0656251032319646,1.0689737308336273,1.072315403860832,1.075655338244422,1.0789917953407828,1.0823230365063,1.0856490617409733,1.0889716096884177,1.0922889417050183,1.0956027964343897,1.0989149125201465,1.1022218126750596,1.1055252355427436,1.1088286584104277,1.1121286039908826,1.1154268109277228,1.1187232792209485,1.1220180088705598,1.1253127385201709
Cincinnati - OH,1,1.0057915850870107,1.0118638498295385,1.0160603529717813,1.0210167449374974,1.0210304366280105,1.0248641099716582,1.0295261305913441,1.0320111724194587,1.0349275024987334,1.0381587414598081,1.041609047469091,1.0452168079192738,1.0489341018935607,1.0527130084751564,1.0565329901282912,1.0603666634719389,1.0641866451250737,1.0679929350876953,1.071771841669291,1.0755096731793474,1.079206429617865,1.0828552651395869,1.0864630255897696,1.0900297109684132,1.0935484754302613,1.097019318975314,1.1004490874488273,1.1038377808508018,1.1071785533359804,1.1104850965948765,1.1137505647822337,1.1169818037433081,1.1201788134781,1.1233552856771225,1.1265043744951189,1.1296260799320892,1.1327204019880335,1.1357941865082082,1.1388405876473569,1.141880142941249
Cleveland - OH,1,1.0057260899503497,1.0088283260247164,1.011640633494002,1.0134889283513935,1.0134454390606313,1.0145471677599391,1.0149530678070524,1.0156778893197551,1.0166563983619035,1.0178378574276084,1.019193273656362,1.0206936541876563,1.0223172543761099,1.024042329576342,1.025854383358098,1.0277316710759976,1.0296741927300401,1.031660203674845,1.033696952125539,1.0357554452216142,1.0378501793933244,1.0399811546406696,1.0421338745333961,1.0443083390715036,1.0464973000398652,1.0487080056536078,1.0509332076976046,1.053172906171855,1.0554271010763598,1.0576812959808648,1.0599499873156235,1.0622259268655094,1.0645091146305223,1.0667995506106622,1.069104483021056,1.071416663646577,1.073728844272098,1.076048273112746,1.078374950168521,1.080701627224296
Colorado Springs - CO,1,1.0049702139659487,1.00979942895414,1.0149282667700659,1.0188586132750537,1.02178434206352,1.0232295815855335,1.0296626599457155,1.0334872572173852,1.03812259861116,1.043410060277063,1.049226268109556,1.0554830977475413,1.06209242482992,1.0689837498678134,1.0761041982445627,1.0834185202157285,1.0908914660368711,1.0984877859635518,1.1061722302513306,1.113944798900208,1.121787867037964,1.129683809792379,1.1376150022912335,1.1455990694067468,1.1536183862666995,1.1616729528710916,1.1697451443477034,1.177834960696535,1.1859600267898058,1.1940850928830766,1.2022101589763474,1.2103704748140576,1.2185307906517677,1.2267087313616976,1.2348866720716274,1.2430646127815574,1.2512778032359266,1.2594733688180761,1.2676865592724453,1.2759173745990342
Columbia - SC,1,0.9999757675624591,1.0088448397024257,1.0174715874669833,1.0248382484794145,1.024741318729251,1.0311144498025056,1.03802069450166,1.0398623597547678,1.042043279133448,1.0444907553250782,1.0471805558921172,1.0500399835219425,1.0530205733394722,1.0561223253447065,1.0592967746625632,1.062519688855502,1.0657910679235225,1.0690866794290839,1.072406523372186,1.0757505997528292,1.0790946761334723,1.0824629849516563,1.0858070613322994,1.0891753701504834,1.0925436789686676,1.0959119877868515,1.0992560641674947,1.1026243729856786,1.1059684493663218,1.1093367581845057,1.1126808345651489,1.116024910945792,1.119393219763976,1.1227372961446191,1.1260813725252623,1.1294254489059055,1.1327695252865486,1.1360893692296508,1.139433445610294,1.142777521990937
Columbus - OH,1,1.0056704424826326,1.0120709656324605,1.0178041144300667,1.0220188746008072,1.027420575733552,1.0326431159663716,1.036929540497082,1.0401544366957356,1.043921294616663,1.0480912645624219,1.0525658080380538,1.0572777397060866,1.0621598742290483,1.0671629423594595,1.0722645489848295,1.0774288619251735,1.0826379650904987,1.0878694633683146,1.0931143987136247,1.098359334058935,1.1036132274492414,1.1088536837720535,1.1140896610723676,1.1193211593501835,1.124543699583003,1.1297528027483281,1.1349574268911553,1.140148613966488,1.1453308429968243,1.1505041139821646,1.1556684269225084,1.1608237818178562,1.1659746576907055,1.1711165755185589,1.176258493346412,1.181391453129269,1.186524412912126,1.191657372694983,1.196785853455342,1.2019143342157008
Corpus Christi - TX,1,0.9999700284729507,1.0113292372246365,1.011269294170538,1.0112093511164393,1.0111494080623409,1.0115989809680803,1.0125280983066087,1.0137869024426795,1.0153454218492433,1.0171137419451521,1.0190618912033569,1.021159898096808,1.0234077626255058,1.025715570208302,1.0281132923722465,1.0306009291173386,1.03311853738948,1.0356661171886707,1.03827364004196,1.0408811628952495,1.0435186572755881,1.046186123182976,1.0488835606174134,1.0515809980518507,1.054278435486288,1.0570058444477746,1.0597332534092612,1.0624606623707478,1.0651880713322344,1.067915480293721,1.0706728607822569,1.0734302412707928,1.0761876217593287,1.0789450022478646,1.0817023827364005,1.0844597632249362,1.0872171437134721,1.0900044957290573,1.0927618762175932,1.0955492282331785
Dallas-Fort Worth - TX,1,1.005662280021686,1.0096959259955727,1.0136624911612788,1.0177049346182057,1.0219563182973352,1.0265211123097682,1.0311705820964623,1.0355770214141735,1.0395237922430394,1.0439291318753705,1.0486929689415858,1.0537317273528044,1.0589772266154653,1.064372283089808,1.069871809675252,1.0754340183273565,1.0810281178554815,1.0866299151812666,1.0922218153386316,1.0977895224176364,1.1033275379913807,1.1088479585990447,1.1143562826675288,1.1198316161746125,1.125302550940176,1.1307448938858593,1.1361608443824223,1.1415482030591049,1.146909169286667,1.152242643379729,1.1575519243944308,1.1628392117015323,1.1681078043571733,1.1733555029905944,1.1785845069725551,1.1837992150445757,1.1889974278358961,1.1942011390541165,1.1993938534185369,1.204573371558397
Dayton - OH,1,0.9999618720808312,0.999904680202078,1.005318844724049,1.0099513869030599,1.0100276427413974,1.0106186254885139,1.0115718234677342,1.012830044800305,1.0142979696883043,1.0159184062529787,1.0176532265751597,1.019502430654847,1.0214088266132877,1.0233724144504814,1.025374130206844,1.027394909922791,1.0294347535983224,1.0314745972738537,1.033552568868554,1.03561147650367,1.0376703841387855,1.039748355733486,1.0418072633686017,1.0438852349633019,1.045963206558002,1.0480221141931179,1.0501000857878182,1.0521589934229338,1.0542369650176342,1.05629587265275,1.058354780287866,1.060432751882566,1.0624916595176819,1.0645505671527977,1.0666094747879133,1.0686874463826137,1.0707463540177296,1.0728052616528454,1.074864169287961,1.0769421408826614
Daytona Beach - FL,1,1.0156882421809668,1.0242180966716843,1.0409767519652116,1.047700284328483,1.0597089814350227,1.0616825556113063,1.0750292691085466,1.0797457768857668,1.0853319953169427,1.0916541227630039,1.098478006355578,1.105770195684897,1.113363438702124,1.1212242849974912,1.1292858337514635,1.1374811841445058,1.145810336176618,1.1542063890282657,1.1626358922896805,1.171098845960863,1.1796287004515806,1.1881251045325305,1.196654959023248,1.205218263923733,1.2137481184144505,1.222277972905168,1.2308412778056532,1.2393711322963705,1.247900986787088,1.2564308412778056,1.2649272453587557,1.2734570998494732,1.281953503930423,1.2904833584211406,1.2989797625020907,1.3074761665830406,1.3159725706639906,1.3245024251547082,1.332998829235658,1.3414952333166081
Denver - CO,1,1.0062005302086034,1.0113602571321916,1.0159695288229749,1.020003036994388,1.0243560622836931,1.0288451196132893,1.03353031616377,1.0380826442097804,1.0419674661976197,1.0463742715958773,1.0512081543299314,1.0563900260042645,1.0618597794382825,1.0675573074513922,1.0734383205421034,1.079461692744747,1.0855894616294741,1.0917994824455397,1.098069610442199,1.104377700868707,1.110717426653422,1.11706980658142,1.1234380041885215,1.129803038259802,1.136168072331083,1.1425204522590808,1.1488633415796168,1.1551935767568695,1.1615016671833776,1.1677939399307817,1.1740672314632619,1.1803183782449969,1.1865537073476282,1.1927668916995147,1.1989610948364768,1.2051394802943354,1.2112988845372696,1.2174424711011003,1.2235734035216481,1.2296885182630923
Des Moines - IA,1,1.0021204549937537,1.0052764810309684,1.0091064501282137,1.0126734170556908,1.019873101453087,1.0240975738049838,1.0295384311920572,1.0326122690512196,1.0361956736143074,1.0401571437964363,1.0444309290551648,1.048901965941219,1.0535538168189889,1.0583207311460319,1.0631698336511277,1.0680846866986653,1.0730488526530344,1.078029456243014,1.0830429351042146,1.0880564139654152,1.0930863304622263,1.0981162469590373,1.1031461634558486,1.1081760799526597,1.1132059964494707,1.1182359129462818,1.1232658294430928,1.128295745939904,1.1333256624367152,1.1383555789335262,1.1433854954303373,1.148398974291538,1.153428890788349,1.1584423696495496,1.1634558485107502,1.1684857650075613,1.173499243868762,1.178529160365573,1.1835426392267736,1.1885725557235847
Detroit - MI,1,1.002111756012936,1.0035467220663512,1.0051615943115375,1.007174830267075,1.0073804373433852,1.0076974149193634,1.0081857317256002,1.0090509948384057,1.0102075346426507,1.011591098926988,1.0131588528838533,1.014859394744169,1.0166670236233963,1.0185646055985094,1.0205135893427,1.0244072733503244,1.0264333597481314,1.0284808635497205,1.0305326508320662,1.0325930050759247,1.0346533593197833,1.0367137135636417,1.0387740678075004,1.040834422051359,1.0428904928144611,1.0449422800968067,1.046989783898396,1.0490330042192286,1.0510762245400613,1.053110877899381,1.0551412477779443,1.0571716176565076,1.059193420573558,1.0612152234906085,1.0632327429269024,1.0652502623631963,1.067263498318734,1.0692767342742713,1.0712899702298087,1.0733032061853462
Durham - NC,1,1.0128466747055005,1.0228488390068948,1.0502427109420895,1.0559008131589525,1.0698450978573417,1.0947500231889435,1.0989240330210555,1.1111523358995765,1.116702223046718,1.122932319203537,1.1297034907089634,1.1369075224932752,1.1444361994867513,1.1522122252110194,1.1602046810747302,1.168320811303837,1.1765606158983397,1.1848622576755403,1.1932257366354388,1.2016201341866866,1.210045450329283,1.218486225767554,1.226927001205825,1.2353832359397705,1.2438394706737161,1.252311164703336,1.2607673994372817,1.2692081748755526,1.2776644096094982,1.2861051850477692,1.2945459604860403,1.3029712766286368,1.3113965927712334,1.3198219089138299,1.3282472250564263,1.336672541199023,1.3450978573416195,1.3535077141885417,1.361933030331138,1.3703583464737346
East Bay - CA,1,1.001751385868021,1.0031617939564272,1.0046135326847867,1.0060962693931113,1.007139868051932,1.0084521158704491,1.0087775946600812,1.0095835421391706,1.010771798037828,1.0122545347461525,1.0139697563042143,1.0158606330820774,1.0179064997597655,1.0229488378340679,1.0252013577115224,1.0275262062088955,1.02990271800621,1.032330893103466,1.034784899850693,1.037269904577885,1.0397755746250537,1.0423019099921988,1.0448334116893383,1.0473855787064543,1.0499429120535646,1.052505411730669,1.0550679114077732,1.057640743744866,1.060218742411953,1.0627967410790398,1.0653695734161324,1.0679475720832192,1.070525570750306,1.073103569417393,1.0756815680844798,1.078264733081561,1.0808478980786418,1.0834258967457286,1.0860090617428098,1.0885870604098966
El Paso - TX,1,1.0057670126874279,1.0111984900912236,1.013987627136416,1.0156233616441228,1.0155604487784418,1.015875013106847,1.0165251127188843,1.0174058928384189,1.0185173534654504,1.019775610779071,1.0211596938240537,1.0226486316451715,1.0242214532871972,1.025878158750131,1.0275768061235189,1.029338366362588,1.0311418685121108,1.0329663416168606,1.0348117856768375,1.0366782006920414,1.0385655866624726,1.0404529726329035,1.0423613295585614,1.0442906574394464,1.0462199853203313,1.0481493132012163,1.0500996120373283,1.0520289399182132,1.0539792387543252,1.0559295375904372,1.0579008073817762,1.0598511062178881,1.0618223760092271,1.063772674845339,1.065743944636678,1.067715214428017,1.069686484219356,1.0716577540106953,1.0736290238020343,1.0756002935933733
