Market,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1,2036 Q2
Baton Rouge - LA,1,0.996431698164257,0.9931704390724846,0.9962594103244449,1.0023126318178521,1.0096730633357986,1.0145732149902624,1.0202030629693173,1.0271251010346307,1.0341251761636117,1.0411014026479126,1.0480944632061624,1.0547957025536434,1.060291212793181,1.0655600836016212,1.0706805546371825,1.0756490268531167,1.0806483357659624,1.0857443361171775,1.0909006666474006,1.096088649797992,1.099888589306228,1.1044693995229722,1.1101082630751011,1.1151245470645597,1.1216045543472093,1.1275124891852362,1.1324192004850757,1.1377597660288583,1.1430351557577445,1.1477312591115238,1.1523664421993849,1.157170052265612,1.1618595151513629,1.1665929982639716,1.171481686607505,1.1764610483951354,1.1812932464920447,1.1861710610624876,1.1910313813394122,1.1958081537863452
Beaumont - TX,1,0.9976567310988367,0.9949519029539695,0.9967379061070818,1.00212492177339,1.0080076432395775,1.0116712957195464,1.0163512195409774,1.0223314253837317,1.0284693012033705,1.0346751061646209,1.0408933093988955,1.0470530961958768,1.0518984482699214,1.0564889461464102,1.0610840349367774,1.065656705748351,1.0704398920171803,1.0753529853214534,1.0803537444293492,1.085386350054734,1.0905214815166062,1.0956010302509605,1.1007297567600591,1.1058768094335147,1.1110737189911564,1.1162373941708152,1.1214093191899432,1.1265928068361921,1.131768636832413,1.1367360669384907,1.1417127457178078,1.1466992631091097,1.1516838250977992,1.1566615915702072,1.1616523470936686,1.1665505802381682,1.1714239502461312,1.1762749699025983,1.181597629012558,1.1869468585183036
Birmingham - AL,1,0.9961492020731463,0.992678254495948,0.9960780448625173,1.002607818712016,1.0101044139322801,1.0146852381470994,1.0200102032124048,1.026712889767154,1.0335107399307795,1.0403395944224634,1.0472908818250057,1.0540561617719766,1.059529767605352,1.0647534503380796,1.06987315463135,1.0748191409260917,1.0798121666985607,1.0848995542148252,1.0900363560585058,1.0951915805091672,1.0989428391008698,1.103438520436962,1.1089702719155874,1.1138833414873368,1.1202904327476784,1.1261169441288945,1.1308892200358036,1.1360347372641102,1.1411438384792563,1.1456525434852896,1.15007569621377,1.1546840569231465,1.1592106308728813,1.1637783831223096,1.1684639260774634,1.1732330227189318,1.17789340758228,1.182599704101166,1.187230741097793,1.1917600022129113
Boise - ID,1,1.0036772618243566,1.0047472582275272,1.0097618474174759,1.01896333255696,1.0281910743778477,1.0338194278063473,1.040385814486449,1.0484005980564515,1.056386399364972,1.0643901167348713,1.0724136332829537,1.080334232056343,1.086599768208661,1.0925673325279057,1.098443308197003,1.104132476549358,1.1099564645558673,1.115936151888744,1.1220400787606746,1.1282430937441355,1.134533680741343,1.1409003591650722,1.1473058064170607,1.1537883743231532,1.1603508539098855,1.166893995116903,1.1735097269442705,1.1801973952313753,1.1869615612171538,1.1934685183351823,1.199996346297233,1.2065358758184848,1.213090979591612,1.219636204139092,1.226189347147791,1.2327028972002783,1.2391829946805248,1.2457015583273117,1.2520183256513153,1.258396017201151
Boston - MA,1,1.0037483739114315,1.0066498878799055,1.0120479812147254,1.020944475845655,1.0305570986171646,1.0364026152675507,1.0421957900101895,1.0486949920911204,1.0552403916299888,1.0618111811472701,1.0684559143819703,1.0751528567009103,1.0804152028855314,1.0854447721309375,1.090458708583855,1.0954647171838918,1.1006046453006297,1.105887590987672,1.1113046559338995,1.1167765444623574,1.1223079326573029,1.1278749320741004,1.1334702833046946,1.139034257227031,1.1446251819784639,1.150232596054772,1.1558433308144194,1.1614727211153832,1.1671219929901366,1.1725228930235505,1.1778847563885597,1.1832547032947933,1.188617102903149,1.1939860910940043,1.1992940289730623,1.2046177286232236,1.209951941387137,1.215238639421918,1.2205549341868223,1.225647193817098
Brownsville-Harlingen - TX,1,0.9973806896033554,0.9943510574815345,0.9954391699534465,0.9999879194969749,1.0054050497470977,1.0089585305425495,1.013502628830093,1.0193217309554699,1.0253373495194826,1.0314573152315745,1.0375637134114741,1.0435537567207722,1.0484635745796202,1.053161193088652,1.0578778842069547,1.0626308646920466,1.0675826399940695,1.072672869426531,1.0778974700249038,1.0831866805404882,1.0885503415714473,1.0938899409956793,1.0992878813815532,1.104720558565099,1.1101945640809692,1.1156924906067816,1.1212005650641053,1.1267502483385847,1.1322986996826403,1.1376818650132354,1.1431032692685907,1.1485347958562235,1.1539372186282546,1.1593565380214363,1.1647843453599755,1.1701335187209425,1.175448265795141,1.1808213074140557,1.1862380069495135,1.1916790498150647
Buffalo - NY,1,1.0006636895710501,1.0017902904619471,1.007797835658896,1.0170321856304572,1.026421933092687,1.0317703615383451,1.0373424978701056,1.0438405327527487,1.0503923665071069,1.0569577521668598,1.06374126755228,1.0705549433142998,1.075941401433992,1.0810659973817416,1.0861208992156801,1.0910488469019288,1.0960182620957502,1.1010253639952519,1.106043083645005,1.1111349451354262,1.116276511905592,1.1214172176797732,1.1265730543036028,1.1317575742316897,1.1369237830942165,1.1421138206325185,1.1473340761400224,1.1525310435527667,1.1577270148591798,1.1626954580797906,1.167578000736308,1.1724662348216393,1.1773389003483534,1.182165381712179,1.1873700085580499,1.192881338367785,1.1983705969759373,1.203973651444355,1.2092342184666671,1.2144341496435151
Canton - OH,1,1.0004301979481363,1.0000316413371697,1.0047864959692434,1.0124580109693706,1.0205086107716548,1.0251736884382903,1.0301290906726543,1.0361379233813879,1.0422255370185483,1.048390286821475,1.054658939681165,1.0608080362332606,1.065919914949027,1.070882366748465,1.0757606411988163,1.0805635097758486,1.0854050363120484,1.0902401555025985,1.095111691267781,1.099973537758317,1.1048362286809637,1.1096780508711137,1.1144942886472988,1.1192756443066645,1.124032837501568,1.1287061341108415,1.1333534810214245,1.1380027045773768,1.142524188833045,1.1468636449286096,1.1511647480905294,1.1554138371923255,1.1596266215597053,1.1638268651501764,1.1682490306906337,1.1727432793820252,1.1771566256858492,1.181637694813391,1.1862850792939528,1.1909214755708548
Charleston - SC,1,0.997041847042636,0.9939427905279115,0.999308647370441,1.0073767374727682,1.016926349545535,1.0231887784138225,1.0304378284136528,1.0391317502634179,1.0478088852814738,1.0562823207371685,1.0646632435811314,1.0727283677158694,1.079068383043887,1.0850386199364788,1.0908263701763576,1.096403843051875,1.1020631449271963,1.1078065419046688,1.1136363273982761,1.1194964770316886,1.1239851873588131,1.1292621886790137,1.135672414441929,1.1415334735058706,1.1488930894938914,1.155792443281507,1.1616152474639254,1.1678551397928836,1.1741148910310246,1.1797195218828112,1.1852465215550871,1.190987221684143,1.1966315650258328,1.2023398894211843,1.208204336741125,1.2140889855006094,1.2198755936232326,1.2257186546606527,1.231266858016326,1.236718564845026
Charlotte - NC,1,0.9977329904004318,0.9985686018131749,0.999001636563811,1.0035593724797318,1.009317003909787,1.0160176000570624,1.0249599015484718,1.0344078308266487,1.041961980126742,1.0484638683202159,1.0551983676040042,1.061635190004061,1.06841360339434,1.0743603231604566,1.0800760728121666,1.0856754882458224,1.0913948848867565,1.0972808165680628,1.1032569493624667,1.1093054059509377,1.1154251529955532,1.1216004910006188,1.127857454964044,1.1341559491564113,1.140488368970638,1.146901082271838,1.153336109920176,1.1597878182250034,1.166256157923546,1.1727448252309438,1.1793050944158088,1.1858742680737688,1.1924442825506276,1.199013846312418,1.2055099255072135,1.212008801676082,1.2185097654974346,1.2250159113934183,1.2315346916397667,1.2380686561798802
Chattanooga - TN,1,0.9968764153303166,0.9938433990915082,0.9985781192334011,1.0061570501872814,1.0149947147888863,1.020540553136148,1.026998255663521,1.034918409880751,1.042851486269114,1.0507258788339058,1.058608293139805,1.0662350883464617,1.0723228463528722,1.0781127416243372,1.0837532337903344,1.0892129393363836,1.0947628557230291,1.1004035244700474,1.1061174384244885,1.1118537177063326,1.116194681976671,1.1212604833283304,1.1274194978248928,1.1329963711434299,1.1401370185906718,1.1467454322451147,1.1522848354171948,1.1581719381017634,1.1640540410227067,1.169302912230262,1.1745202642841381,1.17993341669214,1.185198360664985,1.1905131620454712,1.1959832445459282,1.201485098051023,1.2068859478691398,1.2123712065281202,1.217647027883407,1.2228351758419886
Chicago - IL,1,1.006639222761227,1.0147224057381132,1.0236132739070745,1.031316942281779,1.0377176414767293,1.0449144873236225,1.0539206943251997,1.0625282240499252,1.070586079206459,1.077229592936397,1.0837566904051323,1.090071225188353,1.0963131715996202,1.100922737551314,1.1052317444272302,1.1093795405342073,1.1136178514416528,1.1178870057051125,1.1222319109298649,1.126607278391513,1.1310162021518781,1.1354345208815535,1.1398460840095486,1.1442950154030098,1.1487525498389877,1.1532393796886897,1.1577589785716715,1.162349368779786,1.1669716912980945,1.1716069335318167,1.176257200405208,1.1809298840896467,1.1855903381063808,1.1902631469739455,1.1949577455972402,1.199671231852592,1.2044043097572878,1.2090888192998,1.2138071923865543,1.2183931854298335
Cincinnati - OH,1,0.9994467678375606,0.997082425748006,0.998804118896413,1.0064794350055024,1.015796120129582,1.0222630092708158,1.029497595446845,1.03832250913279,1.0476242549908636,1.057099134856152,1.0658351648632296,1.074949319302686,1.082945251910664,1.0907823777116588,1.0983616546971757,1.1056582047635701,1.112920494179607,1.1201665653878665,1.127396443358751,1.134615180300018,1.1418013021055906,1.148909787313768,1.1559723396614372,1.1630308035367125,1.1700039309709893,1.1768936701287491,1.1837453056700498,1.1905116920415957,1.1972235285176347,1.2036496238742698,1.210025977806746,1.2163105604128477,1.222502193380066,1.22858922212264,1.2345959319332998,1.2405505521422509,1.2464118801287505,1.2522064755767817,1.2579246372421458,1.2636891321403578
Cleveland - OH,1,0.9942271991342889,0.9912787532172067,0.9941251803880293,1.0029839348203071,1.014001527317937,1.021094754667484,1.0282178170058411,1.0372549157205695,1.0468684201947354,1.0567693519923642,1.0668532916382163,1.0767946609005488,1.0850106385962008,1.0925461300137773,1.0997584903563322,1.106586219924168,1.1131885295056947,1.1196541815656726,1.1259184196610352,1.1320397230222208,1.1380245621749674,1.1439249101657303,1.1497399533254877,1.1554850835936483,1.1611366736150086,1.166719715508532,1.1722299068845468,1.1776768459438414,1.1830751161967792,1.1881294411477559,1.1931327477858924,1.1980264734033874,1.2028305983515233,1.2075511963420713,1.2121695948069764,1.216661022392462,1.221080583183022,1.2254668771276622,1.2297925318149487,1.2341901096126127
Colorado Springs - CO,1,0.9967482820825952,0.9932693463018362,0.9955757011205245,1.001499672963101,1.0080722632880346,1.0118482544208147,1.0169297788457254,1.0235838315945915,1.0303228094360046,1.0369401401248337,1.0434796507212436,1.0499090525327004,1.0545028332274144,1.0586431189494947,1.062701628431847,1.0666885831240667,1.070860435740218,1.0751375877668532,1.0795339851597932,1.0840143171545111,1.0885917759426438,1.0931688345006791,1.0978218067484842,1.102550792009383,1.1073629716975781,1.1122228079493457,1.1171034237926802,1.1220436598403432,1.1269717439319298,1.131608214660116,1.1363016528329652,1.1409904928721184,1.1457043288318318,1.1504536372382907,1.1552027848382023,1.1598113387840558,1.1644243821883644,1.1690404655719278,1.1735246386726164,1.1780430148879346
Columbia - SC,1,0.9966921233083549,0.9934679683669895,0.9975674339544014,1.0045638014575786,1.0127163150225378,1.0179132378147753,1.023996344120088,1.0315056074723399,1.0389876027971063,1.046427718733491,1.0540085724277897,1.0613699797259781,1.067316933048744,1.072997404240361,1.0785440536089452,1.083917683516188,1.0893805615823808,1.0949316835245444,1.1005435557755916,1.10617928652664,1.1104200006582154,1.1154211883284335,1.1214866656447287,1.1269591725643835,1.1339783793264153,1.1404411246438049,1.145799532604693,1.1515412173139963,1.157270749511996,1.1623804230456596,1.1674553725563017,1.172669746247272,1.1778023783274836,1.1830204083163682,1.188398588371816,1.193813983151327,1.1991206918866872,1.2044755761437103,1.2097115104647818,1.214854123625848
Columbus - OH,1,0.9988361760031975,0.9988856954835553,1.0037692862439964,1.0113608090141042,1.020540213263827,1.0267591734324006,1.0335492902751109,1.0416891973266593,1.0500978784779273,1.058487572403159,1.066795098799649,1.0749172040334545,1.0818639940739423,1.0887989883935012,1.095554879940938,1.1021254048556135,1.1088364690810766,1.1156128885310228,1.1224275006844342,1.129330390847159,1.1362714245496142,1.1432495530339017,1.150222471448707,1.1572483771100741,1.1642914176208614,1.171312251304098,1.1783743934742552,1.1854620484095122,1.1925397273547482,1.199423399480684,1.2063335201165057,1.2132285954684425,1.2200787490421636,1.226908526733912,1.2336599222289366,1.240393632821998,1.247071104803695,1.2536923827804245,1.2603313203246895,1.2669316421383152
Corpus Christi - TX,1,0.9962143359648314,0.9922493960998671,0.9928845021337777,0.9971298080882305,1.002338059355328,1.005522166098498,1.0098363205974499,1.0155347009467572,1.0213919661992796,1.0272785200389094,1.0330627487219444,1.03875903732431,1.0430924805420552,1.0470713985283042,1.051005201368335,1.054912741046858,1.058955952937466,1.0630703753234696,1.0673081941720606,1.0716131286377726,1.076016582301004,1.0803824720291941,1.0848077796844873,1.0892001924426167,1.093651483920912,1.0981476122242873,1.102653121381782,1.1071677356665615,1.1116842133651783,1.1159849935058035,1.1202870021523519,1.1245841469235267,1.1288743522574822,1.1331903640744319,1.1374143785450386,1.1415421750032342,1.1456625161154341,1.1497589778897293,1.154297297569732,1.1588477910884172
Dallas-Fort Worth - TX,1,0.9993557078939749,0.9978257753781471,1.0009636226046816,1.0090754521069447,1.0189143964842309,1.0260380185778502,1.0342865807188437,1.0439084818099438,1.0533460970269835,1.0624495123838043,1.0712614238716411,1.0797799596231121,1.0864572118440705,1.0925289964139682,1.0984842435283948,1.1043529723063845,1.1103481462739042,1.1164662364396356,1.1228143403553255,1.1292821604380856,1.135828731399464,1.142500888479815,1.1492499760853179,1.156044455669192,1.1629513768566653,1.1699595488721557,1.1770594539323123,1.1841898874355756,1.1914158113807454,1.1983947524907668,1.205456493913696,1.2125262862762043,1.2195873315546077,1.2266067347652208,1.233619368373318,1.2406236452288413,1.2476075420350607,1.254603137308345,1.261593892494051,1.2686259592720452
Dayton - OH,1,0.9998999226851251,0.9997840236200659,1.0055080958247713,1.0139342622409393,1.0227553046185203,1.0273408413960845,1.0323847322725914,1.0387608992801785,1.045099240315613,1.0513848562818688,1.057763015455684,1.0639895847429723,1.068691979801001,1.0731303812522506,1.0774905826264203,1.0817119170837741,1.0860100649527091,1.0903552498201612,1.094768805254609,1.099227629365095,1.1037090833154801,1.108177104308231,1.1126795459526493,1.1171570592313875,1.1215838697112277,1.1260296935820442,1.1304399600959238,1.1348384728387906,1.1391794800812778,1.143264015454948,1.1473001972332524,1.1512856347281664,1.1552115781550327,1.15912760513646,1.1632393415752411,1.1674182022932273,1.1715481777929753,1.1757371510936045,1.1798834639971783,1.1839564071767827
Daytona Beach - FL,1,0.9969053473381287,0.9938683804574285,0.9984574825227649,1.0059307882842048,1.0148992667972594,1.0209639760010814,1.0279787759085826,1.0364056122332095,1.0448103004772007,1.0530659894604388,1.0612872672083982,1.0691180586103475,1.075452061554449,1.0814132938410557,1.0872330348662147,1.0928601629128638,1.0985657703527574,1.1043613558035452,1.1102348284656554,1.1161443079622828,1.1206581954047885,1.12597078175747,1.1323924212647887,1.1382379204044535,1.1456178749392931,1.1524762801820672,1.158282176925036,1.1645425282579591,1.1707982850605396,1.1764458208489341,1.1820156199500491,1.1877820460429518,1.1934638363189,1.1991849136176242,1.205016784501095,1.2109340017591281,1.2167537207577608,1.2226178250884903,1.2283336762063528,1.233942634329388
Denver - CO,1,0.9990069756471399,0.9996220673766161,1.0050580004394474,1.0128715902276746,1.0226575932784758,1.0298084578782964,1.0375215088748773,1.046536779059553,1.0556961689254303,1.0648046367247783,1.0737222027469595,1.0824988111020655,1.0895007762383475,1.0958853750299842,1.1022761479577017,1.1086252389066298,1.1151572779456775,1.121901401935302,1.1287711304421935,1.1357433435984472,1.142814981335273,1.149920985563408,1.1571070824961394,1.1643237685258783,1.1715968086372555,1.17889390550504,1.1862622835901901,1.1936446544229302,1.201032042582304,1.208166901232783,1.2153116538260824,1.2224359869797377,1.229549329543223,1.2366508544234496,1.2437237099983758,1.250798072489663,1.2578744046611474,1.2649223203790316,1.271981778211539,1.2790899031803777
Des Moines - IA,1,0.9995891170164597,0.9992875946094896,1.004179636713833,1.0117112849921477,1.0198800925546332,1.0243577686661138,1.0292795045072067,1.0354132532299298,1.0415900070091022,1.047737118739989,1.0539260500964598,1.059918646680964,1.0645492582122618,1.0689775032085362,1.0732746090621028,1.0774782526575253,1.0817633213085769,1.0861223526324844,1.0905479596647194,1.0950265357895261,1.0995093085157024,1.1039725492896753,1.1084768789090191,1.1129493448658863,1.1173871791854648,1.1218986700685134,1.1264071245395217,1.1309512234205068,1.1354357583868535,1.1397155629797564,1.1439095757638131,1.148085123911526,1.1522006166298184,1.15630125034437,1.1606043727377873,1.1649582928169293,1.169262458726557,1.173625241540928,1.1775615046292758,1.1814033989779067
Detroit - MI,1,0.9979898890202968,0.9978404460917867,1.0033565453166933,1.0121744825059138,1.0219701218143271,1.027659924067422,1.0334531991299372,1.040446306372602,1.0477049721094744,1.0547434018454016,1.0621475193114978,1.0697287090279042,1.0759993540852357,1.082096191203104,1.0880828208476299,1.0939308518421864,1.099860948997885,1.105816727045254,1.1117755824672129,1.1176857347272333,1.1235283823379831,1.1293253915154648,1.1350585616458395,1.1407684071600708,1.1464512766515444,1.1521457918074796,1.157832847315409,1.1634645201682239,1.1690957401450845,1.1744941947337002,1.1798830617771425,1.185267865853362,1.1905989185523933,1.1958595357117683,1.201117472650413,1.2063594675250653,1.2114884988200545,1.2166214945953253,1.2217604251881984,1.226960136730022
Durham - NC,1,0.9968135149594659,0.9934620809747691,0.9982902849812387,1.0057298101931937,1.01460875573719,1.0203586461800331,1.0271011157711885,1.0353487586862373,1.043583207509701,1.0516668245554355,1.05965234436924,1.0672907586532419,1.0733005578360082,1.0788967073678286,1.0843036900274103,1.0895285777593162,1.0948326388954643,1.1002206539616803,1.1056930167187664,1.1111937837365602,1.1153186557288501,1.1202281630702757,1.1262567112093118,1.1317322830008147,1.1387619723878397,1.1453034008117757,1.1507828967517022,1.1566122606125762,1.1624579407498126,1.1676645032677515,1.1728508531498347,1.1781844328544782,1.1834134221713493,1.1886863160927945,1.1941161032992813,1.1995644079936472,1.2049465918383708,1.21037333652003,1.2156235699591929,1.220790985906101
East Bay - CA,1,1.0160446886129724,1.0322849545875603,1.0475654237391148,1.0626146014400146,1.0761141763683506,1.0916998793712083,1.1083557096040642,1.1235142775074232,1.1365245257414363,1.148310341815073,1.1598662450970478,1.1710774343480486,1.1823253004218943,1.1886081916834375,1.1945702949825785,1.2002718896093127,1.2059234271253336,1.2115810711003847,1.2171953738704908,1.2227609326980382,1.228295475909016,1.2338145365063942,1.2393140847049302,1.2447673452244814,1.2502604242451296,1.255776663325408,1.2613182516087655,1.2668787558648331,1.2724719313497934,1.2780531713193017,1.2836570634464535,1.2892841407921007,1.2948973065313607,1.3005172772456726,1.306136358507052,1.3117226917123515,1.3173308243263402,1.322920851568166,1.3284947185518716,1.333948612996357
El Paso - TX,1,0.9977727427918351,0.9952107057758465,0.9973880914664983,1.003172587039899,1.0095712032306299,1.013685844395832,1.0189060993614083,1.0254628736095002,1.0321916809881726,1.0389628899209056,1.045724900131768,1.0524546495425429,1.0578014645486515,1.0628229442070183,1.0678295958237811,1.0728223478237626,1.0780142540045141,1.0833321885851823,1.0888033202551204,1.0943442383103947,1.09999131346585,1.1056129551494895,1.111291405633769,1.1170251347317728,1.1228168444512616,1.1286363553733458,1.1344365363662265,1.1403040218869942,1.14617465363119,1.151820608593546,1.1575533323466096,1.1632900692396266,1.1689920747398506,1.17472167114871,1.1804602058811653,1.1861283136960696,1.1918018972402216,1.1974666232800588,1.203170407351431,1.2088988837141017
