Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1
Beaumont - TX,1,1.0075150304018223,1.016640692404489,1.0271972691217743,1.0381120292093935,1.0495005780267972,1.0617229177110366,1.0744038139538057,1.0875225782836981,1.101591989241995,1.1158399803573193,1.1300001023056279,1.1440724687598398,1.1575541907226983,1.1711042301103651,1.1847715799512797,1.1987560772384755,1.2130754549474434,1.2275762546364342,1.2421141116972845,1.2566960738510224,1.2713391920356205,1.2859986791206717,1.3007179581615451,1.3154471267464423,1.3302219918451048,1.3450897277192553,1.36004033115195,1.3751235908820678,1.3902512967238327,1.4054476610091655,1.420895810811886,1.4363535091398711,1.4518301908454652,1.4672209358236796,1.4823623960887422,1.4975160193562247,1.5127217048209822,1.5280098031526048,1.5433352998748462
Birmingham - AL,1,1.0077861950277627,1.0158818640112044,1.0248352849432325,1.033616664257042,1.0424888092007099,1.0522260745204801,1.06214810874236,1.07234389121075,1.0837762297877613,1.0952792382832233,1.1066795353648238,1.1178605659063976,1.1279898092414595,1.138080424153482,1.148235680270533,1.1586601072776062,1.1693979157397985,1.1802624388267007,1.1910339634269216,1.2016835740446024,1.2122269006775046,1.2226140389756324,1.2329815281337169,1.243312398439903,1.2536765383127528,1.2641033098194903,1.2745558708225342,1.285090935885191,1.2955909450957253,1.3061125013746024,1.3167913624166656,1.3274429826054872,1.3380880158666806,1.348651773139514,1.3591556898494888,1.3697508187606864,1.3804829334379798,1.3913549365952393,1.402259539462116
Boise - ID,1,1.0079844992062084,1.016389618304053,1.0256807414046558,1.0348381177519155,1.044138248286927,1.0543776995576621,1.064939143862466,1.075797924486947,1.0878384077185161,1.0998666080849822,1.111637960094518,1.1231117938160051,1.1334810795200876,1.1437867672781925,1.1541664251794732,1.164759440996801,1.1756233167356949,1.1865902775572674,1.1974821764254333,1.208289278032296,1.2190100356466942,1.2295671127105727,1.2400504925838336,1.2504713663213483,1.2609124385481436,1.271432667016713,1.282024045118694,1.2927247862121836,1.3034085132629012,1.3141228110000973,1.3249880515017805,1.3358253598583776,1.3466836855619289,1.3574886035483287,1.3682714123775432,1.3791679514391924,1.390211338976961,1.4014051233741012,1.412641124433521
Boston - MA,1,1.0091290291953894,1.0188733317592735,1.0289947068810816,1.0388915119469178,1.0488110574300804,1.0594460150927543,1.0704686395137086,1.0818554480068023,1.0943292754396947,1.1069087749602229,1.1193518994557752,1.131571735996036,1.1429220383592378,1.154239343499672,1.1656759514823412,1.1773376693528474,1.189250409040726,1.2012450682141667,1.2131229887467325,1.2248897039150428,1.236539410526546,1.2480150213614842,1.2594208589278304,1.2707190000370459,1.2819821870329822,1.2932626486486085,1.3045440549699991,1.3158871370820022,1.3271967496183557,1.3385154043384533,1.3499319035841395,1.3613223559423242,1.3727188814089935,1.3840549457067475,1.395330548835586,1.406682673131333,1.4181478922028643,1.429731874284765,1.4413869792149212
Brownsville-Harlingen - TX,1,1.0074332544724884,1.0154280838026633,1.0252958645094234,1.0355281310828124,1.0462828879945234,1.058094366087726,1.069887438099135,1.082089837131172,1.0955361994607244,1.1091477620552639,1.1227072877025104,1.1360716179885137,1.1485092815886615,1.1609493690349715,1.17349095503932,1.1863518827755282,1.1995738878446993,1.2129864678183673,1.2263684467342384,1.2397245965394446,1.2530580985320734,1.266281618505096,1.2795247564829932,1.2927519879704514,1.3060257270061455,1.3194111144556822,1.3328793671458863,1.3465000191635337,1.360144606662032,1.3738606976223129,1.3878687105547443,1.4018479403140003,1.4157997503135473,1.42960946233184,1.443115284637557,1.4566112600682404,1.470155560931781,1.4837727286705704,1.4973595983323333
Buffalo - NY,1,1.0073402364106756,1.0145499639554185,1.0231032128402877,1.0316656896247682,1.0405085525897493,1.05026964226881,1.0601417709596783,1.07037328070794,1.0817109215436878,1.0931392188877054,1.1044440043446169,1.1155368523269367,1.1257542667120557,1.135970362825802,1.1462978021678263,1.1568800735068117,1.1677319820443326,1.1786930028893465,1.1895664093907974,1.2003454073808393,1.211039934597515,1.2215915814784495,1.2321293358072216,1.2426324094583334,1.253155662802002,1.2637438156594212,1.2743427174988051,1.2850145298856683,1.295660686683502,1.3063116095393768,1.3171226516643328,1.3278918133218218,1.338638665771459,1.3492867492736071,1.359765282796082,1.370280119484061,1.3808700976403043,1.3915466760852087,1.402219401121484
Canton - OH,1,1.004751684568464,1.0101944235050655,1.0173184939886608,1.024624709637564,1.0323689514912313,1.0411048969617966,1.0506469993778536,1.0607034972968998,1.0718974149650906,1.0833003606693725,1.0944538991683865,1.1054527240028924,1.1156866488691088,1.1258970923706413,1.1361619599697594,1.1466701998439697,1.1574539617122084,1.1683091552085287,1.1790613159878467,1.189700239531865,1.200227242552622,1.2106548338144818,1.2210795722002588,1.2314919115476743,1.2419553832125798,1.2524876530814901,1.2630657884197372,1.2737261085343787,1.2843645931743843,1.2950307287671954,1.3058674882949786,1.3166717689258154,1.3274479596998336,1.3381161800867054,1.3485810781896526,1.3590498167027116,1.369559921918976,1.3801233539727946,1.3906725216461973
Charleston - SC,1,1.0052027611695729,1.0109773493950718,1.017424956259195,1.0239038306916144,1.0306419466052656,1.0382398755929236,1.0468305273469125,1.0559763361276207,1.0662615639316795,1.076824865844561,1.0871967778004952,1.0974729947779556,1.1070724085696204,1.1166414558756492,1.1262290654844702,1.1360063529931848,1.1460131462553573,1.1561159949290671,1.1661551370587275,1.1761148036977909,1.1860009419918125,1.1957719219219083,1.205585432953548,1.215417235963182,1.2253304067369986,1.2353486437489507,1.2453853529554295,1.2554717118164647,1.265520315314053,1.2755734242249406,1.2857587219620246,1.2959153652705262,1.3060509232447879,1.3160865511520747,1.3259197057856986,1.335755023017706,1.345623500091595,1.3555379323811352,1.3654641688535192
Charlotte - NC,1,1.008144714851736,1.0170061631305258,1.026490833738841,1.0356522389803275,1.0447345621363668,1.0544693356207633,1.0645717714322394,1.0749281023601516,1.0861228883811398,1.0973551343373398,1.10831221163365,1.1189702569039355,1.1288091782575878,1.1385328525019214,1.1483200698956144,1.1583244624198692,1.1685716508204975,1.1789202122803657,1.189208837843895,1.1994250408660145,1.2095659540430415,1.2195804283770202,1.2295801962179154,1.2395418566679286,1.2495151713200077,1.2595312180463285,1.2695415301652835,1.279606228560546,1.2896624175384273,1.299742839857112,1.309957747967891,1.3201647016232916,1.330371562785025,1.3405070188356878,1.3505376795614246,1.3606188418294471,1.3707837108662764,1.3810508778990174,1.3913699338790522
Chattanooga - TN,1,1.0093525811662794,1.0188998869711505,1.0294781685425562,1.0398119636835914,1.0501176096754634,1.0609891906212938,1.0713080150537855,1.081622306102704,1.0928605639803277,1.1040442104000248,1.1152318630656701,1.1261518352454547,1.1361022959057536,1.1460033110568488,1.1560110188631982,1.1662767078231124,1.1768236774196066,1.1874811350622534,1.1980615251841582,1.2085378583389323,1.2189334340095912,1.2291968035639564,1.2394417233014545,1.24965807217969,1.2599077361558109,1.2702274040085022,1.280580386959079,1.291015287096546,1.3014180318389017,1.3118467117523962,1.3224400694598706,1.3329989523666845,1.343542864564955,1.3539880965998674,1.364325792559326,1.3747222116501843,1.3852139372236019,1.3958180485386216,1.4064249009692902
Chicago - IL,1,1.0089614977749797,1.0184123337125148,1.0283972057223025,1.0381351997424846,1.0479198840210517,1.058344718595474,1.0693050618477007,1.0806986976276498,1.09307360844839,1.1056315554768625,1.1180838214010127,1.130422090330664,1.1421428177908768,1.153878357930466,1.1657008684214811,1.1777312761669012,1.189994875332679,1.2023536741162029,1.214644906292045,1.2268936927784464,1.2390894654649742,1.2511605864227153,1.2631941126269517,1.275151149966338,1.2870813339103637,1.299037851506614,1.3109987869195205,1.3230327462430367,1.335068178172105,1.34713704690959,1.3593463329176543,1.371532490356166,1.3837038351153015,1.3958038884409474,1.407736151357517,1.4196955275410155,1.4317111226070593,1.4438005211984168,1.4559327119746392
Cincinnati - OH,1,1.0072530512507345,1.0152041694953833,1.0238763647708282,1.0324475076342987,1.0411676404865817,1.0505883330867745,1.0604266578563792,1.070569961489827,1.0816646342732006,1.0928742613658318,1.1039614558872186,1.1148950584124167,1.1250925315076914,1.1352674739418522,1.145497448714223,1.1559511002201197,1.1666396458525223,1.1774138079971574,1.1881063803860146,1.1986873540959928,1.2091755206572126,1.2195270651244445,1.2298377667762104,1.2400990927238333,1.2503871678393317,1.2607319051706525,1.2711161430652878,1.2815759305810197,1.2920128039350232,1.3024694275706836,1.3130564414153436,1.3236165143418204,1.334165753375932,1.3446430860447864,1.3550069984068425,1.3654262307325695,1.375929929068685,1.3865252840517146,1.3971509355833058
Cleveland - OH,1,1.0080299785284268,1.0167058357442618,1.026343704817214,1.0358941281666814,1.045522305247865,1.055715667017575,1.0658614400187132,1.0761835201510122,1.087371781210582,1.0986281040100998,1.1098974946636873,1.120997547708285,1.1313626428602308,1.1417066116480972,1.1521371549691768,1.1628165320115054,1.1737582462242886,1.1848133240711287,1.1957970732145038,1.2066922876465547,1.2174954826061961,1.2281488328391688,1.2387929266755084,1.2493933520994978,1.260023942486632,1.2707212878283067,1.281430938732564,1.2922040776278447,1.30295815923594,1.3137381587546073,1.3246590732996626,1.3355579902903667,1.3464389389817244,1.3572333131398688,1.3678502911790134,1.3784948206104888,1.3892018579439323,1.3999788082966498,1.4107829833453467
Colorado Springs - CO,1,1.0083885925440923,1.0174770445907981,1.0272022978442996,1.036964335103695,1.046956710304759,1.0577134921806837,1.0689582752014668,1.0806097842302762,1.0931531302400788,1.1058465900263146,1.1183774119579197,1.1307536534838045,1.1424886271736063,1.154196275601887,1.1659495537136695,1.1778932328464358,1.1900469311366626,1.2022943410609523,1.2145241472109929,1.226745195264392,1.2389820954727122,1.2511769568171536,1.2633923121077357,1.275602149797434,1.2878465819688656,1.3001576632557383,1.312520592474728,1.3249737300891242,1.3374459603541984,1.3499759064761396,1.3627119306120525,1.3754568880065399,1.3881989552291354,1.4008784020607452,1.4133491434493903,1.425836262478755,1.4383712007157816,1.450966569819634,1.4635756891352132
Columbia - SC,1,1.0052465520869491,1.0114121867873587,1.0182995550737983,1.0253361192249755,1.0327565554272222,1.0410186006533042,1.0503150930957386,1.0601840104885933,1.0710182465527636,1.0821785032102484,1.0931789635409512,1.1041829197687114,1.114745490800265,1.1253064830395991,1.1358580025256164,1.1465518388531293,1.1574215977422369,1.1683532678405213,1.1792319356285814,1.190062788566567,1.2008571037417601,1.2115709005137616,1.2222995830409749,1.2330034559761684,1.243723342375302,1.2545112296107443,1.2653390377351639,1.2762413874065157,1.2871587356039522,1.2981233347970993,1.3092648714896964,1.3204030250561092,1.3315231352828711,1.342551337248287,1.3533291878760485,1.364098580688349,1.3748893999664844,1.3857183357996323,1.396554037885149
Columbus - OH,1,1.0078255209532316,1.01622386793003,1.0253577189169942,1.0343926778024353,1.0434952593179188,1.0531839036271051,1.0628102967492028,1.0725967780550465,1.0832583249692294,1.093950182168651,1.1046115372455854,1.115062830535579,1.1247091747315046,1.1343072718594707,1.1439652222089216,1.1538346731246758,1.1639316430169706,1.1741030457616246,1.184178242126232,1.1941352667458571,1.2039837114829173,1.2136641067904248,1.2232630671860085,1.2327733028542314,1.2422589833546656,1.251781592525407,1.2613362385166222,1.2709667561395592,1.28058173494538,1.2902157056387873,1.299980029742447,1.3097128925373775,1.3194295450848228,1.3290698464074255,1.338597443346624,1.3481817281927089,1.3578533949054166,1.367618774113942,1.3773958553946168
Corpus Christi - TX,1,1.010694124772302,1.021730863984391,1.03409809507998,1.0464001492678983,1.058809786016428,1.0720030559953286,1.0845021512445827,1.0970551539540134,1.1108242113739397,1.1245578339331894,1.138350824406556,1.1518835719687248,1.1642308201264897,1.1765752799673488,1.18905996891259,1.2018477711414544,1.2149826026452066,1.2282566176345011,1.2414574393050213,1.2545593919052604,1.2675859437691748,1.2804812123787794,1.2933609128856605,1.3062044814526388,1.3190911527517841,1.332065656033459,1.345099991948735,1.3582736275294245,1.3714507485062464,1.384678640086726,1.3981601523257525,1.4116334157939332,1.4251107455576013,1.4384990815400291,1.4517793702423616,1.465145167329802,1.4786546789177566,1.4923094153445493,1.5059727490818013
Dallas-Fort Worth - TX,1,1.0092652121174603,1.0183537183388456,1.027613072319227,1.0364140052144415,1.0451610782224803,1.0548910067365953,1.0651103082840265,1.0756445502756253,1.0876019698379387,1.0995607009234785,1.1111232645596785,1.1223098582042292,1.1321496923647403,1.1418811947067273,1.1516973340142762,1.1617236667776216,1.1720509504040497,1.182438651533787,1.1926625871299525,1.2027213582344378,1.2126021119196215,1.222244080942667,1.2317718600101093,1.241177230243061,1.2505481511325922,1.2599257170731384,1.2692906049558266,1.2787116260326168,1.288061912290048,1.2973977717919858,1.3068371541939496,1.316235617071241,1.325632680990424,1.3349649556622085,1.3443344775936312,1.353818539220184,1.3634686396872349,1.373266155364965,1.3830924371188003
Dayton - OH,1,1.0047580701654317,1.0101850982334697,1.0170180331271337,1.0240591701885726,1.0315231094646753,1.0399136568260057,1.0488124560416907,1.0581359009287334,1.0685416717723188,1.0791387283575473,1.089604357324368,1.0999446312360073,1.1095429680476905,1.1191370757528405,1.1287878968609837,1.1386746804259382,1.1488213913847245,1.159063094582558,1.1692166371749741,1.179257078277292,1.1891948279978997,1.1989802214446932,1.2087289626348678,1.218430424582777,1.2281464173069787,1.237931810753772,1.2477596037045238,1.2576678581180303,1.2675690640206485,1.2774991145985939,1.2876055948260026,1.297680410973729,1.3077197676897563,1.317652854549315,1.3273711244847268,1.3371111905845774,1.34690352410363,1.3567550651141436,1.3665900150144126
Daytona Beach - FL,1,1.0062584775485204,1.0128934808695862,1.0209842632654584,1.029029509342978,1.037275625908931,1.0463566104424353,1.0557019822448788,1.0654321784947076,1.076243755912141,1.0871889632731506,1.0979917100494079,1.1085949694497053,1.1183862354348948,1.1281616488232744,1.1379940890028621,1.1480688930450829,1.1584241497395866,1.1689195263669647,1.1793772397777615,1.1898171855129396,1.2002373421004222,1.210589619783445,1.220977220031171,1.2313663097846377,1.2418045532275408,1.252314292945988,1.2628606319483449,1.2734922983509789,1.284128858843903,1.2948107428686455,1.305717648653471,1.3166094465943567,1.3274765612972574,1.3382391978117885,1.348737872630449,1.3592263336954606,1.3697309665370831,1.380275496853898,1.3908116221026054
Denver - CO,1,1.0116119120769893,1.0231235533852638,1.0345482481936394,1.045532639904258,1.0563361377280736,1.0677678334234542,1.0793416546528685,1.0910947136452782,1.1038546959127091,1.1165782434563725,1.1290876993587262,1.1412789536549561,1.1524597465934852,1.1635562277745362,1.1747102968970788,1.186062046979565,1.1976649256539675,1.2093529441477515,1.2209635764927076,1.2324813153477283,1.2439013428981007,1.2551755562750493,1.2663943647827982,1.2775438419256926,1.2886936201820065,1.2998727569967279,1.3110613788841654,1.3223151918269387,1.3335396462113043,1.3447823179575538,1.3561479945356947,1.3675008737935044,1.3788694109491313,1.3901977494632465,1.4015262385340714,1.4129617734255513,1.4245379282839674,1.4362652420790045,1.4480535313415033
Des Moines - IA,1,1.0094764759153048,1.0194828502792725,1.0297858373156499,1.039665467290888,1.0493064663012128,1.059208020609598,1.0685804918370816,1.077856206090181,1.0877093819113743,1.0974362663259274,1.107176830799593,1.1166736909089394,1.1254229493772583,1.1341109646670346,1.1428514352828112,1.1517673005637634,1.160866532994672,1.1700320820035288,1.179122164196223,1.188118932078416,1.197039870758774,1.2058237370587548,1.2145615803784104,1.2232280337207115,1.2318806258110644,1.2405575883378492,1.2492440634885202,1.2579879767681794,1.2666956514806536,1.275409849135221,1.2842154585755126,1.2929812961883187,1.3017335443384306,1.3104176639822345,1.3190121837686732,1.327643576297223,1.3363452716461115,1.3451185381651907,1.353900592536812
Detroit - MI,1,1.0087601479074984,1.0177865196966611,1.0276015471834254,1.0372289759755482,1.0468722299645496,1.0572858104674263,1.06773104136406,1.078332320721052,1.0899639405862014,1.1017419936022135,1.1134885965434165,1.125102488181683,1.1358562102579728,1.1465080701492918,1.1571609316353497,1.1679962836828799,1.1790539897624999,1.190194627886521,1.2012295977655623,1.2121462793059108,1.2229749206686886,1.2336808666759214,1.2443987316605498,1.2550764326961388,1.2657590415459494,1.2764648873937083,1.2871560097988017,1.2978982135355914,1.3086221882481286,1.3194055575286971,1.3304053714323947,1.3414249167524532,1.352471204652047,1.3634362632182961,1.3742604975642219,1.3851363140392132,1.3960985681401927,1.4071600802798214,1.418236015383694
Durham - NC,1,1.0080058141628865,1.016849169702739,1.0263322029125428,1.035641867234632,1.0449434573385072,1.0548477107187242,1.0651469657405477,1.0757979482232138,1.0872382082166692,1.098841948448566,1.110387899051225,1.1217921425881534,1.1326127743748626,1.1433619175778362,1.1541370071449573,1.1651136800027653,1.1763475484632269,1.187740270362929,1.1991154830029087,1.2104668358744592,1.2217699248798326,1.2329367501126536,1.2440577609612276,1.2550981203492162,1.266105729256585,1.2771499896713512,1.2882038665707316,1.2993258753563883,1.3104572284620002,1.321619880503385,1.332922969508758,1.3442213409933774,1.3555114568166768,1.3667253665354864,1.3777393259515625,1.3887564606219924,1.3998159622576567,1.4109448658813386,1.4221240292453627
East Bay - CA,1,1.0115652066961882,1.0233502419261202,1.0351918405522607,1.0465888485895407,1.057769699550843,1.0695321323689027,1.081449225345358,1.0936377767303924,1.1069917864900451,1.120378609903482,1.1335928748019133,1.1463967395619308,1.158053159036995,1.169559507675871,1.1811933247390627,1.193193254981365,1.2056073715529028,1.21821160079689,1.2307460723433217,1.243172006419544,1.2554881409619494,1.2676286191968595,1.2796977334714414,1.291660949136083,1.3035882533544503,1.3155364389888622,1.327508259632643,1.3395746203139005,1.3516361622068398,1.36372845255857,1.3759443104107398,1.3881525958812668,1.400386925755322,1.412595096492794,1.4248252959768626,1.4371820460208051,1.4497058473931044,1.4623932581021042,1.4751632766108407
El Paso - TX,1,1.009511064561539,1.0193122723864958,1.030733943290463,1.0422843005034503,1.0540670961477783,1.0666631348632518,1.0787463712662837,1.0909693686430777,1.1042546919015317,1.117578744104522,1.1309766274057929,1.144178923060742,1.156433331036366,1.1686857960883508,1.1810649397615955,1.1937137612359274,1.2066974132173727,1.2198367581464198,1.2329337473401376,1.2459821634428814,1.2589798044745273,1.2718590566924393,1.2847254856143344,1.2975696356785027,1.3104466859162907,1.3234101314918907,1.3364418384513397,1.3495867530948182,1.3627389213198824,1.3759426417855003,1.3893833989350706,1.4028099079779552,1.4162382304162364,1.4295626712039546,1.4426921719865642,1.4558624741655921,1.4691186535694616,1.4824809166040183,1.4958381280371136
