Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2
Baton Rouge - LA,1187.16821289063,1190.09191894531,1189.3974609375,1203.552734375,1219.47277832031,1222.93151855469,1222.83349609375,1238.02258300781,1255.64135742188,1260.83630371094,1262.03979492188,1278.24560546875,1296.15356445313,1300.42358398438,1300.3642578125,1315.755859375,1333.05920410156,1336.60131835938,1335.890625,1351.2001953125,1368.66967773438,1372.05224609375,1370.93212890625,1386.265625,1403.638671875,1406.54064941406,1404.94982910156,1420.24133300781,1437.64221191406,1440.3466796875,1438.30908203125,1453.71557617188,1471.41870117188,1473.92590332031,1471.65966796875,1487.11010742188,1504.8759765625,1507.23303222656,1504.60961914063,1520.26440429688,1538.15600585938
Beaumont - TX,1063.35168457031,1067.03735351563,1072.9892578125,1086.60827636719,1098.76940917969,1101.54992675781,1106.66772460938,1119.25024414063,1131.50598144531,1134.53186035156,1139.94897460938,1152.75244140625,1164.84973144531,1167.03857421875,1171.60290527344,1183.83312988281,1195.48791503906,1197.11340332031,1201.42370605469,1213.71166992188,1225.47802734375,1227.072265625,1231.41931152344,1243.82080078125,1255.73889160156,1257.09680175781,1261.28576660156,1273.75744628906,1285.67724609375,1286.89587402344,1291.02490234375,1303.56030273438,1315.58410644531,1316.63781738281,1320.67956542969,1333.52624511719,1345.85290527344,1346.75732421875,1350.71997070313,1363.69067382813,1376.0888671875
Birmingham - AL,1254.49951171875,1254.73181152344,1251.79052734375,1268.61059570313,1288.82202148438,1289.48168945313,1287.01428222656,1304.88720703125,1327.10961914063,1329.71936035156,1328.73132324219,1347.99401855469,1370.80554199219,1372.39392089844,1370.02380371094,1388.45520019531,1410.64294433594,1411.35693359375,1408.2119140625,1426.6220703125,1449.16418457031,1449.6728515625,1446.05627441406,1464.60852050781,1487.24694824219,1487.21362304688,1483.04028320313,1501.62072753906,1524.380859375,1524.04138183594,1519.25109863281,1537.94152832031,1561.0576171875,1560.35229492188,1555.29223632813,1574.14733886719,1597.52624511719,1596.685546875,1591.20971679688,1610.38208007813,1634.01281738281
Boise - ID,1610.669921875,1616.37194824219,1621.73864746094,1643.890625,1668.91076660156,1672.79992675781,1676.03088378906,1696.75366210938,1721.23583984375,1723.98059082031,1726.39489746094,1746.40014648438,1769.8876953125,1771.07727050781,1771.91589355469,1791.30236816406,1814.67407226563,1815.52758789063,1816.30480957031,1836.19311523438,1860.16809082031,1861.13854980469,1862.02404785156,1882.50378417969,1907.25549316406,1908.228515625,1909.14196777344,1930.15051269531,1955.45471191406,1956.45947265625,1957.17846679688,1978.60180664063,2004.42639160156,2005.45617675781,2006.40893554688,2028.48364257813,2055.06079101563,2056.09887695313,2057.16381835938,2079.69555664063,2106.8466796875
Boston - MA,2969.8623046875,2963.75732421875,2955.482421875,3011.77001953125,3068.90258789063,3057.513671875,3045.9814453125,3098.19946289063,3153.10034179688,3138.69311523438,3125.00268554688,3177.0283203125,3231.76123046875,3215.44018554688,3200.18041992188,3252.5263671875,3307.99609375,3291.12573242188,3275.40625,3328.97143554688,3385.75,3368.52758789063,3352.50659179688,3407.4443359375,3465.70458984375,3447.86083984375,3431.220703125,3487.2490234375,3546.61279296875,3528.47729492188,3511.58325195313,3569.04418945313,3629.900390625,3611.42309570313,3594.2373046875,3653.16162109375,3715.53784179688,3696.32202148438,3678.42260742188,3738.43823242188,3801.97900390625
Brownsville-Harlingen - TX,956.421813964844,962.724792480469,968.718444824219,978.833679199219,990.418640136719,996.058471679688,1001.365234375,1010.51879882813,1022.24645996094,1028.24291992188,1033.89770507813,1043.18298339844,1054.83312988281,1060.24792480469,1065.1943359375,1074.01318359375,1085.36145019531,1090.38842773438,1095.14916992188,1103.99011230469,1115.54260253906,1120.712890625,1125.603515625,1134.58752441406,1146.34704589844,1151.42822265625,1156.21472167969,1165.19873046875,1177.02893066406,1182.12121582031,1186.91650390625,1196.029296875,1208.05944824219,1213.173828125,1217.98095703125,1227.34008789063,1239.68859863281,1244.81958007813,1249.62963867188,1259.11120605469,1271.65344238281
Buffalo - NY,1341.97192382813,1350.46435546875,1358.13598632813,1376.16333007813,1393.451171875,1400.43103027344,1406.71398925781,1423.09399414063,1439.10266113281,1445.20104980469,1450.82458496094,1467.02355957031,1482.63720703125,1487.39074707031,1491.58679199219,1506.57360839844,1521.28698730469,1525.28588867188,1529.01965332031,1544.11193847656,1558.91711425781,1562.85729980469,1566.37268066406,1581.38305664063,1596.06994628906,1599.66748046875,1602.83044433594,1617.87097167969,1632.77258300781,1636.1689453125,1639.29223632813,1654.53881835938,1669.44519042969,1672.76354980469,1675.83032226563,1691.12219238281,1706.23510742188,1709.50366210938,1712.48486328125,1727.94519042969,1743.22375488281
Canton - OH,957.181274414063,963.959350585938,971.455017089844,981.106628417969,992.346069335938,997.748413085938,1003.96356201172,1012.13385009766,1022.25921630859,1026.76599121094,1032.19494628906,1039.67065429688,1049.14379882813,1052.74133300781,1057.26977539063,1064.04797363281,1072.90893554688,1075.97314453125,1080.19262695313,1086.75219726563,1095.59704589844,1098.63354492188,1102.74475097656,1109.29321289063,1118.01342773438,1120.6982421875,1124.56750488281,1130.86108398438,1139.53747558594,1142.17907714844,1145.91955566406,1152.18835449219,1160.87292480469,1163.36572265625,1166.96313476563,1173.19079589844,1181.876953125,1184.31921386719,1188.00317382813,1194.18151855469,1202.85852050781
Charleston - SC,1811.75036621094,1810.67614746094,1802.03857421875,1831.30578613281,1862.32287597656,1862.47375488281,1854.85705566406,1886.232421875,1920.17114257813,1923.02319335938,1917.31359863281,1950.66748046875,1985.45373535156,1986.80041503906,1979.02722167969,2011.70776367188,2046.00524902344,2046.23852539063,2037.47326660156,2070.453125,2105.49487304688,2105.439453125,2095.78173828125,2129.14428710938,2164.39575195313,2163.53564453125,2153.01416015625,2186.66015625,2222.228515625,2220.91259765625,2209.45434570313,2243.54248046875,2279.81469726563,2278.07006835938,2266.279296875,2301.00170898438,2337.96044921875,2336.08715820313,2323.51806640625,2358.89819335938,2396.322265625
Charlotte - NC,1624.83190917969,1621.00866699219,1612.04077148438,1631.63940429688,1653.00561523438,1649.84094238281,1646.05432128906,1669.19409179688,1695.45715332031,1696.32470703125,1695.6279296875,1721.03588867188,1748.40405273438,1748.79748535156,1746.97204589844,1772.15356445313,1799.39221191406,1799.31518554688,1797.18420410156,1823.09265136719,1851.3603515625,1851.51965332031,1849.5341796875,1876.16491699219,1905.08142089844,1904.75512695313,1902.10913085938,1928.8115234375,1958.021484375,1957.11413574219,1954.01220703125,1981.06433105469,2010.68103027344,2009.35705566406,2005.77612304688,2033.37084960938,2063.38842773438,2061.82202148438,2057.72900390625,2085.6298828125,2116.0107421875
Chattanooga - TN,1370.67517089844,1374.43286132813,1373.71618652344,1390.2587890625,1409.97314453125,1414.93518066406,1415.35571289063,1433.4375,1455.35119628906,1462.50695800781,1464.19067382813,1483.32531738281,1505.52844238281,1511.46569824219,1511.86328125,1530.28930664063,1551.91809082031,1557.16174316406,1556.93920898438,1575.37341308594,1597.39636230469,1602.55004882813,1601.84069824219,1620.31091308594,1642.29455566406,1646.94360351563,1645.72607421875,1664.21630859375,1686.30004882813,1690.80407714844,1689.181640625,1707.97924804688,1730.63562011719,1734.99243164063,1733.15966796875,1752.10852050781,1774.99780273438,1779.28234863281,1777.04235839844,1796.29821777344,1819.41174316406
Chicago - IL,1878.16528320313,1885.63146972656,1894.55322265625,1935.73095703125,1970.90222167969,1968.91967773438,1969.09240722656,2003.62524414063,2034.16955566406,2028.02368164063,2024.98986816406,2057.75122070313,2086.55786132813,2077.994140625,2072.859375,2104.77099609375,2133.00903320313,2123.50439453125,2117.7314453125,2149.99951171875,2178.71313476563,2168.63696289063,2162.57104492188,2195.11840820313,2224.06958007813,2213.44946289063,2206.92407226563,2240.01416015625,2269.15454101563,2258.12915039063,2251.28637695313,2284.84423828125,2314.64013671875,2303.48095703125,2296.583984375,2330.9013671875,2361.33227539063,2349.97607421875,2342.73657226563,2377.5283203125,2408.34008789063
Cincinnati - OH,1319.61279296875,1325.5166015625,1329.03747558594,1347.681640625,1366.69287109375,1372.20422363281,1375.22155761719,1392.43518066406,1409.93115234375,1414.26611328125,1416.46435546875,1433.45874023438,1450.7333984375,1454.31506347656,1455.71105957031,1472.46557617188,1489.63195800781,1492.88806152344,1493.92297363281,1510.86645507813,1528.36779785156,1531.61572265625,1532.57202148438,1549.70520019531,1567.39465332031,1570.30700683594,1570.8642578125,1588.16479492188,1605.86938476563,1608.578125,1609.04284667969,1626.49060058594,1644.49340820313,1647.1220703125,1647.28723144531,1664.99597167969,1683.26684570313,1685.65417480469,1685.6826171875,1703.68041992188,1722.05944824219
Cleveland - OH,1237.1181640625,1241.25891113281,1244.38220214844,1259.83544921875,1278.51953125,1283.73608398438,1287.5458984375,1303.58251953125,1322.21691894531,1327.08642578125,1330.4423828125,1346.01354980469,1363.84545898438,1367.47204589844,1369.517578125,1384.2890625,1401.61669921875,1404.46557617188,1405.98754882813,1420.73095703125,1438.25134277344,1440.92700195313,1442.09350585938,1456.66882324219,1473.9140625,1475.947265625,1476.412109375,1490.92163085938,1508.15307617188,1509.93188476563,1510.107421875,1524.642578125,1541.94274902344,1543.44934082031,1543.33056640625,1557.90588378906,1575.44812011719,1576.68322753906,1576.39709472656,1590.95141601563,1608.5498046875
Colorado Springs - CO,1472.80749511719,1474.44421386719,1469.61926269531,1492.61645507813,1519.29943847656,1520.09802246094,1514.17419433594,1536.10986328125,1563.34509277344,1564.50183105469,1558.61779785156,1580.95739746094,1608.25549316406,1608.17919921875,1600.79833984375,1622.62731933594,1649.6728515625,1648.87036132813,1640.83129882813,1662.970703125,1690.60583496094,1689.87133789063,1681.72387695313,1704.25305175781,1732.40197753906,1731.3359375,1722.76806640625,1745.68591308594,1774.34680175781,1773.23376464844,1764.357421875,1787.65905761719,1816.82751464844,1815.51489257813,1806.34790039063,1830.30053710938,1860.25537109375,1858.81884765625,1849.26281738281,1873.63549804688,1904.12963867188
Columbia - SC,1347.72180175781,1348.86926269531,1346.21533203125,1367.32849121094,1387.033203125,1388.53015136719,1386.31530761719,1408.64636230469,1430.38195800781,1433.86584472656,1433.03405761719,1456.912109375,1479.11755371094,1481.53869628906,1479.34594726563,1502.58227539063,1524.33093261719,1525.96813964844,1523.09680175781,1546.54675292969,1568.56103515625,1569.87048339844,1566.39416503906,1590.03771972656,1612.10925292969,1612.88146972656,1608.91198730469,1632.72277832031,1654.91357421875,1655.38537597656,1650.83459472656,1674.93176269531,1697.53173828125,1697.66821289063,1692.83239746094,1717.21130371094,1740.052734375,1740.0244140625,1734.73779296875,1759.55847167969,1782.61474609375
Columbus - OH,1366.56567382813,1367.15588378906,1370.25805664063,1390.3486328125,1413.10107421875,1414.62365722656,1417.85205078125,1437.31640625,1459.05212402344,1459.97790527344,1463.03894042969,1482.77819824219,1504.61755371094,1504.56359863281,1506.67211914063,1526.06213378906,1547.86169433594,1547.24890136719,1549.00708007813,1568.6923828125,1590.83630371094,1590.08581542969,1591.62646484375,1611.42468261719,1633.75,1632.55859375,1633.70483398438,1653.74841308594,1676.36511230469,1674.84069824219,1675.70703125,1695.95483398438,1719.01062011719,1717.13708496094,1717.88037109375,1738.49658203125,1761.80249023438,1759.71472167969,1760.32495117188,1781.32299804688,1805.07336425781
Corpus Christi - TX,1174.119140625,1176.39001464844,1178.669921875,1193.73352050781,1209.70239257813,1211.08386230469,1212.501953125,1226.54870605469,1242.7490234375,1244.3896484375,1245.98937988281,1260.20715332031,1276.19079589844,1276.81945800781,1277.40344238281,1291.06237792969,1306.68542480469,1306.63806152344,1306.80090332031,1320.40600585938,1336.14721679688,1336.03332519531,1336.13623046875,1349.94226074219,1365.93347167969,1365.55725097656,1365.32946777344,1379.1083984375,1395.111328125,1394.5185546875,1394.14855957031,1408.10974121094,1424.33947753906,1423.60498046875,1423.02722167969,1437.22595214844,1453.73937988281,1452.77282714844,1452.03833007813,1466.41687011719,1483.15515136719
Dallas-Fort Worth - TX,1555.92150878906,1555.41259765625,1552.46069335938,1575.39965820313,1601.33850097656,1603.67419433594,1603.27465820313,1627.50842285156,1654.78662109375,1657.33850097656,1656.79516601563,1681.10815429688,1708.58715820313,1710.16931152344,1708.50354003906,1732.43908691406,1759.40075683594,1760.00231933594,1757.27661132813,1781.23669433594,1808.66857910156,1809.14111328125,1806.376953125,1831.06396484375,1859.31860351563,1859.67346191406,1856.68957519531,1881.92114257813,1910.62683105469,1910.82189941406,1907.59045410156,1933.36254882813,1962.88488769531,1963.08837890625,1959.783203125,1986.30712890625,2016.50927734375,2016.56469726563,2013.0,2040.08325195313,2071.13305664063
Dayton - OH,1159.02124023438,1165.83483886719,1170.28479003906,1185.27990722656,1200.32250976563,1205.33984375,1208.08312988281,1221.5380859375,1235.36169433594,1239.24291992188,1240.80358886719,1253.34899902344,1266.27819824219,1268.94409179688,1269.22424316406,1281.01501464844,1293.30285644531,1295.36083984375,1295.24291992188,1306.86462402344,1319.11767578125,1321.07055664063,1320.70336914063,1332.36560058594,1344.53405761719,1346.07177734375,1345.37854003906,1356.86694335938,1368.99633789063,1370.44104003906,1369.47351074219,1381.00732421875,1393.19104003906,1394.50622558594,1393.36584472656,1404.97424316406,1417.23864746094,1418.38122558594,1417.16357421875,1428.76354980469,1441.02868652344
Daytona Beach - FL,1530.49890136719,1534.53283691406,1536.0869140625,1552.68334960938,1570.33471679688,1575.25988769531,1577.94934082031,1596.21240234375,1616.28527832031,1623.98498535156,1628.7685546875,1648.75903320313,1669.48034667969,1676.27319335938,1679.78601074219,1699.0478515625,1719.109375,1725.31579589844,1728.33837890625,1747.55334472656,1767.92175292969,1773.94506835938,1776.5146484375,1795.73010253906,1816.02685546875,1821.57263183594,1823.76391601563,1843.03796386719,1863.31372070313,1868.62573242188,1870.33239746094,1889.73852539063,1910.34790039063,1915.49279785156,1917.12109375,1936.69714355469,1957.50207519531,1962.56701660156,1963.83935546875,1983.68774414063,2004.59240722656
Denver - CO,1836.34265136719,1820.62414550781,1805.63916015625,1836.55786132813,1872.49755859375,1866.87487792969,1857.18957519531,1891.90710449219,1930.85656738281,1926.66320800781,1917.72644042969,1954.15258789063,1994.49169921875,1989.84655761719,1980.1318359375,2017.11865234375,2058.03271484375,2052.76513671875,2042.2412109375,2080.02221679688,2122.03564453125,2116.40161132813,2105.35498046875,2144.12377929688,2187.0439453125,2180.82885742188,2169.05981445313,2208.63208007813,2252.42578125,2245.5849609375,2233.0478515625,2273.37573242188,2318.27075195313,2311.03271484375,2298.15234375,2339.45971679688,2385.44262695313,2377.7529296875,2364.02270507813,2406.28637695313,2453.34643554688
Des Moines - IA,1164.31140136719,1168.26147460938,1173.09118652344,1188.46984863281,1204.95422363281,1207.27258300781,1210.48291015625,1224.28356933594,1239.47814941406,1240.587890625,1242.72973632813,1255.77294921875,1270.17663574219,1270.0205078125,1270.96496582031,1283.23815917969,1297.099609375,1296.33996582031,1296.97937011719,1309.18017578125,1323.0791015625,1322.23474121094,1322.734375,1335.15759277344,1349.17944335938,1348.02758789063,1348.31372070313,1360.61645507813,1374.67712402344,1373.37353515625,1373.39868164063,1385.80578613281,1400.05297851563,1398.63366699219,1398.63366699219,1411.24548339844,1425.67993164063,1424.15258789063,1424.14611816406,1436.83728027344,1451.38916015625
Detroit - MI,1352.1494140625,1359.61364746094,1362.37097167969,1384.37109375,1407.4306640625,1412.72351074219,1412.421875,1431.46301269531,1452.72619628906,1456.53527832031,1454.95471191406,1473.40881347656,1493.98547363281,1496.34008789063,1493.18469238281,1510.61596679688,1530.48059082031,1531.96728515625,1528.10668945313,1545.64526367188,1565.85180664063,1567.24633789063,1563.16967773438,1580.9931640625,1601.37976074219,1602.67407226563,1598.20678710938,1616.13269042969,1636.67749023438,1637.68518066406,1632.94458007813,1651.10217285156,1672.08215332031,1673.10534667969,1668.09240722656,1686.49438476563,1707.77905273438,1708.685546875,1703.44091796875,1722.10375976563,1743.70056152344
Durham - NC,1566.28466796875,1560.58837890625,1557.62377929688,1579.93322753906,1608.22485351563,1602.74694824219,1599.97216796875,1623.74499511719,1654.38952636719,1651.00891113281,1650.39184570313,1676.19226074219,1708.07958984375,1703.72705078125,1701.87255859375,1727.24877929688,1758.87023925781,1753.63488769531,1751.13818359375,1776.67504882813,1808.97290039063,1803.25158691406,1800.15124511719,1825.86901855469,1858.33374023438,1851.82958984375,1848.20581054688,1874.16748046875,1907.03088378906,1899.97412109375,1895.68481445313,1921.93188476563,1955.44299316406,1947.81713867188,1943.22741699219,1969.76306152344,2003.7294921875,1995.73010253906,1990.64599609375,2017.63671875,2052.09692382813
East Bay - CA,2441.86303710938,2434.73193359375,2434.984375,2475.93212890625,2512.65576171875,2506.16064453125,2505.71435546875,2544.89599609375,2580.06274414063,2571.46020507813,2569.55615234375,2608.48266601563,2643.49194335938,2633.92700195313,2630.9072265625,2670.05102539063,2705.52172851563,2695.35888671875,2692.30029296875,2732.705078125,2769.59594726563,2759.73706054688,2757.14672851563,2798.84301757813,2836.65112304688,2826.52124023438,2823.86474609375,2866.62451171875,2905.10424804688,2894.45068359375,2891.74267578125,2935.60888671875,2975.38354492188,2964.78637695313,2962.05151367188,3006.78759765625,3047.27319335938,3036.12060546875,3033.04223632813,3078.89233398438,3120.37622070313
El Paso - TX,1066.08813476563,1073.37707519531,1075.68896484375,1088.25524902344,1101.759765625,1108.36218261719,1109.86962890625,1121.5517578125,1135.39880371094,1142.49572753906,1144.34338378906,1156.30236816406,1170.09155273438,1176.57556152344,1177.53491210938,1189.00756835938,1202.50109863281,1208.56823730469,1209.19543457031,1220.73364257813,1234.46960449219,1240.70288085938,1241.35314941406,1253.07666015625,1267.05419921875,1273.19641113281,1273.60400390625,1285.37255859375,1299.49841308594,1305.71179199219,1306.05383300781,1318.03735351563,1332.39624023438,1338.70556640625,1338.99426269531,1351.35168457031,1366.14440917969,1372.478515625,1372.63549804688,1385.15246582031,1400.16821289063
Fayetteville - NC,1249.62145996094,1252.69677734375,1249.52087402344,1267.93444824219,1286.19299316406,1290.03735351563,1287.48059082031,1307.232421875,1327.38305664063,1333.10998535156,1331.82800292969,1352.77490234375,1373.22924804688,1377.92553710938,1375.09802246094,1395.30383300781,1415.11596679688,1419.04309082031,1415.50305175781,1435.7373046875,1455.83312988281,1459.60131835938,1455.5419921875,1475.91540527344,1495.98168945313,1499.33654785156,1494.80383300781,1515.35217285156,1535.56433105469,1538.70153808594,1533.59326171875,1554.34680175781,1574.90625,1577.8271484375,1572.45495605469,1593.43200683594,1614.11694335938,1616.89758300781,1611.01733398438,1632.28442382813,1653.15185546875
Flint - MI,1005.96759033203,1012.44354248047,1017.14166259766,1028.47448730469,1041.28747558594,1046.45336914063,1049.85620117188,1059.81811523438,1071.52612304688,1075.75500488281,1078.27075195313,1087.47546386719,1098.45922851563,1101.64868164063,1103.07592773438,1111.55517578125,1121.95092773438,1124.59692382813,1125.67834472656,1134.01647949219,1144.41589355469,1147.02514648438,1147.92431640625,1156.33898925781,1166.74060058594,1169.06372070313,1169.71313476563,1177.90893554688,1188.24462890625,1190.46447753906,1190.90771484375,1199.16247558594,1209.52673339844,1211.61938476563,1211.89868164063,1220.14038085938,1230.59094238281,1232.62194824219,1232.88854980469,1241.12487792969,1251.60546875
Fort Lauderdale - FL,2328.95532226563,2338.34326171875,2353.7314453125,2392.44458007813,2424.20678710938,2430.65942382813,2439.2451171875,2473.89501953125,2504.16381835938,2509.30126953125,2516.70874023438,2551.16381835938,2581.45483398438,2585.68188476563,2592.30834960938,2626.75463867188,2657.11889648438,2660.92797851563,2667.4775390625,2702.90795898438,2734.17651367188,2738.17529296875,2745.00463867188,2781.5498046875,2813.8505859375,2817.7705078125,2824.59545898438,2862.0498046875,2894.81127929688,2898.63842773438,2905.44067382813,2943.7119140625,2977.14990234375,2980.82177734375,2987.55419921875,3026.68383789063,3060.85498046875,3064.40087890625,3071.12866210938,3111.10717773438,3145.95776367188
