Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2
Baton Rouge - LA,193.700701653352,195.708593507163,197.917454243642,200.230608431166,203.12979341182,205.6919325393,208.271134063668,210.797061194347,213.725241723895,216.669127270779,219.593833319775,222.532434716093,225.331790194683,228.072375031396,231.135539237663,234.227332317944,237.067554525318,239.874158728445,242.682085444185,245.501591381932,248.283677751414,251.014946247298,253.101648745575,255.165054787613,256.918917072341,258.643293507782,260.361349686333,262.073120726506,263.76538561376,265.452842791839,267.112596718464,268.786585415792,270.466298089272,272.108142823943,273.794756402546,275.461823659221,277.13152944406,278.801102128163,280.412477405727,282.060794670579,283.686151189597
Beaumont - TX,216.510628066189,219.181831391109,222.055234133481,225.141459051388,228.68314077103,231.695090244449,234.438823300381,236.940927477453,239.877185725627,242.791438669422,245.624764168261,248.456479838669,251.160687524247,253.836185056556,256.995554549722,260.251670634999,263.249932591185,266.222684727701,269.205486054802,272.214533017937,275.212226722,278.175283496229,280.309077504967,282.428458495713,284.15396240085,285.848045792942,287.536475202213,289.222485345457,290.915657204566,292.590028817278,294.266497240784,295.939396482246,297.61963590167,299.299738400229,301.03431631354,302.776480878873,304.526434609705,306.217893987309,307.93869980142,309.666000572387,311.400590590282
Birmingham - AL,214.268382549561,216.655216375597,219.257837212414,222.016287754444,225.431705009197,228.403858365923,231.347323337742,234.233889006506,237.628978233449,241.045506995851,244.452443525209,247.833394983007,251.117035523902,254.292605259033,257.873632069765,261.501703500127,264.855126188965,268.176866962676,271.504975682419,274.809471562188,278.133593411156,281.348771601466,283.785917155668,286.194345613696,288.196213652546,290.166240384301,292.116547947902,294.060046974147,295.981122978127,297.895968118067,299.784442414062,301.685048987199,303.592397872867,305.470522171424,307.398713298557,309.297605424742,311.199487863615,313.104231050218,315.008894560124,316.874988149497,318.714872382582
Boise - ID,317.335293500982,323.071769772561,328.978922580631,334.868927656084,341.643570941246,347.167455678389,352.118166721355,356.698970304089,361.986069588992,367.122703882182,371.972930630873,376.94374962149,381.571980256262,386.112380369563,391.462291460552,396.912986093572,402.03780179377,407.159411662657,412.088717937896,417.287023973592,422.280464175904,427.201291011257,430.813710131634,434.439662858787,437.323457233718,440.188486669403,443.052984302939,445.952196284478,448.864334192456,451.778662853182,454.665154855845,457.584021079868,460.529363200301,463.49042924298,466.535913646518,469.601059771329,472.936361257708,476.023397564723,479.122752815726,482.198605904206,485.285481729289
Boston - MA,275.887525741233,280.14920772913,284.319594012593,288.632598140149,293.437374379532,297.268050727053,300.652128297827,303.548157814278,307.05060657875,310.464621395484,313.797158559798,317.148737470131,320.405531895756,323.551860822893,327.632940000838,331.883536020021,335.82879134425,339.684570780877,343.57457985659,347.63747949217,351.618115680219,355.541975909069,358.272843042319,361.023262302309,363.136585761121,365.220360480068,367.308519698894,369.433650195078,371.570433038352,373.713086580536,375.859391404402,378.040665358458,380.235486680848,382.305331272463,384.70823680815,386.999842467357,389.305879793892,391.59398008201,393.893911910652,396.207636620952,398.53092762709
Brownsville-Harlingen - TX,182.978915734906,185.17057643359,187.52872110027,190.067206319423,192.979713749832,195.439549369396,197.76678998602,199.893968527143,202.333452496795,204.795280058848,207.147491295415,209.554789868668,211.809754327585,214.094687379527,216.691076497575,219.362612632994,221.866880748681,224.347202339834,226.839051921805,229.355941427349,231.800601229943,234.340521144811,236.233654216626,238.115252588733,239.726823285155,241.313560514794,242.902535884078,244.491052348295,246.085917972942,247.679646422446,249.275973120516,250.872154149107,252.476201240492,254.079392651171,255.735879193293,257.399944244191,259.072293906832,260.641214175668,262.302561546979,263.970175580947,265.645289993329
Buffalo - NY,238.588187649189,242.248398905124,246.0471323379,249.983277370494,254.530043271703,258.346571640219,261.698466038143,264.728165159816,268.281074128856,271.773315014484,275.09517280363,278.449336777374,281.605160570278,284.747617731823,288.601823821995,292.568535037321,296.229020554263,299.806376404729,303.473921310381,307.132039659403,310.863824398448,314.464433911023,316.907560140452,319.343875981284,321.202591939128,323.055409115885,324.882483447788,326.735575774519,328.592302293033,330.421851453561,332.250063616522,334.023190171456,335.866958194174,337.703133252566,339.607242887806,341.49319839199,343.383439717839,345.279278082085,347.261915636451,349.139925363016,351.024459724621
Canton - OH,202.931844881622,205.708929332927,208.611929071087,211.521964516017,214.740279467904,217.490863290623,219.95299361652,222.187706121526,224.698275929885,227.047978107948,229.368250371455,231.700388987523,233.859029782962,235.947671129183,238.395966211098,240.904456405626,243.15656798521,245.441909506822,247.654687364698,249.937338023525,252.145484927438,254.361986038334,255.978109588651,257.57888651711,258.879855799107,260.15639999375,261.428328444472,262.700146404891,263.97131296273,265.240164434423,266.564828442301,267.807328295043,269.054801194058,270.298754677753,271.571946867956,272.846607524181,274.0452390136,275.325365039469,276.608507166189,277.86253229449,279.110756193336
Charleston - SC,280.787412416058,284.37731923961,288.293571978541,292.431971471202,297.652038719492,302.064744423622,306.331269856061,310.532518125316,315.558639442211,320.622166565517,325.70759413295,330.639980811323,335.587830093655,340.267631749635,345.660130860854,351.133298650644,356.259530847088,361.363972446336,366.497997497757,371.453574900247,376.629655386082,381.503562871576,385.155048500807,388.778362337429,391.673235749252,394.525487096317,397.366623182229,400.199184410674,403.002908682757,405.797352370118,408.555694005703,411.34480526356,414.143797361259,416.899334308322,419.722568522965,422.519861618255,425.322166430227,428.123173389631,431.127543072,433.89934924334,436.635177373365
Charlotte - NC,277.473689735354,279.3269412598,281.299803731417,284.121094115303,287.87124651532,291.259173682021,294.616067341847,297.929004287037,302.047157688071,306.264622590177,310.582027311782,314.972593866897,319.269268415181,323.504701983325,328.526804285873,333.705239203177,338.548123656077,343.364269833075,348.263790507943,353.192054818279,358.190143033394,363.081380418627,366.795918227862,370.444526864964,373.518237204351,376.555708532524,379.558098584002,382.560742387708,385.562874641456,388.536036565377,391.507579101609,394.474906401839,397.45058967036,400.395014712462,403.412068163205,406.442446357279,409.445792453731,412.45396976786,415.433990199515,418.416993227359,421.374553473158
Chattanooga - TN,297.330156358922,300.963400281872,304.936110736863,309.144994492827,314.404804677322,318.939433221566,323.378868204036,327.745813379023,332.898599928398,338.07215239648,343.225961860827,348.26013141153,353.247677891339,358.01472370707,363.463228359426,368.991254154306,374.145469627111,379.268637747153,384.413012083469,389.441307688713,394.603470333853,399.52578244,403.249153713971,406.942123861046,409.957463227101,412.927851757207,415.902417847315,418.867734681524,421.803808835208,424.731323236863,427.622120622214,430.532692499084,433.456683584875,436.337767263782,439.291682191077,442.21356263833,445.139696520783,448.067785054921,451.113248934318,454.009493411033,456.870051558293
Chicago - IL,217.717705468882,222.586578596062,227.327653531846,231.800689337511,236.541919075115,240.314496011854,243.579293896839,246.290744573215,249.43216359078,252.410133507706,255.242644663398,257.961635922715,260.610465842151,263.149110885261,266.372396077232,269.700862234239,272.66987512491,275.641444470283,278.604392495857,281.605220518493,284.616837650915,287.54612054,289.453181863139,291.348751837077,292.732013162248,294.087974823542,295.442300583915,296.817034569942,298.173325113728,299.526744634226,300.87996906475,302.253055314443,303.553775983838,304.931028590297,306.373339065115,307.818855480128,309.279040108975,310.740608185778,312.182612251744,313.630931203548,315.080998817461
Cincinnati - OH,254.98733520791,258.794758551713,262.778480259817,266.921400836332,271.728696564667,275.698186646813,279.462236171552,283.013717746648,286.995397981656,290.935023415565,294.752014477162,298.607668626657,302.266781545399,305.806949425919,309.835875019388,313.924997723054,317.676834067167,321.40890398674,325.119253991065,328.847086982682,332.488274671321,336.157937970943,338.927725135411,341.57687813679,343.987977079618,346.272052500468,348.532734816521,350.813161383741,353.072082230998,355.336078732797,357.59909059998,359.852387169202,362.113415831074,364.373551761748,366.655880682852,369.040965934285,371.337649404687,373.605752761105,375.880032100635,378.158321067199,380.40814093827
Cleveland - OH,198.757377116037,201.075586053668,203.600902611982,206.369688368332,209.941904201566,212.905808777077,215.522378074295,217.81174880289,220.628943425993,223.324486497505,225.955252930267,228.582795253497,231.114027327616,233.692269124512,237.077754204068,240.621726084224,243.904230157776,247.203935437973,250.500731559539,253.897691943556,257.335661896957,260.65158435695,262.848681492057,264.966191095139,266.454804589369,267.969310238698,269.457671951663,270.913349538506,272.409036788646,273.841783439427,275.302356078308,276.785709669818,278.193973719089,279.649581210529,281.154995320917,282.662521396135,284.174142936022,285.663524565103,287.154624802564,288.566299272431,290.041433166652
Colorado Springs - CO,397.460866794226,403.450308936969,409.908286830962,416.848452893901,424.72891746852,431.714753902345,437.528865541747,442.905689916429,449.518170189772,455.742498329549,462.277244062789,468.457893059185,474.834288799352,480.780921003891,488.619320705522,496.730381161511,503.82786054999,510.842014219283,517.794829524775,524.850757412328,532.338610803499,539.00515574453,543.661360107261,548.302251245486,551.76826690105,555.176685797089,558.609705700615,562.042810943265,565.488438394097,568.933835244109,572.381210635855,575.831780730066,579.298935245052,582.76181269604,586.365029673876,589.983304783331,593.617896066756,597.639729396864,601.251042437822,604.874666304852,608.518481224792
Columbia - SC,254.076159499426,257.12831350043,260.448438739095,263.946921250526,268.287256978968,272.046814067049,275.713710228186,279.319390015574,283.556069571072,287.81623558824,292.086070115564,296.311819444072,300.462586155453,304.446316370558,308.974408272973,313.567875814682,317.84044662981,322.082809963595,326.341172645255,330.52466337716,334.771454199173,338.846214274261,341.951078455813,345.028941179026,347.569428613489,350.073699622042,352.569948869774,355.058299784252,357.521150732401,359.978625117389,362.404877364215,364.851168203814,367.305338582926,369.721841422745,372.199010681288,374.652134568592,377.110099310104,379.567529432585,382.081776385293,384.515021724901,386.91721716159
Columbus - OH,302.651870120699,307.502141692042,312.515062706181,317.410833658391,322.962690292223,327.569321823478,332.267934033632,336.889113485315,341.878241473652,346.899913701875,351.79012176316,356.634346250867,361.294784877823,365.777455105394,370.46947379,375.152619564977,379.49761395999,383.762900376491,388.011573070147,392.257860275465,396.447044230872,400.488003803819,403.878006813933,407.225180414939,410.17686941669,413.126379722087,416.041879181863,418.974571984545,421.885998883943,424.881705953972,427.764796705745,430.671048639882,433.580754438602,436.459001685951,439.3782482095,442.309412351416,445.216232042911,448.128825552762,451.12948058401,454.052785688296,456.949636981662
Corpus Christi - TX,236.206135547414,239.010272232285,242.038354582061,245.310564430613,249.076865424934,252.262750664218,255.146474254089,257.771137953312,260.864321471849,263.913449570108,266.889397232336,269.860106891601,272.688094809284,275.480862049616,278.82135389685,282.263041007186,285.400789642836,288.498176027707,291.611745938799,294.758766759814,297.900138946887,300.993940304097,303.176190045988,305.341342311783,307.054399027872,308.731482451929,310.40824725475,312.080417275252,313.758842763085,315.432746859378,317.107004900796,318.777405178295,320.439665758104,322.098833819397,323.822271031738,325.551520065837,327.287652186865,328.981766679931,330.693947552738,332.39522782668,334.102288594101
Dallas-Fort Worth - TX,268.217186406937,271.284044127458,274.815178110277,278.886788170011,283.800306433903,288.026445172163,291.925938468742,295.508367526769,299.739902580338,303.882867802259,307.989849520432,312.096932046288,316.099436866878,320.037731015562,324.781214191156,329.67988884903,334.11057074946,338.56442499422,343.053183150679,347.615842331908,352.220982547443,356.716865861244,360.000821847646,363.309675311341,366.004232290577,368.670737444083,371.348709392274,374.069256346778,376.77736675053,379.491860884255,382.215357069504,384.978488509588,387.756079451425,390.534920269701,393.411391623378,396.302694424527,399.178221587833,402.074773625923,404.985236020285,407.908591778424,410.845716890488
Dayton - OH,224.384789552287,227.872980898361,231.528753626974,235.195309269801,239.483243836307,242.897500225537,246.00226464148,248.721490126784,251.89327072373,255.031364907134,258.00372243868,260.855195969873,263.66718414293,266.402649719227,269.718486866543,273.135103401659,276.281251880098,279.309754217274,282.43995277898,285.498156832164,288.660343775619,291.660248183272,293.623912970956,295.597092013599,297.038736425783,298.449869953411,299.856757235994,301.259798359495,302.662615175373,304.062796812657,305.335032372923,306.719735832643,308.109591963206,309.495314396219,310.911019597587,312.328046181105,313.839669921901,315.249996016754,316.672151303169,318.068044282874,319.468272601689
Daytona Beach - FL,311.043019591503,314.779734482698,318.832491635461,323.078053597081,328.407901553493,333.023424418371,337.55226292939,342.014907914013,347.283219502973,352.59211238393,357.910783381016,363.154256662467,368.316238212898,373.267592662076,378.876545246406,384.563752204183,389.858459695104,395.116046763053,400.390018231532,405.570600276879,410.857375280534,415.917901299461,419.757833531726,423.563606628923,426.692434777122,429.773478900103,432.838717346765,435.892509244221,438.944178128029,441.984626464367,444.987276411137,448.011885186655,451.043375021815,454.030311886758,457.091207374886,460.121814393043,463.155295198899,466.186145644641,469.307897979849,472.308149018309,475.271696159756
Denver - CO,294.5341449329,295.812426667153,298.488579532866,301.622093729644,306.216950813292,310.281998858047,314.034560751997,317.421790877594,321.708372874719,325.999389775577,330.255663261332,334.677691772647,338.988019967422,343.362805598855,348.863939579109,354.608485146373,359.955163457644,365.35765453413,370.80710074884,376.355910629023,381.97685325091,387.469090670874,391.403359549125,395.368759285718,398.506136283783,401.640362093058,404.743261333835,407.890363216074,410.953890120929,414.08494719756,417.183454585939,420.32654141557,423.487715246079,426.645123348024,429.918008436443,433.175302165888,436.446305858634,439.730378213384,442.996431839473,446.274857713949,449.567036481811
Des Moines - IA,207.08915888004,210.135623784983,213.33474225286,216.541143064829,220.244251339865,223.236462140754,225.940997847065,228.320066729425,231.063044413976,233.733084126134,236.289908467932,238.775472913493,241.184050020147,243.524450122251,246.34470238269,249.246916889795,251.896848401081,254.500400766544,257.139462725237,259.756073840664,262.416729644575,264.988128969898,266.719353085146,268.453953857784,269.764130049223,271.046488590828,272.332194814832,273.628979234357,274.925271831687,276.218518604542,277.45344708055,278.736553434511,280.024166703555,281.307918054807,282.626994323868,283.946810293826,285.304525879027,286.62828517356,287.969794907048,289.287399304358,290.60903810849
Detroit - MI,264.696432359709,268.795123850309,273.444799029423,278.076402692976,283.226509968256,287.490147589577,291.388011113824,294.852777436956,298.809050864247,302.647000825082,306.347077226759,310.003620656202,313.458348820324,316.827541441033,320.844881753387,324.94042835221,328.656797348939,332.383233295714,336.072045279605,339.799517525084,343.544390806559,347.137156575517,349.722920058652,352.321739743937,354.362080921565,356.39644903566,358.397774324465,360.425447675551,362.431207533572,364.432284813961,366.437646557606,368.467508130525,370.501468851686,372.532392253069,374.602438928139,376.680197533335,378.764300029219,380.852364715148,382.913506995222,384.979682479882,387.0485333832
Durham - NC,262.438596848892,265.742257310236,269.317631129858,273.05252413615,277.770751737391,281.776534185018,285.604093193215,289.408177165498,293.952965155163,298.556279826084,303.161703357537,307.635709102095,312.112432304017,316.365958738004,321.263035820434,326.235218125398,330.882888859854,335.507985414242,340.157940252376,344.657686363782,349.33281690099,353.760176222718,357.071491769662,360.355429491803,362.981129405392,365.567083446922,368.141061604549,370.707718621868,373.257747552829,375.799505106953,378.31013477106,380.838576299706,383.375137018883,385.873628428757,388.435247180158,390.971410023793,393.510894981915,396.049054918439,398.755347676975,401.266475998813,403.745834009574
East Bay - CA,237.108543647711,240.189835809073,243.497253671296,247.043806367396,251.173782938678,254.561559961024,257.369846335871,259.634228006362,262.506100013475,265.29274744465,268.034578749201,270.809961781936,273.458723890073,276.185081948424,279.82967962906,283.731983829266,287.272225235642,290.846735417773,294.474842446993,298.205423832603,302.007185368915,305.69737186003,308.147090168361,310.624268428128,312.461845278719,314.292178892786,316.127434088757,317.992773303647,319.846028896455,321.698591725332,323.573920164487,325.427768166499,327.347429858704,329.266329734973,331.271385082564,333.261210391307,335.321204107238,337.331684484069,339.350887351461,341.375354929107,343.413155572261
El Paso - TX,218.796711230529,221.301294108497,224.067700461071,227.104611676945,230.67307488427,233.75110940019,236.568594464558,239.176812344837,242.262469467923,245.299329904193,248.280901901508,251.24622223485,254.100967534421,256.911422824505,260.273875983402,263.72970412414,266.912062470782,270.073260835718,273.254624074495,276.473481626526,279.712358351449,282.873100962302,285.161940043178,287.447026159245,289.301160668884,291.124494564859,292.950375987633,294.774953811512,296.605500453922,298.435829193128,300.268901228404,302.101495016221,303.941941053709,305.781796401499,307.684307570383,309.594358928646,311.522629982434,313.438738450708,315.352578697349,317.277859653118,319.211009421529
Fayetteville - NC,243.986217311806,246.99428365604,250.259276409388,253.695310465073,257.960312951972,261.608928611654,265.189958796337,268.710613804498,272.849240784278,277.023455932356,281.186236523694,285.288190800342,289.301690724334,293.155443358871,297.532986678715,301.972579707326,306.089859580081,310.177345059392,314.280826972708,318.316981082614,322.429180264413,326.37263810992,329.367963948299,332.336777395975,334.785612032498,337.198170682289,339.603609963804,341.998160174862,344.36656937013,346.729365783461,349.047869871681,351.386396059317,353.733133197549,356.041467711527,358.410063022677,360.752730946567,363.10065965986,365.449605752802,367.852812858913,370.174420736399,372.464836756607
Flint - MI,252.907562753623,256.646841286072,260.540668700203,264.473008659215,269.001903899351,272.665775412437,275.978162677305,278.906569817523,282.288449003493,285.583165902461,288.72916176699,291.779631126476,294.733940946892,297.607683100745,301.06893693897,304.620618004528,307.862508279782,311.030029314309,314.245688073417,317.429808630547,320.6634409452,323.787804048423,325.861734212428,327.944005882102,329.503832246937,331.030172608152,332.553248993346,334.071301388699,335.591530250025,337.109305822439,338.540455871845,340.034693550299,341.535749396626,343.033455589586,344.563501740247,346.09587220541,347.679911761312,349.222626461557,350.770378577003,352.286529399205,353.80835850407
Fort Lauderdale - FL,254.488068233976,258.59864399153,263.094566097418,267.404242174855,272.267250321072,276.347575750565,279.932541634563,283.09644905232,286.78583784406,290.463323009631,294.039316301307,297.644402828968,301.166331494646,304.682959667803,308.956092806223,313.376459030123,317.50473997557,321.595569130539,325.785316575917,330.037360153537,334.263528086573,338.496236060246,341.499383626613,344.58906430941,347.110360616784,349.606837143255,352.105979161388,354.637152445424,357.151386831981,359.669933791094,362.186834597601,364.733796339334,367.265981923699,369.797061200451,372.403068382256,375.021962924938,377.617494593912,380.227650471219,382.849462581459,385.476285910595,388.083150094508
Fort Myers - FL,379.572185483116,384.410407335979,389.61643753214,395.065284814372,401.935378426565,407.803564824427,413.483552642586,419.098330002234,425.782127095488,432.530748617393,439.274185214883,445.854475177396,452.426835179749,458.65667997122,465.813842680655,473.092555695465,479.909954811201,486.700800472274,493.521984208462,500.120956932964,506.966695348976,513.430725316003,518.284608834369,523.099320642043,526.956219283144,530.75451884866,534.529270581771,538.292203880761,542.015836590976,545.723793055933,549.387928706734,553.075846728501,556.768643250401,560.406704088819,564.15159391931,567.850166435119,571.563005785884,575.269275415675,579.217562011495,582.86984071725,586.478276315496
Fort Wayne - IN,243.184383320948,246.809546017072,250.624193964974,254.48044629754,258.909192588446,262.501528634693,265.751545274663,268.63414267168,271.959559025584,275.199212351765,278.317578108245,281.341382883834,284.277310175929,287.13554585498,290.569123098788,294.102866174204,297.338952732472,300.508666460202,303.727897613268,306.916453976681,310.162132381126,313.297691463039,315.428085833976,317.564662627121,319.198343884936,320.800968703171,322.397526622693,323.991897374494,325.591900860935,327.189732407794,328.712546648968,330.300059589715,331.893680518396,333.488692218759,335.118115214877,336.750098676565,338.434879392458,340.074511818055,341.718814933515,343.354362240411,344.997625415979
Fresno - CA,243.858532134553,247.998591448358,252.215602905503,256.389261209441,261.094037340668,265.041704016235,268.650229440325,271.99173754623,275.753606960948,279.386674490887,282.947000592629,286.452849778813,289.826069598945,293.120007775768,296.875970241965,300.693955821075,304.240439307605,307.770155058432,311.300831930196,314.86076044669,318.418901497578,321.913896811242,324.588131613408,327.270650496776,329.558535864937,331.820674931544,334.084274255848,336.374048207306,338.673132193684,340.975024115938,343.254774844898,345.55961534462,347.873919980698,350.199485263328,352.589664388991,355.011117927459,357.445085242394,359.884938432311,362.33568922819,364.769098214509,367.21172531212
Grand Rapids - MI,310.027891941702,315.037672224118,320.277431829543,325.546798908713,331.781604839741,336.67427914422,341.127124465635,345.010290065498,349.555999952098,354.111377755712,358.392857895966,362.461865022713,366.541842517712,370.527719608445,375.384817161567,380.415868457092,385.080771798549,389.540699672559,394.210776933071,398.731252089834,403.476891667539,407.957492547719,410.849450162401,413.759632483944,415.863796413314,417.925022128518,419.981209500738,422.041884990875,424.102554857063,426.182133157631,428.011614407109,430.071355931158,432.153033608783,434.229737994092,436.348443984894,438.468132575421,440.811690229588,442.940887342812,445.074720184998,447.17209032101,449.286789604783
Greensboro - NC,311.670342055464,315.537231280882,319.725026852692,324.137367776735,329.610883568731,334.275020211369,338.854229996905,343.371419783213,348.715083584894,354.093687968548,359.472547050102,364.750625779368,369.963498480714,374.947703751077,380.620550467082,386.378190605242,391.742516176196,397.07251138794,402.427464068935,407.666106518886,413.04008311044,418.166958708874,422.043540359862,425.864624473465,428.981516612601,432.051469162154,435.110904013244,438.160713572196,441.179666841461,444.190841436726,447.162346078798,450.159033929397,453.167132587696,456.103469988264,459.116435256018,462.09704465375,465.083788593703,468.070900843761,471.171964136571,474.127109276396,477.042211336125
