Market,2025 Q2 EST,2025 Q3,2025 Q4,2026 Q1,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2
Chicago - IL,,1.0223632392078277,1.044139488069047,1.06468460540818,1.0864615652902125,1.1037894024021015,1.1187849576692024,1.1312389318213574,1.145667795155185,1.1593459198190132,1.1723559373074477,1.1848445461390598,1.1970108966603985,1.2086711566178636,1.2234760397808075,1.238764030024131,1.2524010141374662,1.2660497403123694,1.2796588678713474,1.29344198218524,1.3072746519992824,1.3207291520950668,1.3294884825272513,1.338195032000826,1.3445484947207826,1.3507765672533945,1.3569971259234221,1.3633114216903481,1.369541004814353,1.3757574010306517,1.3819729011784678,1.3882796287215302,1.3942539736494899,0,1.4072045192893343,1.413843926093204,1.420550705524405,1.427263839275541,1.4338871134959839,1.4405393926419765,1.4471997035743838
Cincinnati - OH,,1.0149318135377137,1.0305550275489341,1.0468025818564333,1.0656556583216439,1.0812230592629861,1.0959847709443522,1.1099128414196966,1.1255280492564366,1.1409783281132146,1.1559476639764439,1.1710686273229223,1.1854188024630266,1.1993025033050053,1.2151029962596218,1.2311395680381056,1.245853382514632,1.2604896777507462,1.2750407926180776,1.2896604716251836,1.3039403482538408,1.318331899491591,1.3291943494333087,1.3395837007288114,1.3490394603290363,1.3579970637291725,1.3668629249069821,1.3758062183664812,1.3846651714804277,1.3935440301106141,1.402419027236796,1.4112559232629645,1.4201231427271326,0,1.437937615152103,1.4472913552093818,1.4562984043968614,1.4651933691392032,1.4741125546261042,1.4830474649215757,1.4918707261601645
Cleveland - OH,,1.011663511419139,1.0243690350829961,1.0382995155337094,1.0562722614265498,1.0711844353469204,1.0843490752470053,1.0958674941445259,1.110041532180147,1.1236035096555206,1.1368395790328403,1.1500594270775044,1.1627947132381848,1.1757665175269423,1.1927997724867294,1.2106304157140597,1.22714554647892,1.2437472209831604,1.2603342587545499,1.2774252489522813,1.2947225689475732,1.3114058362964733,1.3224600027731435,1.3331137436999305,1.3406033449204224,1.3482232162998116,1.3557115507433481,1.3630354428572655,1.3705606339814511,1.3777691545987487,1.3851176749911682,1.392580812274591,1.3996661545632894,0,1.414563823494085,1.422148578822879,1.429753939498395,1.4372474054048778,1.4447495180766026,1.451852019077322,1.4592738009282655
Colorado Springs - CO,,1.0150692625189788,1.0313173473834856,1.0487786036800257,1.068605623729018,1.086181785352602,1.1008099214161506,1.1143378554189356,1.1309746637836857,1.1466348926509453,1.1630761231699318,1.1786264565807323,1.1946692831150694,1.2096308370725755,1.2293520231225448,1.2497592157133772,1.2676162677691551,1.285263674734944,1.3027567561584583,1.3205092658444146,1.3393484875558885,1.3561213210546954,1.3678361960316614,1.3795125433804125,1.3882329381290064,1.3968084211030414,1.4054457994975873,1.4140833926028913,1.4227524912203808,1.4314210096529032,1.4400945060389783,1.4487760402036927,1.4574993002895238,0,1.4752773886981176,1.4843808638116267,1.4935253899450802,1.5036442058238526,1.512730164575177,1.5218470970074358,1.5310148295425399
Columbia - SC,,1.0120127524243805,1.025080193483023,1.0388496180458138,1.0559324318642895,1.0707294009915307,1.0851616726708626,1.0993530072474393,1.1160278482236448,1.1327951278675172,1.1496004611019943,1.1662322825874634,1.1825689854074315,1.1982482613495493,1.216070051128394,1.2341491481627593,1.2509652509547164,1.2676624623032475,1.284422644329179,1.3008881432573238,1.3176027804369,1.3336403342283143,1.345860544844175,1.3579744823709265,1.3679734033222986,1.3778297826594503,1.3876545897277328,1.3974483103167894,1.4071416674306614,1.4168138633180272,1.4263631742474985,1.435991353626542,1.4456505455158841,0,1.4649111959759797,1.4745662690538204,1.484240394900002,1.4939124165777642,1.503808059512786,1.51338489405091,1.5228395215193895
Columbus - OH,,1.0160259097999582,1.0325892338994915,1.0487654793998333,1.0671095148476166,1.0823304071864541,1.097855215304376,1.1131241758095267,1.1296088847470505,1.1462011239630856,1.1623589889692882,1.1783649184412424,1.193763596219435,1.2085749047561483,1.2240779270329802,1.2395516320958608,1.2539080422950784,1.2680010872671776,1.2820392384008932,1.2960695075798827,1.3099111004097448,1.3232629411610854,1.3344639392212065,1.34552342350482,1.3552761767277681,1.365021731262821,1.3746549096688003,1.384344897051044,1.3939646192032213,1.403862813682688,1.413388909624614,1.4229915330380358,1.4326055684562198,0,1.4517612200257473,1.4614461565197692,1.4710506558752028,1.4806742326556452,1.4905887758238447,1.5002477450650398,1.509819307574172
Corpus Christi - TX,,1.011871565818442,1.02469122582752,1.0385444216429824,1.05448939693159,1.067977129720159,1.0801856338861828,1.0912973846167058,1.1043926563011963,1.1173014153865293,1.1299003584890492,1.142477126033128,1.1544496681990164,1.1662731004475468,1.1804153742690642,1.194986067373034,1.2082700095042498,1.2213830744028085,1.2345646537207047,1.2478878504857749,1.2611871332490814,1.2742850206093739,1.2835237719095194,1.2926901395010182,1.2999425197667507,1.3070426038529255,1.3141413390273315,1.321220621775964,1.3283263876102986,1.3354130117253484,1.3425011342990398,1.3495729246808932,1.3566102549177081,0,1.3709308197319738,1.3782517516378765,1.3856018237137115,1.3927740103681348,1.40002268267226,1.4072252063069626,1.4144522021826829
Dallas-Fort Worth - TX,,1.011434232688833,1.024599436716667,1.039779709518264,1.0580988870837063,1.0738552925358464,1.0883938586464563,1.101750307224631,1.1175268318771154,1.1329731396899017,1.148285289418972,1.1635978149915307,1.1785204412192083,1.1932036693950077,1.210888901423343,1.2291527372479492,1.2456717454434485,1.2622771475969208,1.2790126827674697,1.2960237447443357,1.3131931896901494,1.329955289740591,1.3421989346404357,1.354535405349195,1.3645815810448414,1.3745231705053331,1.3845075118671428,1.3946505865557886,1.4047472937803709,1.414867801604976,1.4250218719750862,1.4353237153323264,1.4456794683660745,0,1.4667642923764674,1.4775439998213227,1.4882648906107117,1.499064168900416,1.5099153094755255,1.520814520660687,1.5317650684291204
Dayton - OH,,1.0155455784370855,1.0318380051024907,1.0481784872276063,1.0672882253478313,1.0825043030331434,1.0963410894843904,1.1084596715448307,1.122595124323402,1.1365804492184868,1.149827147167473,1.1625351098457035,1.175067100889605,1.1872580590278772,1.2020355185603708,1.2172621145428044,1.2312833344513217,1.2447802490292605,1.2587303860592778,1.2723596701978594,1.2864523676118176,1.2998218317971515,1.3085731593341117,1.3173668883858005,1.3237917642210142,1.3300806643307035,1.3363506404970478,1.3426034757551795,1.348855311357214,1.3550954029430908,1.3607652861950015,1.3669363972693434,1.3731304718914967,0,1.3856153985211968,1.3919305618009599,1.3986673096162292,1.404952611296735,1.4112906313080409,1.4175116099335983,1.42375190956179
Daytona Beach - FL,,1.0120134986346985,1.0250430697791835,1.0386925063336376,1.0558279108298123,1.0706667677536539,1.0852269354017394,1.0995742915664393,1.1165118572957038,1.1335798914471507,1.150679362137961,1.167537072972743,1.1841327887589719,1.2000513406547215,1.2180840635613353,1.2363683734463347,1.2533908017196795,1.2702938882279506,1.287249650409675,1.30390516658924,1.3209020920003878,1.3371716293318254,1.349516970620333,1.361752490652884,1.371811639873812,1.3817171639618542,1.3915718729686264,1.4013897814414369,1.4112008644479477,1.4209758735136746,1.4306293611589314,1.440353446205078,1.4500996537847926,0,1.46954337048036,1.4792867398127987,1.4890393483421267,1.4987835002916623,1.5088199008490766,1.5184656760296298,1.527993448571637
Denver - CO,,1.0043400120367851,1.0134260650861615,1.0240649477104218,1.039665370149371,1.0534669891286617,1.0662076575995612,1.0777079545392205,1.0922617238419325,1.1068305504947324,1.12128141657929,1.1362950528160067,1.1509294450212195,1.1657826826057094,1.1844600891981005,1.203963924886057,1.222116924812395,1.2404594197978807,1.2589613364973908,1.2778006119282483,1.2968847918733868,1.3155319929346263,1.3288895915218708,1.3423528853532072,1.353004882929854,1.3636461816152374,1.374181120582955,1.3848661360094547,1.3952673983335664,1.405897938562932,1.4164179663481142,1.4270893498997466,1.437822142293746,0,1.4596542228894576,1.4707133608043064,1.4818190466781502,1.4929691031698962,1.5040579826165665,1.5151888682231331,1.5263664475445797
Des Moines - IA,,1.0147108855017744,1.030158910329236,1.0456421004165855,1.063523810376985,1.077972711599392,1.0910324763931523,1.1025206146193456,1.1157660094984658,1.1286591987247772,1.141005689268394,1.1530080773171127,1.1646387059781196,1.1759401189287595,1.1895586602164407,1.2035729839154719,1.2163690738972803,1.2289412064972836,1.2416848091704769,1.254320000358552,1.2671678762121221,1.2795847469900488,1.2879445477860472,1.2963206539135668,1.3026472824948243,1.308839584151464,1.3150480512240874,1.3213100131082254,1.3275696000626582,1.333814479224122,1.339777748777616,1.345973661498978,1.35219133738316,0,1.3647599703062419,1.371133147816333,1.377689336428734,1.3840815556143837,1.3905594887941939,1.3969219869782405,1.4033039666592606
Detroit - MI,,1.0154844984273534,1.0330505651010264,1.050548359167472,1.0700050145872975,1.0861126650883324,1.1008384530012951,1.1139280375198486,1.128874492944358,1.1433739326482502,1.1573524980890142,1.17116659976332,1.1842182609939753,1.1969467764132178,1.2121239371952515,1.2275965544961804,1.241636671937879,1.2557148214374951,1.2696508308918202,1.2837328954374185,1.2978806995770147,1.31145385482104,1.321222643391719,1.3310407571536502,1.3387489878972187,1.3464346529285116,1.3539954850521774,1.3616558578536155,1.3692334433924158,1.3767933385619497,1.3843694200594132,1.3920380597717932,1.3997221857081676,0,1.4152152924338375,1.423064882950314,1.4309384401316658,1.4388269661209072,1.446613781612523,1.45441961211141,1.4622355501082869
Durham - NC,,1.0125883178046642,1.0262119763006003,1.0404434691188709,1.0584218749551042,1.0736855689990619,1.0882701577529823,1.10276529687489,1.1200828257911182,1.137623365659084,1.155171941161127,1.1722197603396987,1.189277934158924,1.2054856356367525,1.2241455322420132,1.2430916109235222,1.2608011658070672,1.278424703693345,1.2961429619601021,1.3132888626219503,1.331103050753355,1.3479731276966378,1.36059061455529,1.3731037805361,1.3831087872123884,1.3929623456164482,1.4027702709312944,1.412550299662346,1.422266968481564,1.4319521199213407,1.4415186611780468,1.4511530730328772,1.460818422374146,0,1.4800995426896482,1.4897633759599322,1.4994398678655194,1.509111310888763,1.519423409760768,1.5289918511104366,1.5384392343861084
East Bay - CA,,1.012995281038629,1.026944242182505,1.0419017491602771,1.0593198333328078,1.0736077074440817,1.085451592660717,1.0950015719050554,1.1071136281090697,1.1188662515628887,1.130429864001185,1.1421349801055571,1.153306075281581,1.1648044296487763,1.1801754391643637,1.1966333201844754,1.2115642094384533,1.2266396264906618,1.2419410870513177,1.2576747309268956,1.2737085755021484,1.2892718548102016,1.2996034871952864,1.3100509313137385,1.3178008707394608,1.3255202619765243,1.3332604098756138,1.3411274364542152,1.3489435006259114,1.356756643081164,1.3646657989905406,1.3724843616348559,1.3805804920512157,0,1.3971296857811981,1.405521729687045,1.4142097072868387,1.4226888634821468,1.431204806587057,1.4397429534901645,1.448337332299988
El Paso - TX,,1.0114470773526805,1.0240908064883496,1.0379708652826258,1.0542803572638155,1.0683483681521369,1.081225550119463,1.0931462863389891,1.1072491359921308,1.1211289627006333,1.1347560962189867,1.1483089522773104,1.1613564303838857,1.1742014831009844,1.1895694159185588,1.2053641146656389,1.219908932678415,1.2343570399975659,1.2488973099170029,1.2636089458183284,1.2784120784006572,1.2928581027173698,1.3033191332694445,1.3137630110737109,1.3222372449834034,1.3305707061479723,1.3389158106630499,1.3472549571411547,1.3556213838214959,1.3639868145855696,1.3723647834543276,1.3807405665157382,1.3891522379121555,0,1.406256546727524,1.414986345943978,1.4237994174154058,1.4325569003661214,1.4413040165173534,1.4501034218874849,1.458938791292897
