Market,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1
Baton Rouge - LA,1,1.000022279998718,1.0000179223964452,1.0000142676332484,1.0000154624596782,1.0000163761504772,0.9999931121770524,0.9999622575416038,0.9999654203174471,1.0000163761504772,1.0001054961453493,1.0002527409318296,1.000442999469778,1.0006777477212552,1.0009770165999345,1.001320072353066,1.0016997460220713,1.0021242608241434,1.0025923516489448,1.0031123822814831
Beaumont - TX,1,0.9987606903286219,0.9975061056818365,0.9962369510585088,0.9949775880860832,0.9936987201450606,0.9923962739086657,0.9910619460569335,0.9897537814964118,0.9884918335281481,0.9872981921165773,0.9861448923067234,0.9850241791110717,0.9839430241850644,0.9829158408388295,0.9819286857614826,0.9809818722858523,0.9800717187511995,0.9791959534945148,0.9784078430967059
Birmingham - AL,1,1.0005675435019599,1.0011001356445612,1.0016027694791416,1.0021062354889445,1.0026022119217421,1.0030873700766434,1.0035642064793162,1.0040668403138966,1.0046194046618455,1.005206920369153,1.0058352126623782,1.0064759875839457,1.0071292451338554,1.0078033070643355,1.0084948446744946,1.0092030257891103,1.0099286825834048,1.0106726472326013,1.0114349197366999
Boise - ID,1,1.0026641992878056,1.0053344427807689,1.0079824522333303,1.0106118253866547,1.0132273832139038,1.0158463229178487,1.0184561243592334,1.0210919734466555,1.0237784787296864,1.0265326215466273,1.0293375644688234,1.0321773335255007,1.03504955420749,1.0379459517101106,1.0408750886573366,1.0438296256571904,1.0468202120235215,1.0498295066439127,1.0528740591277248
Boston - MA,1,1.0002875435842258,1.0005386742162854,1.0007593287905536,1.000920020731635,1.0010532050621128,1.0011634334010073,1.0012604026757979,1.0013925975238798,1.0015798075931692,1.001827771881562,1.002148957867246,1.0025799763988659,1.0031059852404849,1.0037281717709776,1.0044459423009067,1.0052406945612309,1.0061393424731162,1.0071494061027713,1.0082663338311748
Brownsville-Harlingen - TX,1,0.9995863160220368,0.9991813046641568,0.9987886517898951,0.9984319902889782,0.9980834955053063,0.9977356511681404,0.9973818805405846,0.9970790615560169,0.9968446117264376,0.9967012244077306,0.996621002671962,0.9965965025202272,0.9966309039132235,0.9967384444022538,0.9969058982416913,0.9971321090821917,0.99741375241939,0.9977458414967382,0.9981374102934895
Buffalo - NY,1,0.9984496351676294,0.9969623213841519,0.9961918893894586,0.9954361405157403,0.9946743456510323,0.9939047773693375,0.9931222533926647,0.9923699593709405,0.9916867623890993,0.9910545244741715,0.9904093308642657,0.9897986857743014,0.9892286351952683,0.9886801774411984,0.9881731779110583,0.9877041817528537,0.9872809623835714,0.9869026560902131,0.9865753088637683
Canton - OH,1,0.999111596282389,0.9981760879653705,0.9971914372459751,0.9961748870724052,0.9951367832135823,0.9940440505597727,0.9928905757020682,0.991761240971847,0.990704561755188,0.9896812711564117,0.9886941123718231,0.9877182398806036,0.9867977799547435,0.9861314183837573,0.9854835537935701,0.9848597509538289,0.9842881472209187,0.9837314351250925,0.9831998820582343
Charleston - SC,1,1.0030662279295666,1.0060200616662034,1.008863662636698,1.0115972400113844,1.0142220488122682,1.0167382284862385,1.0191484982476406,1.0215917471984075,1.0240743201720106,1.0265960777215606,1.0291540914623782,1.0317371359198593,1.0343727518546786,1.0370546641568086,1.0397798049946807,1.042538343362586,1.0453302095370796,1.0481572163277246,1.051015947285729
Charlotte - NC,1,1.0035046925019988,1.0068872141487275,1.0101458867690978,1.013269298799705,1.0162671836328645,1.0191371918290522,1.0218793233882677,1.0246681081037539,1.0275260334681016,1.0304554489208353,1.0334600464383503,1.0365327777020736,1.039670622004045,1.0428222273089454,1.0460386100178758,1.049309365470086,1.052649932839593,1.0560529281736062,1.0595049261034142
Chattanooga - TN,1,1.000886874343776,1.001756935903784,1.0026089237212408,1.0034538711854946,1.004277172190647,1.0050783013372047,1.0058520046302406,1.0066614350887841,1.0075239308960962,1.0084301399412057,1.0093782758658374,1.0103514208063242,1.011355564316884,1.0123911267171106,1.0134549556100476,1.0145475763951879,1.0156661519152703,1.0168111024898892,1.0179869465546822
Chicago - IL,1,0.9989247874936278,0.9976723911835974,0.996246635180779,0.9948203480514508,0.9934018153691653,0.9919595944445442,0.9905264026705891,0.9891393126776817,0.9878135146840015,0.9865256391231186,0.9853030921229371,0.9841451301063432,0.9830504783697136,0.9819801522272312,0.9809722865622975,0.9800183833507561,0.9791282153203866,0.9783294010496972,0.9776065378699044
Cincinnati - OH,1,1.0004479979283334,1.000853267730554,1.0012080406564594,1.0015067059420149,1.0017514215733878,1.0019434823422781,1.0020833198459198,1.0022598431144056,1.0024903160370742,1.0027665382664896,1.0030992997334887,1.0034795368961684,1.0039042285738948,1.0043742379611347,1.0048887018634212,1.0054415779194856,1.0060397716850635,1.0066703352431512,1.0073466481079856
Cleveland - OH,1,0.9991313644877776,0.9982119045572869,0.9972448544896905,0.9962265179636596,0.9951564329390282,0.9940318271748,0.9928508525103105,0.9917082271796052,0.9906182744278326,0.9895809942549926,0.9886028552234103,0.9876639896059444,0.986770403924754,0.9859184018585103,0.9851070593268814,0.984335452249535,0.9836082010281317,0.9829253056626719,0.9822839939121588
Colorado Springs - CO,1,1.0009894656988536,1.0021077502795512,1.0033508008346446,1.0047326038682698,1.0062380603134613,1.0078655807947496,1.0096119865611946,1.011424192472098,1.0133180922821596,1.0153135531847548,1.017384271015855,1.0195061667370893,1.0216844058187353,1.0239112797897638,1.0261920335892254,1.028530084374381,1.0309197898623117,1.033342474891245,1.0358119670277701
Columbia - SC,1,1.0019195807149055,1.0037454856096146,1.005472158835933,1.0070989674491293,1.008622043453625,1.0100377298354182,1.011346870520817,1.0126901902216932,1.014071205297663,1.0154815468128384,1.0169287397767999,1.0184004769308876,1.0199217947555748,1.0215076026156371,1.023133075012179,1.0247934296961212,1.0264849393262696,1.0282266625717487,1.0299938442608545
Columbus - OH,1,1.0020202600190367,1.0039861929759084,1.0058898485688352,1.007704284108451,1.009449375349206,1.0111432313118218,1.0127832018957053,1.0144646907222186,1.0162022733446257,1.0180180339345382,1.0199093223913624,1.0218686300967508,1.023886681698626,1.025964360563853,1.0281069668936182,1.030303016918684,1.032562669357991,1.0349062416494226,1.0373125329882313
Corpus Christi - TX,1,0.9997835391711005,0.999545425363458,0.9992832450284864,0.9990027906827922,0.9986949598002796,0.998356442371459,0.9979857213086482,0.9976525136867168,0.9973672322438506,0.9971511851661373,0.9969770648752895,0.9968373548914251,0.9967371581458403,0.9966981276172779,0.9967010238755811,0.9967493638058323,0.9968336311307496,0.9969519639699951,0.9971396690914555
Dallas-Fort Worth - TX,1,1.0029346382820146,1.0058671724616957,1.0088221503995982,1.0117934935778705,1.014771733536013,1.0177165416459715,1.0206383215248382,1.0236076774953513,1.0266330259668437,1.0297351741735,1.0329124855912826,1.0361725583675065,1.0394965724757463,1.042910829195168,1.046404924908679,1.0499643646890948,1.0535918371116193,1.0573167996089174,1.061141122494175
Dayton - OH,1,0.9995544127533316,0.9990644191195166,0.9985296382547544,0.997948089771282,0.9973168792562151,0.9966330361279093,0.9958976267490061,0.9952015204503218,0.994560941177761,0.993974289387361,0.99344697306109,0.9929607878652806,0.9925205324318201,0.9921228553352637,0.9917689752757728,0.9914556931654228,0.9911865889359391,0.9909626527812032,0.9907810664570909
Daytona Beach - FL,1,1.001859128140108,1.0037755722159454,1.0057064917032883,1.007680335387754,1.0096611239228266,1.0116691061500334,1.0136770883772404,1.0157095030909187,1.017784339964327,1.0199287926895992,1.0221119859670509,1.0243312422639175,1.0266037145244689,1.0289423720480306,1.0313334088062882,1.0337868655471065,1.0362897729711602,1.0388353535736403,1.041423272662951
Denver - CO,1,1.0007773698285967,1.0016700014893383,1.0026707720600139,1.003774825002752,1.0049824840867443,1.0062992533882447,1.0077199526001903,1.0092018441893142,1.0107604690768046,1.0124165484909118,1.014151303818534,1.0159475752925256,1.0178043916053123,1.0197146298346835,1.0216818514417443,1.0237044375805375,1.0257885398657005,1.0279160272225136,1.0300953176499537
Des Moines - IA,1,1.0022607790218008,1.0045047268011553,1.0067436088667638,1.0089934394104685,1.0112474369122546,1.0134990649672886,1.0157518368931684,1.0180409675709348,1.0203832065379737,1.0227800244853724,1.0252390199837504,1.027741564279332,1.030295092532615,1.0328982157575726,1.0355507705440838,1.0382476911784027,1.040995187245121,1.0437928502189369,1.0466420690858773
Detroit - MI,1,0.9995115178002367,0.9990077847582628,0.9984899389966312,0.9979582081398525,0.9974191932987344,0.9968697077301284,0.9963168077938632,0.995798734407721,0.9953327870345079,0.9949198761722662,0.9945636438131658,0.9942540744787399,0.9939900300464354,0.993772876263316,0.9935976053901484,0.9934612583082947,0.9933713466266048,0.9933290084676318,0.993331739961759
Durham - NC,1,1.0021438424251181,1.0041461679925332,1.0060069767022453,1.0077030109091167,1.0092558529194406,1.0106689519602499,1.0119458558079217,1.0132707531860263,1.0146616786244798,1.0161304580445385,1.017676007403421,1.0192969470103135,1.020986476960494,1.0226968993715606,1.0244742367870707,1.0263044952002034,1.0282086656211895,1.0301856640072469,1.032229281749716
East Bay - CA,1,1.000197190425168,1.0002311156596055,1.000349500592278,1.000530081788086,1.0006732038708692,1.0008954848340066,1.0012117669675646,1.001575049686333,1.0020033557711066,1.0024984521611788,1.0030734142073228,1.003740257096735,1.0044883791936536,1.005315306783068,1.0062221000285538,1.0071921497007512,1.0082516065012057,1.0094015305934938,1.010642982141191
El Paso - TX,1,1.0006644026253213,1.001308712287669,1.0019360202121157,1.0025685972702094,1.003179535752793,1.0037644095876033,1.00431605275288,1.0048927067392008,1.0055141132339631,1.0062027538740603,1.006931861460566,1.0076949725228732,1.0084958808372078,1.0093511666107786,1.0102472706063346,1.0111822256806473,1.012155399537679,1.0131610312579762,1.0142525147291606
Fayetteville - NC,1,1.0009114937387458,1.001689653528249,1.0023345576620788,1.0028448751495505,1.0032500443728807,1.0035206269498524,1.0036544306605135,1.0038269896881888,1.0040893514403395,1.0044160705068044,1.004800883402006,1.0052350995397044,1.005751915393463,1.0061667930194393,1.0066273157965655,1.007127690000682,1.0077139522507874,1.008348756514123,1.0090357825884653
Flint - MI,1,0.9981299543840587,0.9962690470818528,0.9944169629791155,0.992597335645852,0.9907926762402582,0.9889969975912666,0.9872114025988104,0.9854654332253961,0.9837743725129606,0.9821372751187035,0.9805516989070576,0.9789960585507517,0.9774763412208535,0.9760008974454316,0.9745597223465173,0.9731567548524446,0.9717859290135789,0.9704496081869207,0.9691536219864048
Fort Lauderdale - FL,1,1.000095249925494,1.0001585862161575,1.0001360011822775,0.9999327358773574,0.999656314701826,0.9993460159754746,0.9986797574760145,0.998046885548377,0.9974768589324055,0.9970079739898966,0.996633357014887,0.9964266548569852,0.9963569358393556,0.9964305826889643,0.996633357014887,0.9969200887493636,0.9973742443219507,0.9979364152739638,0.998650298736171
Fort Myers - FL,1,1.0027030165708075,1.0054155249795331,1.0081130765527515,1.0107921478051742,1.0134557588670485,1.0161318099892247,1.0187987288127975,1.0214941231501253,1.0242388462814827,1.0270684206912,1.0299581100743995,1.0329266823833285,1.0359785959054943,1.039127944582048,1.0423615692740578,1.0456751555097423,1.0490811433494036,1.0525737801640003,1.0561376776708469
Fort Wayne - IN,1,1.0005817007792894,1.0010928175012135,1.0015344853871302,1.0019871048202633,1.0024435305838317,1.0029003570137616,1.0033595874418608,1.0038439930730128,1.0043724720039389,1.0049261261379174,1.0055050222526758,1.0061179082304417,1.0067611112962338,1.0074354995605024,1.0081378676923547,1.0088676814699755,1.009625341559726,1.010415188513857,1.011234684778745
Fresno - CA,1,1.0002629635997693,1.000686065289142,1.0012339061219948,1.0019174429149853,1.0027451039886184,1.003682333228822,1.0047308162996975,1.0058231266372013,1.0069778065464452,1.0081838992107721,1.009454889942991,1.0107756077661916,1.0121519525047282,1.013587295486803,1.0150748940560113,1.0166231765328586,1.018221186100688,1.0198706084236007,1.0215689150054448
Grand Rapids - MI,1,1.0011209998679693,1.0022293853338233,1.0033335659989724,1.0044444743452494,1.0055520188509626,1.0066604043168166,1.0077696307428117,1.0089124955744473,1.0101007722536974,1.0113445523022546,1.0126354261187083,1.0139582564205205,1.015319770888819,1.0167233333641685,1.0181613752052994,1.0196322144919296,1.0211392150646237,1.022684899803804,1.0242482447059458
Greensboro - NC,1,1.0008947791551375,1.001656656610079,1.0022887857037763,1.002789705132813,1.0031578766830658,1.0033920697832373,1.0034898232907308,1.0036297238651846,1.0038274612906493,1.0040891884236158,1.004413136317843,1.0047848457605781,1.0052063164301803,1.0056148661011526,1.0060718695169877,1.0065722505710812,1.007121777566393,1.0077179893603267,1.0083738069515127
Greenville - SC,1,1.0024040460770607,1.0046867646353765,1.006848155674948,1.0088832658041325,1.01079417422436,1.0125818593833626,1.0142452816804253,1.0159291290738894,1.0176404341568275,1.0193781573285245,1.0211432770367124,1.0229269872518045,1.024754727614828,1.0266206274393925,1.0285197944868385,1.030446358070775,1.0324003181912025,1.034384610191316,1.0363953202801883
Gulfport-Biloxi-Pascagoula - MS,1,0.999990930611414,0.9998108488316487,0.9995426125948268,0.9992010956982293,0.9987899258972909,0.9982821126915791,0.9977177065010902,0.997143070040276,0.9965763420863091,0.995994740335061,0.995430334144572,0.9948623727537573,0.9942989097796814,0.9937054815457169,0.9931141574099045,0.9925267512499613,0.9920609474521802,0.9917261781806908,0.9915067715320164
Harrisburg - PA,1,1.000009032958831,1.0000229376257954,1.0000449618063156,1.0000831235200283,1.0001275778567469,1.0001738590840152,1.0002254179950951,1.0003156460894849,1.0004642331875577,1.0006675255082131,1.0009319171683766,1.0012368049023999,1.0015880753576112,1.0019901942664664,1.0024388988843485,1.0029294189970432,1.0034658143613286,1.0040574224177943,1.0046930788353003
Hartford - CT,1,0.9991215950057378,0.9982055929105539,0.9972750646627412,0.996326592344034,0.9953712841887955,0.994373252055237,0.9933606937690496,0.9923780422676862,0.9914372602650766,0.9905110044150959,0.9896402897369314,0.9888276796692822,0.9880714652530157,0.9873656651311669,0.9867162606607007,0.9861164160050858,0.9855798028373849,0.9851030032393321,0.9846979799248571
Honolulu - HI,1,0.9986164821711891,0.9972924084090325,0.9960260658108624,0.9948066694339561,0.9936399923947121,0.992524448672142,0.9914587060086152,0.9904808923486985,0.9896341474632832,0.9889073692054485,0.9883048081114443,0.9878304609541616,0.9874952395580026,0.987303204136698,0.9872577170547437,0.9873468514343053,0.9875945244718914,0.98790329103796,0.9883945768994012
Houston - TX,1,1.0031141953972376,1.0061696394513648,1.0091855417310416,1.0121375784317956,1.0150738982127367,1.0179009479797396,1.0206944433703162,1.0235304118656259,1.02639581840122,1.0293389987423969,1.0323588926207565,1.0354748967111471,1.0386376773486006,1.0418965681980852,1.0452392202511764,1.0486428689216372,1.052100092330667,1.055665088904129,1.0593256343710575
Huntsville - AL,1,1.001978784769155,1.003898575555244,1.005770899918177,1.0076145183966294,1.0094321433576392,1.0112220795718077,1.0129929162014204,1.014779009895619,1.0166033027589294,1.0184556234149604,1.0203415096130808,1.022234176728795,1.0241373542667793,1.0260564669611092,1.0279891414906266,1.0299330045341735,1.0318944979634643,1.0338626592950557,1.0358453995994739
Indianapolis - IN,1,1.0014962383970372,1.0029251641367196,1.0042768384374248,1.005617670430905,1.0069539847963747,1.0082930097386507,1.0096338417321309,1.0110049418332805,1.0124279946565495,1.0138831226386924,1.0153798127985305,1.0169325215456975,1.0185344724381773,1.0201983148343996,1.0219091405619296,1.023657914364747,1.0254572856012805,1.0272846661314783,1.0291531570765706
Inland Empire - CA,1,1.0011206419218348,1.0024101045491511,1.0038253428015713,1.0053869343272757,1.0070915195102352,1.0089042423341437,1.0108230030389826,1.0127812392321682,1.014793859209831,1.0168516240278898,1.0189656624144428,1.0211187563373383,1.023316785124628,1.025566677984373,1.027863605468531,1.0302134469051532,1.0326027638301218,1.035032816099448,1.0374901652490136
Jackson - MS,1,0.9979088864160541,0.995853581005837,0.9939097835050381,0.9920837760493993,0.9903929392144734,0.9887721481930692,0.9872399352856257,0.9858279205753766,0.9845781943717927,0.9834301340649648,0.982400387314609,0.9814629879596586,0.9806489278697739,0.9798855436748735,0.9791970215975638,0.9785803252722364,0.9780204822753729,0.9775330932440656,0.9771113525312609
Jacksonville - FL,1,1.0021398246767699,1.0043188916190293,1.0065030039954233,1.0087129041462817,1.0109300921464455,1.0131764315438299,1.015427816375349,1.017715640453394,1.0200561612879535,1.0224807726914196,1.0249575202476076,1.0274959342209933,1.0301038630646753,1.0327970036848488,1.0355585379677328,1.0383940719512543,1.0412985602012792,1.0442714421140145,1.0473043086325695
Kansas City - MO,1,1.0009849478749102,1.0017967518198743,1.0025739269788487,1.0033291851846657,1.0040344727372827,1.0047138982851738,1.0053415998236124,1.0059622879370405,1.006597879578616,1.0072343478983177,1.0079264852790402,1.0086528131066888,1.0094194681281476,1.0102303953949852,1.01108121151657,1.0119684097803965,1.0128924285255283,1.013850199378523,1.0148465440690753
Killeen - TX,1,1.0017899087589415,1.0035623432361092,1.005322244435315,1.0070952814739231,1.0088513262799097,1.0105865224600559,1.0122917713366102,1.014025099576291,1.015806873755786,1.017659147623817,1.019553962329546,1.0214848102094154,1.023456150218085,1.0254841310021596,1.0275552551853726,1.0296704868660285,1.0318252465771798,1.0340156779256076,1.0362893832651092
Knoxville - TN,1,1.0011513705032455,1.002271636837532,1.0033615088490393,1.004429891880747,1.0054634924496566,1.006459664765462,1.007416601946979,1.0084051595492218,1.0094410187196117,1.0105204366328382,1.0116448329812604,1.0127864592324045,1.0139537044774838,1.015154957807711,1.0163799587192182,1.017630062372893,1.018902429384018,1.0201969952211218,1.0215142116045008
Lafayette - LA,1,1.0009465802369706,1.0017183891538561,1.002360952333615,1.002900954659012,1.0033306985677108,1.0036417533962012,1.003846581864455,1.0039965010547127,1.0041132840718667,1.0041907728660489,1.0042554323896709,1.0042955330239354,1.0043218513561125,1.0043589462755602,1.0043906162463139,1.0044180342302533,1.0045060063712357,1.0046502806824469,1.0048567952834029
Lakeland - FL,1,1.0034839231760266,1.0070018029975838,1.010518966434214,1.0140543260479853,1.0175914049855805,1.0211539155880776,1.024714993420721,1.0283080936595923,1.0319503379044423,1.03567217251466,1.039446159947549,1.0432803237142896,1.04718397681893,1.0511730230068452,1.0552319883636163,1.0593648846448336,1.0635687746722968,1.0678410078217773,1.0721750649904405
Lancaster - PA,1,1.0003497565866766,1.0006997344682516,1.001054580837588,1.001427241446233,1.001804438600292,1.0021827422288423,1.0025615990946384,1.0029738714900693,1.0034370417120966,1.0039511097607206,1.0045177353476775,1.0051136825086522,1.005747803039574,1.006418990465952,1.0071292364418702,1.0078757747811007,1.0086593800157873,1.0094830396270562,1.0103501836858302
Lansing - MI,1,0.999917683293227,0.9998237469402959,0.9997181909412064,0.9996008194592256,0.9994788131745637,0.9993499526042466,0.9992212225917516,0.9991278737490195,0.9990873355452875,0.9991013705111528,0.9991738953812755,0.9992945960877173,0.9994624934468134,0.9996787624789614,0.9999390294971245,1.0002400305557526,1.0005895338452548,1.0009872782499873,1.0014319581917297
Las Vegas - NV,1,1.0017746386575386,1.0036740598237095,1.0056966107500545,1.0078418782494585,1.010106556825004,1.0124902332895769,1.0149904285204885,1.0175145886040515,1.0200850256444582,1.0226934758994153,1.0253482031112164,1.0280264819885538,1.030742360893327,1.0334681562888526,1.0362290725891254,1.0390284152910634,1.0418620525235196,1.0447093249307602,1.0475776698808492
Lehigh Valley - PA,1,0.9997721641496936,0.9995323257910042,0.9992836620585036,0.9990299855136784,0.9988005257945908,0.9985638645704733,0.9983211314891738,0.9981089695027558,0.9979803308540858,0.9979039384183772,0.9978808512404875,0.9978989256060525,0.9979955104970408,0.9983622224296381,0.9987721433924144,0.99921955454314,0.9997505596346041,1.0003420714889169,1.0009801813169519
Lexington - KY,1,1.0013857079331865,1.0027158168300128,1.0039903266904788,1.0051980484968939,1.0063486717078767,1.0074426577262185,1.008484851281229,1.0095422711283548,1.0106351036397183,1.0117468536655279,1.01288040497323,1.0140504071014504,1.0152471705915702,1.0164674656240502,1.0177087544835375,1.0189598481523414,1.020233781259318,1.021531938012842,1.0228430140445242
Little Rock - AR,1,1.0008893220002526,1.001727312283319,1.0025163770234422,1.0032614889807245,1.003957194160215,1.0045995624773167,1.0051892355784944,1.0058247061960992,1.0065215342569032,1.0072627161295886,1.0080580369227436,1.0088817505719676,1.0097376267502411,1.0105738525055292,1.0114403158504723,1.0123401448115865,1.0132683666287694,1.014228109328537,1.0152166459134138
Long Island - NY,1,0.999303331852327,0.9986729313007608,0.9982176420135186,0.9977304206721938,0.997227748336958,0.9967319431101271,0.9962296141303116,0.9957760416201706,0.9954158617843357,0.9951298467192733,0.9948458917867323,0.9946323247153412,0.9944819350412748,0.9944534365413946,0.9944805616195938,0.9945609067879306,0.9947130132390983,0.9949609158525138,0.995269249019892
Los Angeles - CA,1,0.9985186365166805,0.9971946051929956,0.9959762894953114,0.9948545867082771,0.993856804977944,0.9929577049572043,0.9921539765677487,0.9913927619965772,0.9906893703558696,0.9900382158884793,0.9894519182679602,0.9889298568546291,0.9884701697294374,0.9880746153714864,0.9877418490614635,0.9874613199247578,0.9872445097955044,0.9871063140260948,0.9870330785435035
Louisville - KY,1,1.001152974532389,1.0022527348555907,1.0032999904923947,1.004310350944162,1.005297297143887,1.0062565719548346,1.0071860468086375,1.0081410644828501,1.0091500058890392,1.0101894567751621,1.0112558695272733,1.0123598869872101,1.0135050567689183,1.0146800265077713,1.0158812485898234,1.0171023373099721,1.018360321215157,1.0196473955546979,1.0209486603500217
Madison - WI,1,1.001125315778721,1.0022121070764416,1.0032407630148248,1.0041859201912209,1.0050717217758496,1.005925274360546,1.0067304534453436,1.0075731110976305,1.0084721609200693,1.0094401538747957,1.0104790946293736,1.011584102254083,1.012749424224612,1.0139836893274288,1.0153031092219589,1.0166881601893243,1.0181393651862807,1.0197179973126995,1.0214103725334744
Manchester - NH,1,1.0003425098914245,1.0006868228460806,1.0010401511168932,1.0014177125575348,1.0018133767530193,1.002217695652014,1.0026308134995776,1.0030856902915792,1.0035963899212228,1.0041696919062584,1.0048018458751646,1.0054670319624692,1.0061710920930413,1.0069592470927229,1.0077915410803076,1.0086562902060563,1.0095573169640195,1.0104993814411278,1.011472674973403
McAllen - TX,1,1.0015248733211086,1.0030322903608024,1.004528360817577,1.006037120648149,1.007530908360431,1.009003882814103,1.0104467787521068,1.0119186118335326,1.0134386511074802,1.015030059716596,1.016665176168792,1.0183378907655734,1.0200521647400302,1.0218229702104529,1.0236384906171145,1.0254983231227515,1.027399782145608,1.0293381679176106,1.0313547041187157
Melbourne - FL,1,1.001528267187675,1.0030847447648499,1.0046361274890716,1.0062157206027929,1.0078220145199535,1.0094470839137377,1.0110576235416926,1.0126811833494167,1.0143677683751533,1.0161156803345845,1.0178880287183651,1.0196840587334648,1.0215547189094147,1.023188374073916,1.0248605236829522,1.0265821122354593,1.028378142250559,1.03020832665027,1.032073797624138
Memphis - TN,1,1.0000896696820876,1.0001504375658163,1.0001874911534558,1.0002000893732534,1.0001867500817032,1.0001437679200413,1.0000726250317735,1.0000392768028978,1.00006373217074,1.000137839346019,1.0002712322615213,1.0004357501906407,1.0006410270661636,1.00088706288809,1.0011716344411614,1.001491777438367,1.001848232951459,1.0022417420521907,1.002672304740562
Miami - FL,1,0.999861927617584,0.9998202587144508,0.9997033739098992,0.9994191072402191,0.999072690342137,0.9987160327814205,0.9980214333537676,0.9973667371977593,0.9967798412909168,0.9963137145779011,0.9959489351123365,0.9957554219011755,0.9957028060828124,0.9958059189617522,0.9960421604549397,0.9963680960277529,0.9968635322234809,0.9975659004296841,0.998424350459488
