Market,2026 Q2,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4,2036 Q1,2036 Q2
Baton Rouge - LA,1,0.9943451651611548,0.9850360064391405,0.9913563503096553,0.9997980489093488,0.9992827007796782,0.9958587257631898,1.005507534144495,1.0169309992268203,1.0179552600189223,1.0165932904227275,1.0279658846688682,1.0397550477302218,1.0399525042088487,1.0374238763393284,1.0479786554960595,1.0593613626192677,1.0593463465290736,1.0568729819574993,1.0678718083530137,1.0797164390128646,1.0786081085456933,1.0759024542522573,1.0868759473799423,1.098949496802641,1.1003267889398607,1.0981880686641878,1.1100430165016573,1.1222343451896748,1.1222405763563545,1.1192125357998421,1.1304048348132991,1.142762770597351,1.1426767600670837,1.1398175739126177,1.1515898821788506,1.1642792956003158,1.1642344516302598,1.1613644375468015,1.1732272509553345,1.1859533363249697
Beaumont - TX,1,0.9925907327094248,0.9873262035062716,0.9915840575433831,0.9969020326131109,0.9955526358276549,0.9957561755028598,1.0037423241157726,1.0118285723829596,1.012008284109312,1.01426637197209,1.023890747741077,1.0322505720377906,1.0317651054164043,1.0331691728695374,1.042233591840593,1.0505399702707319,1.0503435567110702,1.052265937724424,1.0620063355620954,1.0708550781924135,1.0709253372378504,1.0729577276599036,1.0829117976183114,1.0919656387616143,1.0920361204981572,1.0941167235456806,1.1042363643449258,1.113442303516842,1.113447982140168,1.115559761943202,1.1258595598510122,1.1352388640526367,1.1352758307770174,1.1374521910021627,1.1479700035073797,1.1574373820432993,1.1573689045267483,1.1594167719809991,1.170411922882063,1.1804066339681856
Birmingham - AL,1,0.993606156945354,0.9843217550997017,0.9909414141498641,1.0003237076097273,0.9992525072370909,0.9957993092653711,1.0056951060180457,1.017918062057773,1.018245286162378,1.0167931638579237,1.0284478733331934,1.0411706468478303,1.0408475094805199,1.0383740830145638,1.0493470676852124,1.061752026095059,1.0611792175912982,1.0587383899832739,1.0701279367365484,1.0830095227631802,1.0813131466251962,1.0786037348406996,1.089943195302039,1.1030370065466701,1.1038549242475784,1.1017079615630023,1.1139574338749316,1.127202644480186,1.1265663489877886,1.123530853583513,1.1351022126260988,1.148551284893971,1.1478709856953764,1.1450172075400116,1.157202337499687,1.1710161748310077,1.1703625819854153,1.1674841883658995,1.1797789949496522,1.193656129188801
Boise - ID,1,0.9950293351680374,0.9890116507253095,0.9947663796395122,1.0049082322886647,1.0041631054257383,1.0024947157686415,1.0114714072250914,1.0237915276157226,1.0238278049870377,1.0239449860683103,1.0344922438832378,1.0472001848889898,1.0465081072166982,1.0456616844758253,1.055610254837083,1.0680504378109805,1.0673010256373867,1.0666904427523856,1.0772549156946416,1.090434536412137,1.0900499667223478,1.089683942083877,1.1006362356412538,1.1142486727358503,1.113983279013328,1.1136431140081797,1.1249232338313766,1.1389296978530905,1.1387522268838506,1.1385545854006294,1.150189721046965,1.1645636135158108,1.1643772763865818,1.164151928153368,1.176029701044905,1.1906468218362911,1.1903170006844705,1.1899779439493172,1.2017510961529172,1.216377452527624
Boston - MA,1,0.9918331442627103,0.9837139300807964,0.9973338676148858,1.0121778015477958,1.007351565147463,1.0026201223898505,1.0175496316508321,1.0333921619525728,1.0280638945046299,1.0237763176765033,1.039649276574404,1.0556187422531487,1.0493874062811492,1.044124645971851,1.0595269813543677,1.0754798866979394,1.0691602017456714,1.0640852340056939,1.080247957980148,1.0968466348175254,1.0906499694979837,1.085595233103441,1.1021145345411898,1.1190105632096572,1.112609871297645,1.107376234336411,1.124143940801778,1.1413571447567468,1.1347970494214243,1.1294317455588543,1.146466783149182,1.1639507445053543,1.1571662280761148,1.1515983660251754,1.1688653298859555,1.186592148965356,1.179578235183845,1.1737301526830273,1.191246418929491,1.2092149536400352
Brownsville-Harlingen - TX,1,0.9956426823038731,0.9909450673215163,0.9919348282803173,0.9965042646181946,0.99821457357158,0.9991522186311749,1.0039797137444435,1.01151881106682,1.0149070377133838,1.0180561109893456,1.024558435913009,1.0323507396235478,1.0351617842618523,1.0374725918894006,1.0434015789037874,1.0512408310362211,1.054449456337279,1.0573606366029553,1.0640137006208177,1.0724664331387013,1.0760374120315808,1.0791526446329656,1.0860077444100154,1.0946877198934941,1.0983630566208071,1.101620457866217,1.1086651158353102,1.1175787621219848,1.121340811639281,1.1246841694584666,1.1319256957094406,1.141039361178812,1.1448902660986107,1.1483398722927323,1.1557398258358484,1.1649287348162838,1.1687475005479462,1.1721667320583633,1.1796315941579294,1.188980694934949
Buffalo - NY,1,0.9986697139754354,0.9977746374539312,1.0048663305635306,1.0127169175213098,1.0157446513013444,1.0183432746103969,1.0270919876057194,1.0354772854184062,1.0378428385731733,1.0408391187735089,1.0502247449755067,1.0587282768814148,1.0607923635936227,1.0632938380346233,1.0722279616050228,1.080433163713439,1.0822038869828425,1.0846312146196238,1.0937278338303027,1.102119056417005,1.103945629394407,1.106380014482587,1.115622661946945,1.1241246255303232,1.1258540496396734,1.1282635158253727,1.1376343300923346,1.1461849988032844,1.1478691158172207,1.150247302681284,1.159616548625709,1.1682010234001525,1.169785116288068,1.1720095204148087,1.1819322099555158,1.1911699781942138,1.1933097800331784,1.1961704003343643,1.2058798851395442,1.2147626025824518
Canton - OH,1,0.9997200943456842,0.9990639654581162,1.003374254046508,1.0123360970221422,1.0159145566449517,1.0187284454798216,1.024683087470144,1.0345716717260578,1.0379641430271094,1.0415824836666285,1.0483066200272102,1.0582097903957157,1.0609652732354362,1.0637217407916086,1.0697298651947806,1.0793080791308352,1.081828707094365,1.0845356926483285,1.0906621061164925,1.1003743645809305,1.1028260623921324,1.1054545168082484,1.1115085536164573,1.1212243816780676,1.123542034960886,1.125976377144438,1.1319076936635761,1.1416208137549109,1.1436814560411543,1.1459597206654837,1.1518003201805551,1.161416568789951,1.1633691384444877,1.1655393304371207,1.1716178620673237,1.1815584516613742,1.1837014408617477,1.186058113534359,1.192357221652044,1.2025033708075363
Charleston - SC,1,0.9918677717675177,0.9796576445217982,0.988979790232728,0.9999400041607505,0.9973688188377572,0.9919308842737413,1.0051112039762464,1.019885633905389,1.0192576255101269,1.016127193256987,1.031174850990856,1.0463200344287837,1.0444425022991939,1.0396997143315023,1.053720949741927,1.068288900484047,1.0660640547785374,1.0613075664622766,1.0758992168595047,1.0910560228680244,1.08772352670607,1.0827384828117101,1.097465708222313,1.1130447576752496,1.1122731228769356,1.1079181002252598,1.123774922622252,1.139714856138551,1.1376113656533458,1.1324144533353142,1.1477417020689733,1.1639656418632813,1.161776572897412,1.1567197807320895,1.172833728154437,1.189500104797927,1.1872946733304497,1.1821295769877804,1.1981550889847379,1.2147579635386352
Charlotte - NC,1,0.9928928602719389,0.9849791910459809,0.9891249976565247,0.9952965392654293,0.9901170632974762,0.9857632381046438,0.9953655551254083,1.0065541912308462,1.005196132393036,1.002966337514292,1.0137284048141715,1.024550300797856,1.0224585376390765,1.019782679215106,1.0304909679227876,1.041732336925566,1.0400109738205066,1.0379392282488205,1.0494636070930048,1.06150030172031,1.0602279898600433,1.058436938662604,1.070496339806606,1.0830295154093188,1.0819241412623208,1.080313472426186,1.0927748685468224,1.1056850918347887,1.104650227397547,1.1030149847324815,1.1158131692867157,1.129074596658691,1.1280915688089257,1.1264947927757707,1.1394832190998836,1.1529386975586802,1.1518437056676702,1.1501094954544764,1.1633629307301105,1.1770881984597346
Chattanooga - TN,1,0.9955137828635755,0.9867378541331006,0.9929226352843945,1.0010536565637027,1.0020070821125004,0.999429650356419,1.0089871172373222,1.0203919120604727,1.022982707951882,1.0227658045187482,1.034169895966363,1.0459482711248973,1.0476304816583837,1.0460925510331929,1.0565506902971542,1.0678207887037907,1.0692961189056376,1.0678358233560283,1.078795381460345,1.0905850106275705,1.0909938476620475,1.0892747099125435,1.1001914500306667,1.1122153032537752,1.115258105853627,1.1142441900081146,1.1262068495589654,1.1384367038942884,1.140078206568211,1.138191841283309,1.1495037026128243,1.1619795625443752,1.163596974605947,1.1619028946101673,1.1738206260481947,1.1865841665769188,1.1882613655596619,1.1865882989082297,1.1984607505456695,1.2111790112737915
Chicago - IL,1,0.9960784851714521,0.9932260418147815,1.009139263367732,1.0217863170840031,1.016436201429628,1.013141236638848,1.0280140600819416,1.0409115113475744,1.0361446885037813,1.0329090479102847,1.0478913739341973,1.0606796933952467,1.054953919620781,1.0510540952018663,1.065740541791828,1.0783385294532601,1.0724177273802256,1.0684971394922615,1.083547811935125,1.0964815992715988,1.0905389214008134,1.086578166087608,1.1017916092967703,1.114849853855459,1.108699541294182,1.104598261788659,1.1200131600844292,1.133283488648406,1.1270978287529194,1.12296342657058,1.1386290931919476,1.1520667654290946,1.145706346335777,1.1414478577074534,1.1573180692173735,1.170920613286137,1.1644741741067537,1.160063420038736,1.1760898519348355,1.1898073366358357
Cincinnati - OH,1,0.9956355330713406,0.9892046388384482,0.9943702171499088,1.0029276688086335,1.00491285363749,1.0058218429125034,1.016845876699396,1.0286247884867297,1.0321521550412853,1.0352845335082896,1.0482298805726702,1.0607371240252759,1.0637170837692729,1.06572186656369,1.0777486926152637,1.0894313071263972,1.091706898172085,1.0933809207569587,1.1055718352292119,1.117483835018979,1.119701790229614,1.121188117753485,1.1333911473317162,1.145311966205977,1.1472606275535795,1.1484898654020632,1.1607289730532424,1.172605963750001,1.1743345043117766,1.175337920148091,1.1876238847532705,1.199525461988632,1.2010127694107824,1.2017509891405016,1.2139711223977536,1.2258378687034257,1.2270523189960867,1.227517147106336,1.2397011132089801,1.2515131633744307
Cleveland - OH,1,0.9943651124434533,0.9902009176118615,0.9953914646036834,1.0049650269345454,1.0071680465065744,1.0088925672457858,1.018953686955699,1.0313887119379448,1.0346987613475984,1.03811647535363,1.0499059845568732,1.062995395144638,1.065878277483464,1.0684282582482072,1.0792945506144815,1.0915221726319255,1.0932782095632372,1.0949500775024699,1.1054562926559608,1.117513595132237,1.1189042706988035,1.1201602947499927,1.130476940951585,1.1424126135726989,1.1434852020626665,1.144445030523996,1.154703834133487,1.1666282779316712,1.1674763843227869,1.1681756852200473,1.1784182589342032,1.1903392114176952,1.1909298097601453,1.1913854735076697,1.20154435002902,1.2133900033469418,1.2136983713583087,1.2138758622485704,1.223972649984282,1.2358202848591981
Colorado Springs - CO,1,0.9890722738576306,0.9754199248944903,0.9804294088810565,0.9896952075972298,0.985915404557599,0.978854112436278,0.988216782593071,1.0011621269499815,0.9995252225813374,0.994835174854189,1.006103231096114,1.0194003021926492,1.0168335806459303,1.010937718848525,1.0214586344909253,1.0346423172771777,1.0322564554533418,1.0267192574808224,1.0379908648497211,1.051884690447437,1.0498159525212654,1.044386527123341,1.0560390960911836,1.0703726007595151,1.0684127090044722,1.0630908084280961,1.075107161450419,1.0898644064101293,1.0879209489404098,1.0825237314383453,1.0948526662191713,1.1099322378904934,1.108065170942996,1.1027079242655262,1.1153738857719737,1.1307037706031466,1.1287083675783098,1.1230964307705351,1.1356627129685157,1.1510542883079078
Columbia - SC,1,0.9938002328062281,0.9839161960808173,0.9914385463297816,1.000324917350636,0.9992016216193949,0.9953667014058711,1.0063848322505553,1.0185914881135647,1.0191454541990796,1.0174432595188942,1.030297467497075,1.0429588847424853,1.0428092875618655,1.0400516601907066,1.0521608671860623,1.0644536467780605,1.0640972121810437,1.0614149979426053,1.0740402449776778,1.0868534541980228,1.0853813617539885,1.0824569300147748,1.0950887614327989,1.1081539330406938,1.1092658158414848,1.1069647934799511,1.1205835800062705,1.1338209112803581,1.1334599993029335,1.130248751842424,1.1432807381602481,1.1567176201336071,1.1563017505064983,1.1533185860713668,1.1670476390641453,1.1809096965925119,1.1805590562524944,1.1775334005993934,1.1913020476816454,1.2051710407600542
Columbus - OH,1,0.9933079651772506,0.9881998924203238,0.9968893621766898,1.0069775072329432,1.005222035017197,1.0048367257378332,1.016423295769388,1.0295000073678755,1.029383254906895,1.0310848413714238,1.044396452992228,1.0579392153031348,1.0567855545031322,1.0570786999652726,1.06945855893632,1.082426801482195,1.080975635531431,1.081388410849033,1.0942542007125686,1.1078069031135103,1.1064619391772923,1.1069713251944941,1.120169323330117,1.13405275170902,1.13267596204595,1.1331613697758016,1.1466973309724804,1.1609167169556769,1.159508363147066,1.1600082450430997,1.173851825868108,1.1883638341508225,1.1868452674141479,1.1873092254760342,1.2013023436203714,1.2159666794231176,1.2142085913942018,1.2144364287209717,1.2285897218248423,1.2433617419362604
Corpus Christi - TX,1,0.9904582996709441,0.9815461605929061,0.9843679496052695,0.9902628757392757,0.9875150309172631,0.9848323274058151,0.9919252736996589,1.0012911235591908,1.0005456749846264,1.0002440986788306,1.0091494025796124,1.0188257351880414,1.0172960018044845,1.0159068038079415,1.0241067381280975,1.033640256957097,1.0322519910301782,1.0312403847956266,1.040067705537666,1.050131364857514,1.0490169202741817,1.0481662513951227,1.057260661866782,1.0675130135043402,1.0663503084270132,1.0655453109596555,1.0748286208756046,1.0853407092490615,1.0841793504945259,1.083353640368803,1.0927959199377066,1.1034797162490058,1.1022991982854846,1.1015075604827704,1.111070594849938,1.1217835960095361,1.1204203923992433,1.11937533522143,1.1294058542878938,1.1406572810016948
Dallas-Fort Worth - TX,1,0.9904805454563058,0.9801612572452395,0.9857183364310605,0.9949361200613962,0.9931077374846965,0.9900165757491409,1.0010715659682734,1.0142605489685794,1.0144241083355479,1.0135291013949108,1.026193055675815,1.0392456604178233,1.0378684842450825,1.035178499916369,1.0467192835154313,1.0593848135127737,1.0579772260126519,1.055625311647168,1.0680105216889866,1.0814676916281947,1.080457736172909,1.0784310496816287,1.0912805445739076,1.1051541763694688,1.104267520725986,1.1023245047779267,1.115640490523682,1.1300088972829052,1.1292811526428836,1.127406601574342,1.141141412751121,1.1559539351903112,1.1552363539213568,1.1533126404997383,1.1672920028687475,1.1823588459421257,1.181512292282161,1.1794585822538572,1.1936375878964174,1.2089453580141998
Dayton - OH,1,0.9981303217565611,0.9946652234343566,1.001963832542229,1.0103537710197512,1.0124547826731676,1.0120831683631992,1.0207711787387788,1.0303812208500704,1.0326230136920003,1.0332644836277143,1.0429764845386396,1.0526489626567683,1.054107103566629,1.0536611463831234,1.0625223566430781,1.0716783368968927,1.0728227969069764,1.0723201070057102,1.081446570237056,1.0908804107328698,1.0921124212333315,1.0915805144827084,1.100789925550069,1.1102580858381093,1.111331104648057,1.1106623189593503,1.1198432135812788,1.1293120742732357,1.1302454125294081,1.1294040273025499,1.138572614826973,1.1480088567076656,1.148798311986529,1.1477819258366324,1.1572211694484273,1.1669317695515027,1.1679183385058187,1.167067147624035,1.1765353079120753,1.1862198930123067
Daytona Beach - FL,1,0.9955206739861642,0.989078387689967,0.99352901684482,1.000086169850051,1.0011814861500794,1.0014143904917985,1.0097602615251018,1.0199624705332029,1.0230450839545684,1.0257093732740794,1.035846023435821,1.0462551352117533,1.0483166319463741,1.0495990327414564,1.058645281534816,1.0685047929700022,1.070335367190187,1.0718010473719362,1.0813144524912814,1.0916610970714096,1.0924350402600334,1.0937669074639693,1.103269531442922,1.113891967107058,1.1173029296718469,1.1193737013581337,1.1298383042978513,1.1406802471513018,1.1428236329890564,1.1442015578589324,1.1540221462063762,1.1650292941817313,1.1671704603729278,1.1688109377206057,1.1792012617739371,1.190510678045738,1.192702816834534,1.194385705285957,1.2047720656847356,1.2160392293989701
Denver - CO,1,0.9873321067743396,0.9736413210221401,0.9838582422383595,0.9964273535396997,0.9909036131852718,0.9832022444218866,0.996912947507099,1.0131920476862544,1.0096544074476086,1.0041888096107474,1.019800846788432,1.0364491888381107,1.031898312961657,1.0250708926284744,1.0400457092733304,1.0567277833718434,1.0522899065058928,1.045921255449183,1.0618771181027418,1.0794988611242133,1.0754074251415084,1.0691315204536591,1.085647750900555,1.1038087372712622,1.099708315017096,1.09337366425613,1.110355638399144,1.1290232090578947,1.124871216335429,1.1184864704641724,1.1359007915630994,1.1550135179676793,1.1507651575430875,1.1441688319221854,1.1618937829419762,1.181384871611998,1.1769736853135164,1.1701282924374166,1.1881924416738994,1.2080657821895435
Des Moines - IA,1,0.9959156900192982,0.9932321651745986,1.0006117554910459,1.009362671089898,1.0093455720140456,1.0096655101442285,1.0184951226946226,1.0285315591771718,1.0287509629818357,1.0302530034887265,1.0402003393651482,1.0503750105452905,1.049690738491575,1.0500444627475474,1.0590486712833485,1.0686674164851777,1.067685043675265,1.0680719360181443,1.077451500170937,1.0874411717110786,1.0865372898397414,1.0869010057243749,1.0963776019823348,1.1063999265769802,1.1053210366943034,1.1056683745484537,1.1152459171578573,1.1254679713192892,1.1243784717690608,1.1246778086030393,1.1342951117141293,1.1445124275774283,1.1432454478603316,1.1433755450459184,1.1533052668140844,1.1637965799170071,1.1626721611697042,1.162968922841658,1.1724706526809978,1.1824828826404945
Detroit - MI,1,0.99613556128852,0.9898015037439436,0.9981184151840836,1.0089295760821357,1.0101728024388181,1.0078655862505101,1.0182519131704895,1.0301294560831529,1.0311432986714824,1.029696736761172,1.0413024568073586,1.0537634265699884,1.0545197993897628,1.0524789129069947,1.0637451201682109,1.0760006279923309,1.0765827258517489,1.0745557494700408,1.0862959633595495,1.09904009670798,1.0997074271611251,1.0976077106968265,1.1094613317796544,1.1223160371415641,1.1228503799406715,1.1206070438979694,1.1326698480928343,1.1457117639230767,1.1462108441730172,1.1438547211325936,1.1561131527359214,1.169436991760784,1.1699076316130288,1.1673887515303303,1.1798052444093294,1.193294055460724,1.1935937871286673,1.1909037330635635,1.203448252031893,1.217035231184991
Durham - NC,1,0.9891429717628221,0.9787308604659497,0.9862061011019435,0.9985071702522421,0.9928072536974397,0.9888829714866881,1.0000733771662327,1.01626025593273,1.012613193586803,1.0111901729823984,1.024314679761414,1.0409207236508846,1.0360834929764973,1.0331421235041613,1.04520025683559,1.0612987882528864,1.056051234947014,1.0531852593494997,1.0657912393248243,1.0824831484606212,1.0760705581178955,1.0730166407933295,1.0856835098547997,1.1027736413705735,1.098901483320186,1.0965714868121992,1.110335755607185,1.1277625223253516,1.1224041276129721,1.1192349476361612,1.132409096472666,1.1501271224500413,1.1446105712451138,1.1416128114980897,1.1554087271047289,1.1735408764336273,1.1679661509425687,1.1649621859383577,1.1787635311450384,1.1969972139946508
East Bay - CA,1,1.0031440292282814,1.0070153355735776,1.0265328244277734,1.0421352227656249,1.0394869989754312,1.0388172065468948,1.0546863338392625,1.0682872111322548,1.0645441914500724,1.0635882210807466,1.07889447746514,1.091727263512305,1.0866936167660608,1.084610084232316,1.0996009412926142,1.1123050574454092,1.1070203942261612,1.1049656998444657,1.1202161002732267,1.1331073290870033,1.1276169664908338,1.1253570517712852,1.140732673013104,1.1536502489757665,1.1479076244050115,1.145499782420456,1.1610947077488019,1.1742582223703217,1.168397179341306,1.165893529542627,1.1817229923999513,1.1950804220372535,1.1890304459987897,1.186448808639414,1.2025320663963501,1.216037231683031,1.2098270649793526,1.207091368654866,1.2233089489672033,1.2369438380342077
El Paso - TX,1,0.9958773983566818,0.9875764348015068,0.9900323254359943,0.9962000984396039,0.9985728475206126,0.9961943339585624,1.0027264886772311,1.012067165072568,1.0163339895973265,1.016227014131847,1.0245136773398251,1.0342521029270262,1.0379359388787663,1.0368670710671806,1.0445316137442942,1.0542046346427596,1.0581977571734533,1.0576053458910335,1.066019160248141,1.0763700619460002,1.0808076037939198,1.0804071940723443,1.0890918281829913,1.0997603306151633,1.104340099947235,1.1040451137154785,1.1129540083097234,1.1239131736128687,1.1285978121577385,1.1283004979624776,1.1375162403167782,1.1487740500800399,1.1536138861914118,1.1534031500671762,1.1628169910295785,1.1742283355282703,1.1791202736798208,1.1787882617429175,1.1882688376589112,1.1998270655687548
