Market,2026 Q2 EST,2026 Q3,2026 Q4,2027 Q1,2027 Q2,2027 Q3,2027 Q4,2028 Q1,2028 Q2,2028 Q3,2028 Q4,2029 Q1,2029 Q2,2029 Q3,2029 Q4,2030 Q1,2030 Q2,2030 Q3,2030 Q4,2031 Q1,2031 Q2,2031 Q3,2031 Q4,2032 Q1,2032 Q2,2032 Q3,2032 Q4,2033 Q1,2033 Q2,2033 Q3,2033 Q4,2034 Q1,2034 Q2,2034 Q3,2034 Q4,2035 Q1,2035 Q2,2035 Q3,2035 Q4
Baton Rouge - LA,1.0,1.0005386285318716,1.00105899482792,1.0015661836675311,1.002274615184254,1.0029165148692913,1.0035222481657375,1.0040573674836666,1.0045626226747788,1.0050842064532153,1.0057179418445903,1.0063948620524419,1.0072171639807692,1.0080520704326452,1.0089506440517642,1.009874856417647,1.0108105990579122,1.011716047871694,1.0125947120729348,1.0134733762741759,1.0020924225256873,1.0028427497598873,1.0035804008539277,1.0043059487406971,1.0050134492414762,1.0057410740099666,1.0064565955711857,1.0071648838546867,1.0078808351155724,1.0085873329837964,1.0092948334845757,1.0099901591614726,1.0106886359692566,1.0113737204707705,1.0120611683204495,1.0136805631300068,1.014481738158068,1.0140756003566793,1.0147485100343108
Beaumont - TX,1.0,0.9999256022988066,0.9998792981944968,0.9997855918648264,0.9998488253353365,1.0000175699368132,1.0001545605379036,1.00018970041153,1.0002605292193083,1.000380681964286,1.0005540935802288,1.0007103928097962,1.0010354366408405,1.001361670103023,1.0017118792081485,1.0021341067521907,1.002647752873714,1.003186564269319,1.00369728206804,1.0041699316703327,0.9970827499183958,0.9976028932561366,0.9981440839140182,0.9986623970500076,0.9991899527048415,0.9996942647974328,1.0001926287343321,1.0006857765962403,1.0011625441524734,1.001659169397709,1.002128341616674,1.0026127045101754,1.0030859031729933,1.0035620301586134,1.0040124428096269,1.0057400617528374,1.0063233470510005,1.0053805186187796,1.0058062235461496
Birmingham - AL,1.0,1.0001521539435794,1.0004421735392621,1.000735901546473,1.0011745848160618,1.0017137224096908,1.0022459885349004,1.0029227736387785,1.003503467255708,1.0040207906638776,1.0044705991680507,1.0050323144436304,1.0057780323735601,1.0065084803736684,1.0072976085326624,1.008121530317464,1.0089540687055223,1.009790860859745,1.010592423104451,1.0114029291651951,0.9984666809040583,0.9992415207715765,1.000008834745111,1.0007934909960858,1.001569094360095,1.002344261440395,1.0031120116976389,1.0038860880686657,1.0046622367873115,1.0054286781934276,1.0061987189401447,1.0069642877788425,1.007740000213779,1.00849858851313,1.0092557588904258,1.0472490894213635,1.0480532693683244,1.0115234525398584,1.0122739695905891
Boise - ID,1.0,1.0021682976359294,1.0044534858394467,1.006609616704931,1.008957803400814,1.0113411468382894,1.013780099134547,1.016187552184622,1.018588585957039,1.020981334382711,1.0233264607252919,1.025706221310121,1.028223548508018,1.0307262457242758,1.0333023914197845,1.0359419834642394,1.0386088201173593,1.0412689389217673,1.0439106956063626,1.0464943802209814,1.0348976565605839,1.0375028382910807,1.0401302635650906,1.0427381324350724,1.0453500320142812,1.0479571544566284,1.0505671879667506,1.0531449011602918,1.0557231368531774,1.0583073439671404,1.0608858035883164,1.0634659053502888,1.0660489181800363,1.0686276017295027,1.0712070317066038,1.095601033234989,1.0982465220577577,1.078946441279359,1.0815280358966006
Boston - MA,1.0,1.000657996021738,1.0014908567396639,1.002189594432885,1.0028868899430445,1.0036112263856045,1.0042346100138702,1.0047610068312607,1.0052711790892108,1.0058083922795613,1.0063841838668028,1.007153949075795,1.008042694387348,1.0089678548212,1.009948899848679,1.0109378768829953,1.0119401941106292,1.0129241235042308,1.0138918283383924,1.0148314106028578,0.9989237708904724,0.999850734053151,1.0007726495751148,1.0016823065410574,1.0025883580493464,1.003494770103401,1.004398658337098,1.0052924512893657,1.0061829993297455,1.0070771528277784,1.0079684219596887,1.0088607727288952,1.0097459125827948,1.0106339368028172,1.011519437202482,1.0962293042223874,1.0973780030307476,1.0141654825742823,1.0150434115128752
Brownsville-Harlingen - TX,1.0,1.0010959710303329,1.0023703188525033,1.0038223866345581,1.0051760234567828,1.0064311354860407,1.0075997333637603,1.0087130635242825,1.0098139138776956,1.0109182360571467,1.0120682549739068,1.0134584867192333,1.0149922831628824,1.0166017091142752,1.0182969923852534,1.019976042523676,1.0216912184195197,1.0233858448585447,1.025054761018262,1.026700781892757,1.0178261377080093,1.0194626814357521,1.021073327217915,1.0227433693752666,1.024376816609516,1.0260084810141785,1.0276166871348014,1.0292056574625117,1.0307977242837154,1.0323656759889261,1.033933627694137,1.0354937912490467,1.0370618367873936,1.0386088637032411,1.0401581426143562,1.0698292124322148,1.071166616121884,1.0447691029251918,1.0463028055357046
Buffalo - NY,1.0,1.000153855516147,1.0004520337138672,1.0006589849016527,1.00084897651165,1.001007265904343,1.001130971059977,1.0012421505143685,1.001338698176158,1.0014162910157136,1.001502751608361,1.0017674540381587,1.0022112850804155,1.0026732950165111,1.0031970466835103,1.0037357626838521,1.0042846766002498,1.0048503284006087,1.0053811742700813,1.005843849287659,0.9931206188450172,0.9935983690428513,0.9940954066036606,0.9945850174212552,0.9950608832215572,0.9955252209428395,0.9959798041357205,0.9964167626693311,0.9968421931239221,0.9972927858279117,0.9977263081071992,0.998180337065512,0.9986229487917188,0.9990652279771846,0.9994911018194301,1.0265374162094323,1.0270066311949153,1.0007795863437046,1.001189941618039
Canton - OH,1.0,0.9994791526810345,0.9991126172331631,0.9987769620611197,0.9985425404889645,0.9983398047650504,0.9981547021261741,0.997944537234452,0.9977102946783887,0.9974278072855969,0.9970721023112767,0.9967203356909753,0.9964596882613778,0.9962047693467165,0.9959887864320124,0.9958135296781828,0.9957110429656522,0.9955941454577352,0.9954418027636505,0.9952097084006881,0.9782372822493014,0.9780315927598732,0.9778122085394256,0.977592824318978,0.9773567916019971,0.9771362437769531,0.9768962727059536,0.9766619406418443,0.9764304728352031,0.9761871004584602,0.9759448021782678,0.9756875560544137,0.9754372020500923,0.9751770916687701,0.9749101786759612,0.9811760104115759,0.9808758004257002,0.9740727413987244,0.9737839884427211
Charleston - SC,1.0,1.001571471769495,1.003319430376653,1.0051689896995346,1.00712242332059,1.0090702440349721,1.0109932684907619,1.0129560095899708,1.0148422304298548,1.0167076337804333,1.0185412780261667,1.0204661497676968,1.0225214683022819,1.0246089722384215,1.0267282352794063,1.028875420754852,1.0310389476041557,1.0332115687832581,1.0353515072146455,1.0374729727886285,1.0188341438654767,1.020877170844943,1.022920482022215,1.0249542015235276,1.026979466140105,1.029014038234836,1.0310359635271904,1.0330633596273144,1.0350815903481878,1.0371012420580923,1.0391099521524574,1.041127330279912,1.0431412269842406,1.0451527080072163,1.0471489133981078,1.073060008935179,1.075040015051116,1.0531620416315683,1.0551555471433005
Charlotte - NC,1.0,1.0018184554239336,1.0038077865895594,1.0058210262951748,1.0078286404619692,1.009916418556965,1.0120295115766558,1.0138205424988362,1.0155841489192636,1.0173519744938069,1.019132457530698,1.0210113874969586,1.0229571207367205,1.0250132551758473,1.0271235354261274,1.0292633497552188,1.031420743893126,1.0335795444157385,1.0357165459754192,1.0379006614227269,1.0316563133312613,1.0337454978109621,1.0358677323312373,1.0379618391574068,1.0400735257923923,1.042171148580325,1.0442793192535473,1.0463853803497116,1.048503395715871,1.050629849390262,1.052734504101721,1.0548630673531698,1.0569810827193291,1.0591089427784255,1.061210784720474,1.0684621042609237,1.0706012153976623,1.0675697531654205,1.069665266376295
Chattanooga - TN,1.0,1.001077635321292,1.0022668585489696,1.003442984604536,1.0046850156301652,1.005969481493434,1.0071968436862986,1.0084163475758967,1.0096351180238567,1.01089653286421,1.012135001459025,1.0133752512692469,1.0147130488173515,1.0160834321296683,1.017490277969142,1.0189336911131497,1.02040528937154,1.021870810542071,1.0233078322660885,1.0247358431356934,1.0136105812577372,1.0150167984329495,1.0164092897717896,1.0178057626509514,1.0192019211979826,1.0205944125368227,1.0219814554520645,1.0233614782830551,1.0247442253258445,1.0261225717188047,1.0274992416737347,1.0288676342158907,1.0302438850613131,1.0316112298297,1.032974907389896,1.0295341231102746,1.030825294725664,1.037072331490474,1.038433913503132
Chicago - IL,1.0,0.9999523027577201,1.0001670454079847,1.000403430419284,1.0006543137112762,1.000946380525237,1.001215754378113,1.001556989274424,1.0018938116505243,1.0022167661059613,1.002492443559139,1.0028383010956707,1.0031984467928858,1.0036062897323808,1.004070024594547,1.0045535107376578,1.0050243896801658,1.0054593381009564,1.005875795960863,1.0062517006588312,0.9935041398894979,0.9938401217855578,0.9941700102013264,0.9945057819773764,0.9948293667928437,0.9951502200481805,0.9954607774230252,0.9957660817976187,0.9960692849721118,0.9963508457855704,0.9966372393592601,0.9969091346522566,0.9971902752256951,0.9974531353582599,0.9977189371709652,1.0330409513393575,1.0333231425128462,0.9984886067677554,0.9987390698197275
Cincinnati - OH,1.0,1.0002977175273113,1.0008429659130444,1.0014009736213765,1.0019776950028538,1.0024378812379264,1.0029108267955982,1.0034484195877718,1.0040413027778747,1.004626530374418,1.0052185629430144,1.005916923199936,1.0068049720528305,1.0076555935594342,1.0085478955198617,1.0094623136394607,1.0103860885956324,1.011301357336738,1.0121868543251127,1.0130017497284391,0.9905062133647949,0.9913100506885356,0.9921147386337827,0.9928981610413649,0.9936764797199074,0.9944641552350225,0.9952433245350716,0.9960250456996405,0.9967957087846235,0.9975723262201528,0.998344690548149,0.9991230092266915,0.9998911204471547,1.0006617835321379,1.0014162848084953,1.0325013971458246,1.0332916245254595,1.003664477450449,1.0043951613246218
Cleveland - OH,1.0,0.9997210963449132,0.9995961330189328,0.9993498284923628,0.999137028625657,0.9989061181319975,0.9986670578562089,0.9984605967089368,0.9982930734096153,0.998124644578946,0.9979725153125351,0.9979516880915383,0.9980793680115618,0.9981961815554131,0.9983655159174301,0.9985493387810099,0.9987385948326759,0.9988852909110008,0.9990030099861997,0.9990392312401071,0.9787019027024677,0.9786883197322525,0.9786656814485604,0.9786511929469974,0.9786231214752192,0.9785869002213119,0.9785343794031461,0.9784691811461129,0.9784057939517751,0.9783378791006987,0.9782744919063608,0.9782047659925891,0.9781377566728605,0.9780580699142642,0.9779693278421913,0.9798129896660762,0.9798129896660762,0.9776650693093694,0.9775509723595611
Colorado Springs - CO,1.0,1.0017646747758377,1.0036733857681863,1.0057424965266748,1.007915058200616,1.0100788371784286,1.0121815995305048,1.0142016196401054,1.016191131436838,1.01821087419814,1.020221926712746,1.0222768927079955,1.0244601785161571,1.026674804682083,1.0289290916547376,1.0312105587606746,1.0334971105854232,1.0357844944550678,1.0380473792249854,1.040269493794979,1.0230646543260233,1.025201807867151,1.0273353558803942,1.029424897963561,1.0315129608558007,1.033589375119491,1.0356634781473577,1.0377364717820294,1.039783117328315,1.041840302109955,1.0438720632975382,1.04590567347378,1.0479280048192041,1.0499551435351406,1.0519665658474784,1.0993340497548056,1.1015428516064567,1.0580218188057677,1.0600277866015626
Columbia - SC,1.0,1.0009081842072651,1.0019266124771606,1.0028842115472254,1.003903561471664,1.0049226278100893,1.0059970643175913,1.007188834538054,1.0083649366312875,1.0095049524043416,1.0105481235538887,1.0116441125983937,1.0128514800495823,1.0140679931496963,1.015305278925277,1.016559863447663,1.0178367094720848,1.0191239063859883,1.020374449807686,1.0215832351889407,1.0093370694845285,1.0104838913218994,1.0116257504040391,1.0127812216148124,1.0139281852451898,1.015068697293767,1.0161958099032207,1.0173326353336263,1.0184608113906293,1.019591043446228,1.0207154619885561,1.0218441343210822,1.0229723812745888,1.0240921915442025,1.0252031397509038,1.0513828788347563,1.0526535568633912,1.028547186018529,1.0296551565720917
Columbus - OH,1.0,1.0008338727996882,1.0019211693288703,1.0030193388233444,1.0041936190748613,1.0053578627430317,1.0065179245014746,1.0077147870655205,1.008885721789255,1.0100273831448965,1.0111514804796817,1.0123257607311986,1.0136648082259838,1.0149879644638038,1.0163679946739197,1.0177572250854363,1.0191723833372643,1.020575832241855,1.0219617171255895,1.0233016010023201,1.0069896439187505,1.0083128001565707,1.0096326108666087,1.0109741675072306,1.0123098694742336,1.0136372076217814,1.0149486545123643,1.0162492284376552,1.0175623480921292,1.018852885434074,1.0201442591579641,1.0214314509721267,1.0227244974599081,1.0239983071629422,1.0252654258104124,1.0350218212049587,1.0363349408594327,1.0290467085861297,1.0302945904488527
Corpus Christi - TX,1.0,0.999680301665981,0.9994720627851488,0.9995049180804088,0.9997668283773748,1.0001287026577914,1.0005085191916478,1.0009265503951683,1.0013928159683259,1.0018477414159328,1.0022692678636298,1.0026107920557294,1.0031133304962307,1.0035900041298251,1.0040916105052127,1.0045996636643038,1.0051867093417857,1.0057807455076209,1.0063564510595522,1.0069196514045406,0.9981915606630307,0.9987546833359263,0.9993199808274206,0.9998672583933823,1.0004051376361136,1.0009335408835216,1.0014391085356427,1.0019267339343236,1.0024093883190648,1.0028985671596022,1.003356444146736,1.0038171950013037,1.004266139697764,1.004708016233778,1.0051261251093915,1.025819446404586,1.0262509148801633,1.0063514023735194,1.006727801335292
Dallas-Fort Worth - TX,1.0,1.0020501528995758,1.004280958285594,1.0066912669692099,1.0091011159772874,1.0115900291779047,1.0140929624824317,1.016407198978601,1.018803257720538,1.021195639058171,1.0235634277545194,1.0260024661592615,1.028431161864398,1.0309476555972967,1.0335117257483806,1.0360987796763654,1.0387180108920118,1.0413416090252696,1.043944062083778,1.0465655916771146,1.0295136977564385,1.0320253648961881,1.0345395602513965,1.0370399653404645,1.0395293382166197,1.0420283642790735,1.0445239427749922,1.0470277954305953,1.0495270513308181,1.0520272265821171,1.0545165994582724,1.0570271174091768,1.0595330386047008,1.0620343630448448,1.0645258044609212,1.110234331097395,1.1128873484650859,1.0720221931349756,1.0745088079579028
Dayton - OH,1.0,0.9998954239836385,0.9998964484660897,0.9998259955959864,0.9997943154463426,0.9997781601461511,0.9997750866987976,0.9998000683093375,0.9998323001033782,0.9998880949937956,0.9999745455514056,1.0000524850240367,1.0002507617815088,1.0004633024869547,1.000721472064649,1.0009969002313281,1.0012762687151273,1.0015214352463258,1.001743353906517,1.001890091316061,0.9877196076642005,0.9878679212005925,0.9880030740778042,0.988138226955016,0.9882653415853031,0.9883964753390525,0.9885120054370071,0.9886095676888953,0.9887128828037783,0.9888067411575737,0.9889028848952987,0.9889898082909631,0.9890786230388451,0.9891588478954056,0.9892324530192049,1.0025301564290134,1.0026431647240115,0.989411501029132,0.9894612278311848
Daytona Beach - FL,1.0,1.00124833760065,1.002579538118459,1.0040910952704423,1.0055103502795528,1.0070426737281064,1.0085912461294961,1.010077384795093,1.0114725023555924,1.0128118610613397,1.0140804929972744,1.0154199191260624,1.016820160837664,1.0182829711311394,1.0198105075437955,1.0213660919414296,1.0229657035847146,1.0245674727653054,1.0261501612253463,1.0277213203454083,1.008569266218191,1.0101020616280305,1.011626496580809,1.013156595069016,1.0146819739443658,1.0162073528197157,1.017722887931107,1.0192219043974993,1.0207378440471355,1.022245018701466,1.023759205352041,1.0252565362424129,1.0267680933943961,1.0282698067824207,1.0297826449721796,1.0526387186925323,1.0541947076284115,1.0342883919436208,1.0357969824818085
Denver - CO,1.0,1.0016262039408403,1.0033642056256624,1.0051336315412256,1.0070063948309558,1.008887618490501,1.0107356049829161,1.0125781526661646,1.0144086141068207,1.0162167159986801,1.0179970195325767,1.0198782431921216,1.0218634085379634,1.0238667032476942,1.0259237817369622,1.0280056370235453,1.030095952679943,1.0321675346603223,1.0342228002132012,1.0362677924598767,1.0204849725702725,1.0224429438702807,1.0244039367309372,1.0263310881123344,1.0282582394937314,1.030171491696147,1.0320962258290256,1.0340282117074597,1.0359390466613567,1.0378535074880315,1.0397510475750766,1.041658256656196,1.0435557967432412,1.0454527325181566,1.0473424165475165,1.0830095227505387,1.0850007312176768,1.0530386626814296,1.0549235122137524
Des Moines - IA,1.0,1.000888223292463,1.0019996971741922,1.0030687663398494,1.0041963221532553,1.0054199902658798,1.00656992423893,1.0077151550055468,1.008852041373652,1.0100452903607935,1.0112435459870421,1.0125006675518808,1.0138397159384687,1.0151777023107005,1.0165706099967715,1.0179677657402666,1.019376982932519,1.0207824830745256,1.0221619638648098,1.0235158045942134,1.0175821028126995,1.0189938991826737,1.0203959857071074,1.0218015617072822,1.0231928763718192,1.0245763776450225,1.0259490312001611,1.0273104577463934,1.0286853111884122,1.030055082133156,1.0314231841981973,1.032774142317206,1.034132534536707,1.0354822030668547,1.0368284579794298,1.0279019238845208,1.0292415032782867,1.040818521773115,1.0421431571077282
Detroit - MI,1.0,1.0001934299911237,1.0005250587919008,1.000805988510343,1.0010417785213912,1.0012221560670034,1.0013396885045964,1.0014642910168416,1.0016040609541954,1.0017713256263074,1.0020145482799385,1.0023508904638168,1.0027599879458249,1.0032231080495337,1.0037160795795517,1.0042150939084176,1.004735197605263,1.0052403755889538,1.0057166085661629,1.0061647425287288,0.9938813035984928,0.9941960729904838,0.9944890278786338,0.9947694137451799,0.9950377140140301,0.9953064372787995,0.9955805990625323,0.9958571175378157,0.9961263846544816,0.9963932346516082,0.9966561568294836,0.9969176891636241,0.9971690695956998,0.9974171869163978,0.9976602887140519,1.016036681722703,1.0163344708499311,0.9983695320148389,0.9985962578276151
Durham - NC,1.0,1.0009869024235065,1.0021406761814005,1.003315026685522,1.004505005098171,1.005665464128046,1.0068612595955357,1.0081114922777294,1.0093453156559693,1.010587560740471,1.0119188849035792,1.0134294090844684,1.0150008821086147,1.0166306125028826,1.018325372360967,1.0200154438464937,1.0216876300589277,1.0233529573559523,1.025009949768429,1.0266347313249966,1.0192877910611142,1.020818891988231,1.0223486037679235,1.0238756240744806,1.0253988242256198,1.0269211561596185,1.0284436617370456,1.0299603502596317,1.0314870232793325,1.0330080528876207,1.034524741410207,1.0360494175304849,1.03757253085991,1.0390952969024791,1.0406139823244882,1.0689769866891894,1.0706806023621063,1.0451781130099214,1.0466984480444972
East Bay - CA,1.0,1.0006842111502707,1.001550483435824,1.0023540928190007,1.0032110503487952,1.0041111944734706,1.0050342020895537,1.005961443685527,1.0068912256694345,1.0078099993056273,1.0087380876975787,1.0098042038339534,1.0110168156745323,1.0122565249864088,1.013544501669035,1.0148536482511124,1.0161695692010142,1.0174964984986308,1.0187963303249494,1.020062290312146,1.0038215902489749,1.0050748482965006,1.0063221787721797,1.0075796707995957,1.0088261544792967,1.010073484954976,1.0113098070829403,1.0125571375586195,1.0137926128906058,1.0150289350185702,1.016269491126425,1.0175125876222137,1.018760764893871,1.0199987806137916,1.0212359495377341,1.085816844804314,1.0872504703951658,1.0249449159216273,1.0261685361099209
El Paso - TX,1.0,1.0012880510556474,1.0026661537712775,1.0042096982167603,1.0057823923325262,1.0073040745252964,1.0088070176443127,1.0103029336106717,1.0117858363313683,1.0132492191835716,1.0147263960761768,1.0163629418506588,1.0181365604794497,1.0199738572570143,1.0218822063558948,1.023806344859512,1.0257594595234705,1.0276982596172006,1.0296001888482211,1.0314721876142183,1.0110815594761284,1.0129019390343321,1.0147164192545024,1.0165445200051324,1.0183472883042066,1.0201382579272138,1.0219136116554262,1.023677600482427,1.0254268409643439,1.0271947337650433,1.028927577557426,1.0306818498276655,1.0324183373288336,1.034164020856936,1.0358679752439486,1.054321625142701,1.0560641854918447,1.0410371834408705,1.042729512661758
Fayetteville - NC,1.0,1.0000623096119365,1.0001625619484598,1.00051089240476,1.0009608675911463,1.0014479732725414,1.001896672098162,1.0023949169280595,1.0028374660154442,1.003380383472149,1.003984102114431,1.0045372304572633,1.0051662442492695,1.0058517660133672,1.006578711485959,1.007332460534635,1.008124152307898,1.0089648099214539,1.0097631155641404,1.0105339214339613,0.9938653460277854,0.994546226480007,0.9952339528672458,0.9958650552495965,0.9965237734376097,0.9971439687370515,0.9977878347270612,0.9983981672387664,0.9990412209991979,0.9996926291210063,1.0002828879588472,1.0009238531289346,1.001520841868996,1.0021586741535669,1.002739418302062,1.0677698832930524,1.0685087801437252,1.0045901414126506,1.0051996616947774
